,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price
202,ICICIBANK,01/11/2021,30/12/2021,PE,440,0,0,0,0.7,0,0.05,0,0,0,0,0,-,810.7
203,ICICIBANK,01/11/2021,30/12/2021,PE,450,0,0,0,0.95,0,0.05,0,0,0,0,0,-,810.7
204,ICICIBANK,01/11/2021,30/12/2021,PE,460,0,0,0,1.25,0,0.05,0,0,0,0,0,-,810.7
205,ICICIBANK,01/11/2021,30/12/2021,PE,470,0,0,0,1.65,0,0.05,0,0,0,0,0,-,810.7
206,ICICIBANK,01/11/2021,30/12/2021,PE,480,0,0,0,2.1,0,0.1,0,0,0,0,0,-,810.7
207,ICICIBANK,01/11/2021,30/12/2021,PE,490,0,0,0,2.65,0,0.1,0,0,0,0,0,-,810.7
208,ICICIBANK,01/11/2021,30/12/2021,PE,500,0,0,0,3.3,0,0.15,0,0,0,0,0,-,810.7
209,ICICIBANK,01/11/2021,30/12/2021,PE,510,0,0,0,4.1,0,0.25,0,0,0,0,0,-,810.7
210,ICICIBANK,01/11/2021,30/12/2021,PE,520,0,0,0,5,0,0.3,0,0,0,0,0,-,810.7
211,ICICIBANK,01/11/2021,30/12/2021,PE,530,0,0,0,6.1,0,0.4,0,0,0,0,0,-,810.7
212,ICICIBANK,01/11/2021,30/12/2021,PE,540,0,0,0,7.35,0,0.55,0,0,0,0,0,-,810.7
213,ICICIBANK,01/11/2021,30/12/2021,PE,550,0,0,0,8.75,0,0.75,0,0,0,0,0,-,810.7
214,ICICIBANK,01/11/2021,30/12/2021,PE,560,0,0,0,10.35,0,1,0,0,0,0,0,-,810.7
215,ICICIBANK,01/11/2021,30/12/2021,PE,570,0,0,0,12.15,0,1.3,0,0,0,0,0,-,810.7
216,ICICIBANK,01/11/2021,30/12/2021,PE,580,0,0,0,14.2,0,1.65,0,0,0,0,0,-,810.7
217,ICICIBANK,01/11/2021,30/12/2021,PE,590,0,0,0,16.45,0,2.1,0,0,0,0,0,-,810.7
218,ICICIBANK,01/11/2021,30/12/2021,PE,600,0,0,0,18.95,0,2.65,0,0,0,0,0,-,810.7
219,ICICIBANK,01/11/2021,30/12/2021,PE,610,0,0,0,21.65,0,3.3,0,0,0,0,0,-,810.7
220,ICICIBANK,01/11/2021,30/12/2021,PE,620,0,0,0,24.65,0,4.1,0,0,0,0,0,-,810.7
221,ICICIBANK,01/11/2021,30/12/2021,PE,630,0,0,0,27.85,0,5,0,0,0,0,0,-,810.7
222,ICICIBANK,01/11/2021,30/12/2021,PE,640,0,0,0,31.35,0,6.1,0,0,0,0,0,-,810.7
223,ICICIBANK,01/11/2021,30/12/2021,PE,650,0,0,0,10,10,7.3,0,0,0,1375,0,-,810.7
224,ICICIBANK,01/10/2021,30/12/2021,CE,860,0,0,0,17.85,0,15.7,0,0,0,0,0,-,700.6
225,ICICIBANK,01/10/2021,30/12/2021,CE,470,0,0,0,236.95,0,228.55,0,0,0,0,0,-,700.6
226,ICICIBANK,01/10/2021,30/12/2021,CE,840,0,0,0,21.3,0,18.85,0,0,0,0,0,-,700.6
227,ICICIBANK,01/10/2021,30/12/2021,CE,850,0,0,0,19.5,0,17.2,0,0,0,0,0,-,700.6
228,ICICIBANK,01/10/2021,30/12/2021,CE,800,0,0,0,29.95,0,26.85,0,0,0,0,0,-,700.6
229,ICICIBANK,01/10/2021,30/12/2021,CE,810,0,0,0,27.55,0,24.6,0,0,0,0,0,-,700.6
230,ICICIBANK,01/10/2021,30/12/2021,CE,820,0,0,0,25.3,0,22.55,0,0,0,0,0,-,700.6
231,ICICIBANK,01/10/2021,30/12/2021,CE,760,0,0,0,41.5,0,37.6,0,0,0,0,0,-,700.6
232,ICICIBANK,01/10/2021,30/12/2021,CE,770,0,0,0,38.3,0,34.6,0,0,0,0,0,-,700.6
233,ICICIBANK,01/10/2021,30/12/2021,CE,780,0,0,0,35.3,0,31.8,0,0,0,0,0,-,700.6
234,ICICIBANK,01/10/2021,30/12/2021,CE,790,0,0,0,32.55,0,29.25,0,0,0,0,0,-,700.6
235,ICICIBANK,01/10/2021,30/12/2021,CE,730,0,0,0,52.35,0,47.85,0,0,0,0,0,-,700.6
236,ICICIBANK,01/10/2021,30/12/2021,CE,740,0,0,0,48.5,0,44.2,0,0,0,0,0,-,700.6
237,ICICIBANK,01/10/2021,30/12/2021,CE,750,0,0,0,44.9,0,40.75,0,0,0,0,0,-,700.6
238,ICICIBANK,01/10/2021,30/12/2021,CE,700,0,0,0,65.35,0,60.2,0,0,0,0,0,-,700.6
239,ICICIBANK,01/10/2021,30/12/2021,CE,710,0,0,0,60.8,0,55.8,0,0,0,0,0,-,700.6
240,ICICIBANK,01/10/2021,30/12/2021,CE,720,0,0,0,56.45,0,51.7,0,0,0,0,0,-,700.6
241,ICICIBANK,01/10/2021,30/12/2021,CE,670,0,0,0,80.65,0,74.85,0,0,0,0,0,-,700.6
242,ICICIBANK,01/10/2021,30/12/2021,CE,680,0,0,0,75.3,0,69.7,0,0,0,0,0,-,700.6
243,ICICIBANK,01/10/2021,30/12/2021,CE,690,0,0,0,70.2,0,64.8,0,0,0,0,0,-,700.6
244,ICICIBANK,01/10/2021,30/12/2021,CE,640,0,0,0,98.3,0,91.85,0,0,0,0,0,-,700.6
245,ICICIBANK,01/10/2021,30/12/2021,CE,650,0,0,0,92.15,0,85.9,0,0,0,0,0,-,700.6
246,ICICIBANK,01/10/2021,30/12/2021,CE,660,0,0,0,86.3,0,80.25,0,0,0,0,0,-,700.6
247,ICICIBANK,01/10/2021,30/12/2021,CE,600,0,0,0,125.55,0,118.35,0,0,0,0,0,-,700.6
248,ICICIBANK,01/10/2021,30/12/2021,CE,610,0,0,0,118.35,0,111.35,0,0,0,0,0,-,700.6
249,ICICIBANK,01/10/2021,30/12/2021,CE,620,0,0,0,111.4,0,104.55,0,0,0,0,0,-,700.6
250,ICICIBANK,01/10/2021,30/12/2021,CE,630,0,0,0,104.7,0,98.1,0,0,0,0,0,-,700.6
251,ICICIBANK,01/10/2021,30/12/2021,CE,570,0,0,0,148.45,0,140.85,0,0,0,0,0,-,700.6
252,ICICIBANK,01/10/2021,30/12/2021,CE,580,0,0,0,140.6,0,133.1,0,0,0,0,0,-,700.6
253,ICICIBANK,01/10/2021,30/12/2021,CE,590,0,0,0,132.95,0,125.65,0,0,0,0,0,-,700.6
254,ICICIBANK,01/10/2021,30/12/2021,CE,540,0,0,0,173.35,0,165.4,0,0,0,0,0,-,700.6
255,ICICIBANK,01/10/2021,30/12/2021,CE,550,0,0,0,164.85,0,157,0,0,0,0,0,-,700.6
256,ICICIBANK,01/10/2021,30/12/2021,CE,560,0,0,0,156.55,0,148.85,0,0,0,0,0,-,700.6
257,ICICIBANK,01/10/2021,30/12/2021,CE,510,0,0,0,199.8,0,191.6,0,0,0,0,0,-,700.6
258,ICICIBANK,01/10/2021,30/12/2021,CE,520,0,0,0,190.85,0,182.7,0,0,0,0,0,-,700.6
259,ICICIBANK,01/10/2021,30/12/2021,CE,530,0,0,0,182,0,173.95,0,0,0,0,0,-,700.6
260,ICICIBANK,01/10/2021,30/12/2021,CE,480,0,0,0,227.5,0,219.15,0,0,0,0,0,-,700.6
261,ICICIBANK,01/10/2021,30/12/2021,CE,490,0,0,0,218.15,0,209.85,0,0,0,0,0,-,700.6
262,ICICIBANK,01/10/2021,30/12/2021,CE,500,0,0,0,208.95,0,200.65,0,0,0,0,0,-,700.6
263,ICICIBANK,01/10/2021,30/12/2021,CE,440,0,0,0,265.8,0,257.3,0,0,0,0,0,-,700.6
264,ICICIBANK,01/10/2021,30/12/2021,CE,450,0,0,0,256.1,0,247.65,0,0,0,0,0,-,700.6
265,ICICIBANK,01/10/2021,30/12/2021,CE,460,0,0,0,246.5,0,238.05,0,0,0,0,0,-,700.6
266,ICICIBANK,01/10/2021,30/12/2021,CE,830,0,0,0,23.25,0,20.6,0,0,0,0,0,-,700.6
267,ICICIBANK,01/10/2021,30/12/2021,PE,850,0,0,0,160.5,0,166.85,0,0,0,0,0,-,700.6
268,ICICIBANK,01/10/2021,30/12/2021,PE,460,0,0,0,1.25,0,1.4,0,0,0,0,0,-,700.6
269,ICICIBANK,01/10/2021,30/12/2021,PE,820,0,0,0,136.65,0,142.5,0,0,0,0,0,-,700.6
270,ICICIBANK,01/10/2021,30/12/2021,PE,830,0,0,0,144.45,0,150.45,0,0,0,0,0,-,700.6
271,ICICIBANK,01/10/2021,30/12/2021,PE,840,0,0,0,152.4,0,158.6,0,0,0,0,0,-,700.6
272,ICICIBANK,01/10/2021,30/12/2021,PE,790,0,0,0,114.15,0,119.45,0,0,0,0,0,-,700.6
273,ICICIBANK,01/10/2021,30/12/2021,PE,800,0,0,0,121.5,0,126.95,0,0,0,0,0,-,700.6
274,ICICIBANK,01/10/2021,30/12/2021,PE,810,0,0,0,128.95,0,134.65,0,0,0,0,0,-,700.6
275,ICICIBANK,01/10/2021,30/12/2021,PE,760,0,0,0,93.4,0,98.1,0,0,0,0,0,-,700.6
276,ICICIBANK,01/10/2021,30/12/2021,PE,770,0,0,0,100.1,0,105,0,0,0,0,0,-,700.6
277,ICICIBANK,01/10/2021,30/12/2021,PE,780,0,0,0,107,0,112.15,0,0,0,0,0,-,700.6
278,ICICIBANK,01/10/2021,30/12/2021,PE,720,0,0,0,68.75,0,72.6,0,0,0,0,0,-,700.6
279,ICICIBANK,01/10/2021,30/12/2021,PE,730,0,0,0,74.55,0,78.6,0,0,0,0,0,-,700.6
280,ICICIBANK,01/10/2021,30/12/2021,PE,740,0,0,0,80.6,0,84.9,0,0,0,0,0,-,700.6
281,ICICIBANK,01/10/2021,30/12/2021,PE,750,0,0,0,86.9,0,91.35,0,0,0,0,0,-,700.6
282,ICICIBANK,01/10/2021,30/12/2021,PE,690,0,0,0,52.75,0,55.95,0,0,0,0,0,-,700.6
283,ICICIBANK,01/10/2021,30/12/2021,PE,700,0,0,0,57.85,0,61.25,0,0,0,0,0,-,700.6
284,ICICIBANK,01/10/2021,30/12/2021,PE,710,0,0,0,63.15,0,66.8,0,0,0,0,0,-,700.6
285,ICICIBANK,01/10/2021,30/12/2021,PE,660,0,0,0,39.1,0,41.7,0,0,0,0,0,-,700.6
286,ICICIBANK,01/10/2021,30/12/2021,PE,670,0,0,0,43.4,0,46.2,0,0,0,0,0,-,700.6
287,ICICIBANK,01/10/2021,30/12/2021,PE,680,0,0,0,47.95,0,50.95,0,0,0,0,0,-,700.6
288,ICICIBANK,01/10/2021,30/12/2021,PE,630,0,0,0,27.85,0,29.8,0,0,0,0,0,-,700.6
289,ICICIBANK,01/10/2021,30/12/2021,PE,640,0,0,0,31.35,0,33.5,0,0,0,0,0,-,700.6
290,ICICIBANK,01/10/2021,30/12/2021,PE,650,0,0,0,35.1,0,37.45,0,0,0,0,0,-,700.6
291,ICICIBANK,01/10/2021,30/12/2021,PE,600,0,0,0,18.95,0,20.4,0,0,0,0,0,-,700.6
292,ICICIBANK,01/10/2021,30/12/2021,PE,610,0,0,0,21.65,0,23.25,0,0,0,0,0,-,700.6
293,ICICIBANK,01/10/2021,30/12/2021,PE,620,0,0,0,24.65,0,26.4,0,0,0,0,0,-,700.6
294,ICICIBANK,01/10/2021,30/12/2021,PE,560,0,0,0,10.35,0,11.2,0,0,0,0,0,-,700.6
295,ICICIBANK,01/10/2021,30/12/2021,PE,570,0,0,0,12.15,0,13.15,0,0,0,0,0,-,700.6
296,ICICIBANK,01/10/2021,30/12/2021,PE,580,0,0,0,14.2,0,15.3,0,0,0,0,0,-,700.6
297,ICICIBANK,01/10/2021,30/12/2021,PE,590,0,0,0,16.45,0,17.75,0,0,0,0,0,-,700.6
298,ICICIBANK,01/10/2021,30/12/2021,PE,530,0,0,0,6.1,0,6.6,0,0,0,0,0,-,700.6
299,ICICIBANK,01/10/2021,30/12/2021,PE,540,0,0,0,7.35,0,7.95,0,0,0,0,0,-,700.6
300,ICICIBANK,01/10/2021,30/12/2021,PE,550,0,0,0,8.75,0,9.5,0,0,0,0,0,-,700.6
301,ICICIBANK,01/10/2021,30/12/2021,PE,500,0,0,0,3.3,0,3.6,0,0,0,0,0,-,700.6
302,ICICIBANK,01/10/2021,30/12/2021,PE,510,0,0,0,4.1,0,4.45,0,0,0,0,0,-,700.6
303,ICICIBANK,01/10/2021,30/12/2021,PE,520,0,0,0,5,0,5.45,0,0,0,0,0,-,700.6
304,ICICIBANK,01/10/2021,30/12/2021,PE,470,0,0,0,1.65,0,1.8,0,0,0,0,0,-,700.6
305,ICICIBANK,01/10/2021,30/12/2021,PE,480,0,0,0,2.1,0,2.3,0,0,0,0,0,-,700.6
306,ICICIBANK,01/10/2021,30/12/2021,PE,490,0,0,0,2.65,0,2.9,0,0,0,0,0,-,700.6
307,ICICIBANK,01/10/2021,30/12/2021,PE,440,0,0,0,0.7,0,0.8,0,0,0,0,0,-,700.6
308,ICICIBANK,01/10/2021,30/12/2021,PE,450,0,0,0,0.95,0,1.05,0,0,0,0,0,-,700.6
309,ICICIBANK,01/10/2021,30/12/2021,PE,860,0,0,0,168.75,0,175.25,0,0,0,0,0,-,700.6
310,ICICIBANK,02/11/2021,30/12/2021,CE,950,0,0,0,4.95,4.95,15.3,0,0,0,1375,0,800.95,806.6
311,ICICIBANK,02/11/2021,30/12/2021,CE,490,0,0,0,218.15,0,314.05,0,0,0,0,0,800.95,806.6
312,ICICIBANK,02/11/2021,30/12/2021,CE,970,0,0,0,6.35,0,12.4,0,0,0,0,0,800.95,806.6
313,ICICIBANK,02/11/2021,30/12/2021,CE,980,0,0,0,5.75,0,11.2,0,0,0,0,0,800.95,806.6
314,ICICIBANK,02/11/2021,30/12/2021,CE,990,0,0,0,5.2,0,10.05,0,0,0,0,0,800.95,806.6
315,ICICIBANK,02/11/2021,30/12/2021,CE,880,0,0,0,14.9,0,30.2,0,0,0,0,0,800.95,806.6
316,ICICIBANK,02/11/2021,30/12/2021,CE,890,0,0,0,13.6,0,27.5,0,0,0,0,0,800.95,806.6
317,ICICIBANK,02/11/2021,30/12/2021,CE,900,11.85,11.85,9.4,10.15,10.5,10.15,13,162.82,1.95,35750,11000,800.95,806.6
318,ICICIBANK,02/11/2021,30/12/2021,CE,910,0,0,0,11.3,0,22.8,0,0,0,0,0,800.95,806.6
319,ICICIBANK,02/11/2021,30/12/2021,CE,920,0,0,0,10.25,0,20.7,0,0,0,0,0,800.95,806.6
320,ICICIBANK,02/11/2021,30/12/2021,CE,930,0,0,0,9.35,0,18.7,0,0,0,0,0,800.95,806.6
321,ICICIBANK,02/11/2021,30/12/2021,CE,940,0,0,0,8.5,0,16.9,0,0,0,0,0,800.95,806.6
322,ICICIBANK,02/11/2021,30/12/2021,CE,820,27.9,27.9,26.65,26.65,26.65,26.65,9,104.9,3.43,6875,5500,800.95,806.6
323,ICICIBANK,02/11/2021,30/12/2021,CE,830,0,0,0,23.25,0,47.05,0,0,0,0,0,800.95,806.6
324,ICICIBANK,02/11/2021,30/12/2021,CE,840,0,0,0,21.3,0,43.2,0,0,0,0,0,800.95,806.6
325,ICICIBANK,02/11/2021,30/12/2021,CE,850,21.3,21.3,18.05,18.05,18.05,39.6,36,430.55,9.8,158125,16500,800.95,806.6
326,ICICIBANK,02/11/2021,30/12/2021,CE,860,0,0,0,19.75,19.75,36.25,0,0,0,6875,0,800.95,806.6
327,ICICIBANK,02/11/2021,30/12/2021,CE,870,0,0,0,20,20,33.1,0,0,0,9625,0,800.95,806.6
328,ICICIBANK,02/11/2021,30/12/2021,CE,760,0,0,0,41.5,0,81.5,0,0,0,0,0,800.95,806.6
329,ICICIBANK,02/11/2021,30/12/2021,CE,770,0,0,0,38.3,0,75.75,0,0,0,0,0,800.95,806.6
330,ICICIBANK,02/11/2021,30/12/2021,CE,780,0,0,0,50,50,70.25,0,0,0,1375,0,800.95,806.6
331,ICICIBANK,02/11/2021,30/12/2021,CE,790,0,0,0,32.55,0,65.05,0,0,0,0,0,800.95,806.6
332,ICICIBANK,02/11/2021,30/12/2021,CE,800,39.45,40.5,35,35.35,35.35,35.35,34,391.21,17.21,114125,16500,800.95,806.6
333,ICICIBANK,02/11/2021,30/12/2021,CE,810,33,33,30.3,30.3,30.3,30.3,7,81.01,3.04,89375,1375,800.95,806.6
334,ICICIBANK,02/11/2021,30/12/2021,CE,690,0,0,0,70.2,0,129.5,0,0,0,0,0,800.95,806.6
335,ICICIBANK,02/11/2021,30/12/2021,CE,700,0,0,0,90,90,121.85,0,0,0,1375,0,800.95,806.6
336,ICICIBANK,02/11/2021,30/12/2021,CE,710,0,0,0,60.8,0,114.5,0,0,0,0,0,800.95,806.6
337,ICICIBANK,02/11/2021,30/12/2021,CE,720,0,0,0,56.45,0,107.35,0,0,0,0,0,800.95,806.6
338,ICICIBANK,02/11/2021,30/12/2021,CE,730,0,0,0,52.35,0,100.45,0,0,0,0,0,800.95,806.6
339,ICICIBANK,02/11/2021,30/12/2021,CE,740,0,0,0,48.5,0,93.85,0,0,0,0,0,800.95,806.6
340,ICICIBANK,02/11/2021,30/12/2021,CE,750,58.75,71,58.75,71,71,71,2,22.41,1.78,6875,0,800.95,806.6
341,ICICIBANK,02/11/2021,30/12/2021,CE,630,0,0,0,104.7,0,179.8,0,0,0,0,0,800.95,806.6
342,ICICIBANK,02/11/2021,30/12/2021,CE,640,0,0,0,98.3,0,170.95,0,0,0,0,0,800.95,806.6
343,ICICIBANK,02/11/2021,30/12/2021,CE,650,0,0,0,92.15,0,162.25,0,0,0,0,0,800.95,806.6
344,ICICIBANK,02/11/2021,30/12/2021,CE,660,0,0,0,86.3,0,153.75,0,0,0,0,0,800.95,806.6
345,ICICIBANK,02/11/2021,30/12/2021,CE,670,0,0,0,80.65,0,145.45,0,0,0,0,0,800.95,806.6
346,ICICIBANK,02/11/2021,30/12/2021,CE,680,0,0,0,75.3,0,137.35,0,0,0,0,0,800.95,806.6
347,ICICIBANK,02/11/2021,30/12/2021,CE,560,0,0,0,156.55,0,245.35,0,0,0,0,0,800.95,806.6
348,ICICIBANK,02/11/2021,30/12/2021,CE,570,0,0,0,148.45,0,235.7,0,0,0,0,0,800.95,806.6
349,ICICIBANK,02/11/2021,30/12/2021,CE,580,0,0,0,140.6,0,226.15,0,0,0,0,0,800.95,806.6
350,ICICIBANK,02/11/2021,30/12/2021,CE,590,0,0,0,132.95,0,216.65,0,0,0,0,0,800.95,806.6
351,ICICIBANK,02/11/2021,30/12/2021,CE,600,0,0,0,125.55,0,207.25,0,0,0,0,0,800.95,806.6
352,ICICIBANK,02/11/2021,30/12/2021,CE,610,0,0,0,118.35,0,198,0,0,0,0,0,800.95,806.6
353,ICICIBANK,02/11/2021,30/12/2021,CE,620,0,0,0,111.4,0,188.85,0,0,0,0,0,800.95,806.6
354,ICICIBANK,02/11/2021,30/12/2021,CE,500,0,0,0,208.95,0,304.15,0,0,0,0,0,800.95,806.6
355,ICICIBANK,02/11/2021,30/12/2021,CE,510,0,0,0,199.8,0,294.3,0,0,0,0,0,800.95,806.6
356,ICICIBANK,02/11/2021,30/12/2021,CE,520,0,0,0,190.85,0,284.45,0,0,0,0,0,800.95,806.6
357,ICICIBANK,02/11/2021,30/12/2021,CE,530,0,0,0,182,0,274.6,0,0,0,0,0,800.95,806.6
358,ICICIBANK,02/11/2021,30/12/2021,CE,540,0,0,0,173.35,0,264.8,0,0,0,0,0,800.95,806.6
359,ICICIBANK,02/11/2021,30/12/2021,CE,550,0,0,0,164.85,0,255.05,0,0,0,0,0,800.95,806.6
360,ICICIBANK,02/11/2021,30/12/2021,CE,440,0,0,0,265.8,0,363.65,0,0,0,0,0,800.95,806.6
361,ICICIBANK,02/11/2021,30/12/2021,CE,450,0,0,0,256.1,0,353.75,0,0,0,0,0,800.95,806.6
362,ICICIBANK,02/11/2021,30/12/2021,CE,460,0,0,0,246.5,0,343.8,0,0,0,0,0,800.95,806.6
363,ICICIBANK,02/11/2021,30/12/2021,CE,470,0,0,0,236.95,0,333.9,0,0,0,0,0,800.95,806.6
364,ICICIBANK,02/11/2021,30/12/2021,CE,480,0,0,0,227.5,0,323.95,0,0,0,0,0,800.95,806.6
365,ICICIBANK,02/11/2021,30/12/2021,CE,960,0,0,0,7,0,13.8,0,0,0,0,0,800.95,806.6
366,ICICIBANK,02/11/2021,30/12/2021,PE,870,0,0,0,177.15,0,96.85,0,0,0,0,0,800.95,806.6
367,ICICIBANK,02/11/2021,30/12/2021,PE,640,0,0,0,31.35,0,6.1,0,0,0,0,0,800.95,806.6
368,ICICIBANK,02/11/2021,30/12/2021,PE,890,0,0,0,194.25,0,111.15,0,0,0,0,0,800.95,806.6
369,ICICIBANK,02/11/2021,30/12/2021,PE,900,0,0,0,202.95,0,118.6,0,0,0,0,0,800.95,806.6
370,ICICIBANK,02/11/2021,30/12/2021,PE,910,0,0,0,211.75,0,126.25,0,0,0,0,0,800.95,806.6
371,ICICIBANK,02/11/2021,30/12/2021,PE,920,0,0,0,220.65,0,134.1,0,0,0,0,0,800.95,806.6
372,ICICIBANK,02/11/2021,30/12/2021,PE,930,0,0,0,229.6,0,142.05,0,0,0,0,0,800.95,806.6
373,ICICIBANK,02/11/2021,30/12/2021,PE,940,0,0,0,238.65,0,150.2,0,0,0,0,0,800.95,806.6
374,ICICIBANK,02/11/2021,30/12/2021,PE,950,0,0,0,247.8,0,158.55,0,0,0,0,0,800.95,806.6
375,ICICIBANK,02/11/2021,30/12/2021,PE,960,0,0,0,257,0,166.95,0,0,0,0,0,800.95,806.6
376,ICICIBANK,02/11/2021,30/12/2021,PE,970,0,0,0,266.25,0,175.55,0,0,0,0,0,800.95,806.6
377,ICICIBANK,02/11/2021,30/12/2021,PE,980,0,0,0,275.55,0,184.25,0,0,0,0,0,800.95,806.6
378,ICICIBANK,02/11/2021,30/12/2021,PE,990,0,0,0,284.9,0,193.05,0,0,0,0,0,800.95,806.6
379,ICICIBANK,02/11/2021,30/12/2021,PE,650,0,0,0,10,10,7.35,0,0,0,1375,0,800.95,806.6
380,ICICIBANK,02/11/2021,30/12/2021,PE,660,0,0,0,39.1,0,8.8,0,0,0,0,0,800.95,806.6
381,ICICIBANK,02/11/2021,30/12/2021,PE,670,0,0,0,43.4,0,10.4,0,0,0,0,0,800.95,806.6
382,ICICIBANK,02/11/2021,30/12/2021,PE,680,0,0,0,47.95,0,12.25,0,0,0,0,0,800.95,806.6
383,ICICIBANK,02/11/2021,30/12/2021,PE,690,0,0,0,52.75,0,14.3,0,0,0,0,0,800.95,806.6
384,ICICIBANK,02/11/2021,30/12/2021,PE,700,5.3,5.3,5,5,5,16.6,3,29.09,0.21,24750,0,800.95,806.6
385,ICICIBANK,02/11/2021,30/12/2021,PE,710,0,0,0,63.15,0,19.2,0,0,0,0,0,800.95,806.6
386,ICICIBANK,02/11/2021,30/12/2021,PE,720,0,0,0,10,10,22,0,0,0,1375,0,800.95,806.6
387,ICICIBANK,02/11/2021,30/12/2021,PE,730,0,0,0,74.55,0,25,0,0,0,0,0,800.95,806.6
388,ICICIBANK,02/11/2021,30/12/2021,PE,740,10,10,10,10,10,10,3,30.94,0.41,4125,4125,800.95,806.6
389,ICICIBANK,02/11/2021,30/12/2021,PE,750,12.45,13,12.45,12.65,12.65,32,8,83.9,1.4,27500,2750,800.95,806.6
390,ICICIBANK,02/11/2021,30/12/2021,PE,760,0,0,0,93.4,0,35.9,0,0,0,0,0,800.95,806.6
391,ICICIBANK,02/11/2021,30/12/2021,PE,770,0,0,0,100.1,0,40.05,0,0,0,0,0,800.95,806.6
392,ICICIBANK,02/11/2021,30/12/2021,PE,780,0,0,0,25.75,25.75,44.55,0,0,0,23375,0,800.95,806.6
393,ICICIBANK,02/11/2021,30/12/2021,PE,790,0,0,0,26.1,26.1,49.3,0,0,0,31625,0,800.95,806.6
394,ICICIBANK,02/11/2021,30/12/2021,PE,800,29.35,31.15,28,28.5,28.5,54.3,38,433.68,15.68,143000,35750,800.95,806.6
395,ICICIBANK,02/11/2021,30/12/2021,PE,810,0,0,0,128.95,0,59.6,0,0,0,0,0,800.95,806.6
396,ICICIBANK,02/11/2021,30/12/2021,PE,820,0,0,0,136.65,0,65.2,0,0,0,0,0,800.95,806.6
397,ICICIBANK,02/11/2021,30/12/2021,PE,830,0,0,0,144.45,0,71,0,0,0,0,0,800.95,806.6
398,ICICIBANK,02/11/2021,30/12/2021,PE,840,0,0,0,152.4,0,77.1,0,0,0,0,0,800.95,806.6
399,ICICIBANK,02/11/2021,30/12/2021,PE,850,0,0,0,160.5,0,83.45,0,0,0,0,0,800.95,806.6
400,ICICIBANK,02/11/2021,30/12/2021,PE,860,0,0,0,168.75,0,90.05,0,0,0,0,0,800.95,806.6
401,ICICIBANK,02/11/2021,30/12/2021,PE,440,0,0,0,0.7,0,0.05,0,0,0,0,0,800.95,806.6
402,ICICIBANK,02/11/2021,30/12/2021,PE,450,0,0,0,0.95,0,0.05,0,0,0,0,0,800.95,806.6
403,ICICIBANK,02/11/2021,30/12/2021,PE,460,0,0,0,1.25,0,0.05,0,0,0,0,0,800.95,806.6
404,ICICIBANK,02/11/2021,30/12/2021,PE,470,0,0,0,1.65,0,0.05,0,0,0,0,0,800.95,806.6
405,ICICIBANK,02/11/2021,30/12/2021,PE,480,0,0,0,2.1,0,0.1,0,0,0,0,0,800.95,806.6
406,ICICIBANK,02/11/2021,30/12/2021,PE,490,0,0,0,2.65,0,0.1,0,0,0,0,0,800.95,806.6
407,ICICIBANK,02/11/2021,30/12/2021,PE,500,0,0,0,3.3,0,0.15,0,0,0,0,0,800.95,806.6
408,ICICIBANK,02/11/2021,30/12/2021,PE,510,0,0,0,4.1,0,0.2,0,0,0,0,0,800.95,806.6
409,ICICIBANK,02/11/2021,30/12/2021,PE,520,0,0,0,5,0,0.3,0,0,0,0,0,800.95,806.6
410,ICICIBANK,02/11/2021,30/12/2021,PE,530,0,0,0,6.1,0,0.4,0,0,0,0,0,800.95,806.6
411,ICICIBANK,02/11/2021,30/12/2021,PE,540,0,0,0,7.35,0,0.55,0,0,0,0,0,800.95,806.6
412,ICICIBANK,02/11/2021,30/12/2021,PE,550,0,0,0,8.75,0,0.75,0,0,0,0,0,800.95,806.6
413,ICICIBANK,02/11/2021,30/12/2021,PE,560,0,0,0,10.35,0,1,0,0,0,0,0,800.95,806.6
414,ICICIBANK,02/11/2021,30/12/2021,PE,570,0,0,0,12.15,0,1.25,0,0,0,0,0,800.95,806.6
415,ICICIBANK,02/11/2021,30/12/2021,PE,580,0,0,0,14.2,0,1.65,0,0,0,0,0,800.95,806.6
416,ICICIBANK,02/11/2021,30/12/2021,PE,590,0,0,0,16.45,0,2.1,0,0,0,0,0,800.95,806.6
417,ICICIBANK,02/11/2021,30/12/2021,PE,600,0,0,0,18.95,0,2.65,0,0,0,0,0,800.95,806.6
418,ICICIBANK,02/11/2021,30/12/2021,PE,610,0,0,0,21.65,0,3.3,0,0,0,0,0,800.95,806.6
419,ICICIBANK,02/11/2021,30/12/2021,PE,620,0,0,0,24.65,0,4.1,0,0,0,0,0,800.95,806.6
420,ICICIBANK,02/11/2021,30/12/2021,PE,630,0,0,0,27.85,0,5,0,0,0,0,0,800.95,806.6
421,ICICIBANK,02/11/2021,30/12/2021,PE,880,0,0,0,185.65,0,103.9,0,0,0,0,0,800.95,806.6
422,ICICIBANK,03/11/2021,30/12/2021,CE,950,0,0,0,4.95,4.95,12.05,0,0,0,1375,0,-,790.7
423,ICICIBANK,03/11/2021,30/12/2021,CE,490,0,0,0,218.15,0,299.05,0,0,0,0,0,-,790.7
424,ICICIBANK,03/11/2021,30/12/2021,CE,970,0,0,0,6.35,0,9.7,0,0,0,0,0,-,790.7
