Date,lambda,a_lst,b_lst,c_lst,rsquared_lst,rmse
2020-11-03,0.2,-0.010284778555285767,-0.013706507232948693,0.0030855504573460537,0.9972562802967585,8.187838109967159e-08
2020-11-04,0.2,-0.008725943652335656,-0.011674293531896245,0.0026005250732728385,0.9976542275741951,5.64232197408457e-08
2020-11-05,0.2,-0.008682335086783472,-0.011631290397955784,0.0025944601306287776,0.9980002359956447,4.712119947317283e-08
2020-11-06,0.2,-0.0093243841995657,-0.012488411737522919,0.0027948977528482978,0.9986405818006108,3.573018057140298e-08
2020-11-09,0.15000000000000002,-0.019319351948411955,-0.026215295679699938,0.006831905119226078,0.9982474301916872,5.350596748378238e-08
2020-11-10,0.15000000000000002,-0.020152801538100232,-0.027403349568224995,0.007165926545010804,0.998485752298878,4.890926301478041e-08
2020-11-11,0.15000000000000002,-0.020151687194781085,-0.027410609969199043,0.0071685696917958884,0.9984826235440263,4.900794645326983e-08
2020-11-12,0.15000000000000002,-0.01816314422447135,-0.024649067957256056,0.0064043350182938245,0.9986718272876552,3.690698119363551e-08
2020-11-13,0.15000000000000002,-0.018511508144891962,-0.02515856951261466,0.006555472395581343,0.9987844141358457,3.4267505594556894e-08
2020-11-16,0.15000000000000002,-0.018996809480734803,-0.025706148548171187,0.006699633571323345,0.9987581418124943,3.651692698528887e-08
2020-11-17,0.15000000000000002,-0.01772006955360644,-0.023995952420682025,0.00621449994116181,0.9988696855383348,3.071919489412803e-08
2020-11-18,0.15000000000000002,-0.018259094006216513,-0.024754111540142447,0.006451838517909177,0.9987840055942673,3.316641796457539e-08
2020-11-19,0.15000000000000002,-0.017957623360300948,-0.024313851513793287,0.006354636256198002,0.9990057428313897,2.54912238356856e-08
2020-11-20,0.15000000000000002,-0.017814056853866174,-0.024097600942127494,0.006312134493743434,0.9986924768158112,3.2259425378789466e-08
2020-11-23,0.15000000000000002,-0.018397580543021888,-0.02493712168160031,0.006540454137004761,0.9985036449177549,3.910462214924858e-08
2020-11-24,0.15000000000000002,-0.019232756689742534,-0.025941945581061162,0.00681823611083004,0.9986837879780879,3.648614102554675e-08
2020-11-25,0.15000000000000002,-0.019081885880352402,-0.025641692904948016,0.006713825180071243,0.9984327406538548,4.405852573692847e-08
2020-11-26,0.15000000000000002,-0.01908222604064909,-0.02564983407054914,0.0067166901694825235,0.9984306726705618,4.411691924064929e-08
2020-11-27,0.15000000000000002,-0.01851778604350298,-0.02482938770780814,0.006505140491271915,0.9984544539849083,4.053209470216733e-08
2020-11-30,0.2,-0.010062445806758743,-0.013224227717026794,0.002997226987187577,0.9973741677659642,6.890799765904506e-08
2020-12-01,0.15000000000000002,-0.020012494454373073,-0.026976619166137254,0.007084312980561787,0.9977960336646257,6.685910986061521e-08
2020-12-02,0.15000000000000002,-0.020574591748727396,-0.027567305536387324,0.007236700201080909,0.9975797253378321,7.700121173170073e-08
2020-12-03,0.15000000000000002,-0.02015976333816239,-0.026916330561586696,0.007060087403769011,0.997482524085526,7.699428988228803e-08
2020-12-04,0.15000000000000002,-0.021688705866834843,-0.028862116939219702,0.007583409062571817,0.9974166712938608,8.940240446327454e-08
2020-12-07,0.2,-0.011343942988855975,-0.014704527301523055,0.0033365996220778727,0.9978455633849603,6.927454675198334e-08
2020-12-08,0.2,-0.011278798733801469,-0.014665839149246719,0.0033357584537545195,0.9978128891245106,6.827389818283974e-08
2020-12-09,0.15000000000000002,-0.020662765636496196,-0.02757959428692206,0.007233935081962866,0.9977364383204856,7.285848789818888e-08
2020-12-10,0.2,-0.011387873058726926,-0.014666072824798124,0.0033449720831928856,0.9969196299224938,9.360034953006521e-08
2020-12-11,0.2,-0.011542003781652384,-0.01463306526987207,0.0033293025812547515,0.9974952931682746,7.77386794236253e-08
2020-12-14,0.2,-0.011652913328011674,-0.014736076738260384,0.0033509505470797818,0.9974354812589283,8.130088467999008e-08
2020-12-15,0.2,-0.011792515578494412,-0.014903875274754109,0.0033883230589823957,0.9968959569561008,1.0100793751454412e-07
2020-12-16,0.2,-0.01203280769179035,-0.015176762360669682,0.0034564007969839806,0.9968892410128479,1.03117683980682e-07
2020-12-17,0.2,-0.012117380259277905,-0.015315398538595938,0.003484839823959659,0.9972323381811532,9.432818976688224e-08
2020-12-18,0.2,-0.012219833561940167,-0.015418423535485391,0.0035060513835461046,0.9968381642955226,1.1004360395789604e-07
2020-12-21,0.2,-0.012060772786986813,-0.015282452316940571,0.0034759091652990627,0.9968021089631952,1.0925881467025328e-07
2020-12-22,0.2,-0.011998165406601907,-0.015125984058655007,0.003442848350903454,0.9967402750745019,1.0833231706418365e-07
2020-12-23,0.2,-0.012323204314471455,-0.015497348331597303,0.0035259007328830973,0.9969075479539652,1.0838934631297504e-07
2020-12-24,0.2,-0.012323979172607422,-0.015504482844472542,0.0035279747467127356,0.9969029818155519,1.0856011017292866e-07
2020-12-25,0.2,-0.012324737381431205,-0.015511607841312515,0.003530046890101882,0.9968983781114833,1.0873212186929301e-07
2020-12-28,0.2,-0.012013838837000104,-0.015173664176683647,0.0034509838477354434,0.9974994334388311,8.45048995774545e-08
2020-12-29,0.2,-0.012234289546177123,-0.01537816891930881,0.0034981685944175346,0.9967322132944758,1.133467811309739e-07
2020-12-30,0.2,-0.012178817732203508,-0.015258117317061557,0.003469310369787918,0.9964476214875667,1.219590169216989e-07
2020-12-31,0.2,-0.012132474210617212,-0.01515865036372619,0.0034471538314709465,0.9960777758213696,1.3283841931084929e-07
2021-01-01,0.2,-0.012133297513363766,-0.015165641343266797,0.003449182858638076,0.9960718998692634,1.3305162639489098e-07
2021-01-04,0.25,-0.007090208290713157,-0.008817262741096149,0.001757357898560318,0.9951103459624648,1.6730496779819789e-07
2021-01-05,0.2,-0.012375068988491278,-0.01550833454510025,0.0035195931871689827,0.9958125376291679,1.5194682811501084e-07
2021-01-06,0.2,-0.013520018711895844,-0.016991164005796387,0.0038744847538818208,0.9968131421888172,1.3210085974394117e-07
2021-01-07,0.2,-0.014069833441001815,-0.017761781666062335,0.004067554135509506,0.9961813499092368,1.6555991149521575e-07
2021-01-08,0.2,-0.014866195158643127,-0.01870624318386256,0.004305035585682232,0.9960792808713438,1.7893633020699433e-07
2021-01-11,0.15000000000000002,-0.027415623566960742,-0.036095098789187714,0.009643195797657295,0.9955397642422172,2.08469068363159e-07
2021-01-12,0.2,-0.015074759124371975,-0.01896924113079124,0.004374078180759696,0.9948279177001621,2.3848384897203514e-07
2021-01-13,0.2,-0.014612832849258722,-0.018365958134459022,0.004231237878972794,0.9950423039365535,2.1643173440085178e-07
2021-01-14,0.2,-0.015184883903983105,-0.0190027691156467,0.004378793486057156,0.9953119347556539,2.1870656263788183e-07
2021-01-15,0.2,-0.014611097019408402,-0.018180097044700506,0.004174735722726002,0.9957047778249953,1.9041462805727343e-07
2021-01-18,0.2,-0.014616056204675319,-0.018206804322555014,0.00418251009871717,0.9956876305067889,1.9125056068619853e-07
2021-01-19,0.2,-0.01478714779448503,-0.018350303930134478,0.00421500195377845,0.9954216293556674,2.066764526990631e-07
2021-01-20,0.2,-0.014506408960981685,-0.018043927268834914,0.004143625671685665,0.9955020536427472,1.9692118634777162e-07
2021-01-21,0.2,-0.015197417071225492,-0.01872357256134318,0.00429822153250907,0.995027028559528,2.3552817722713728e-07
2021-01-22,0.2,-0.014872686800009787,-0.01831193398672834,0.004200628738360655,0.9950659271124938,2.2539170953359935e-07
2021-01-25,0.2,-0.014123520682937606,-0.01739833342796972,0.003980247392804152,0.9956295244514473,1.856274698307915e-07
2021-01-26,0.2,-0.014091807782205965,-0.01738594366857302,0.003977654905542602,0.9954224257231813,1.9416371240280398e-07
2021-01-27,0.2,-0.013925393744470698,-0.01712876780454755,0.003917070890818909,0.9958908795108844,1.6997124574088603e-07
2021-01-28,0.2,-0.01440137424357995,-0.017784390657651673,0.004076265821666604,0.9958903696737338,1.790322713770703e-07
2021-01-29,0.2,-0.014739707029579,-0.018074318702501913,0.004139901461493905,0.9948988032169309,2.3153097696480063e-07
2021-02-01,0.2,-0.014959114430540689,-0.018279602026516188,0.0041858796484042565,0.9951056128689979,2.2811875979176196e-07
2021-02-02,0.2,-0.015005622693123808,-0.018475194867841334,0.004238054802641562,0.9955271985844384,2.091136373044777e-07
2021-02-03,0.2,-0.015773132170387102,-0.019378451978457813,0.004455623506642945,0.9954836497583299,2.267760633252206e-07
2021-02-04,0.2,-0.015854849321962402,-0.01936758474083794,0.004448403647011657,0.9961008771924366,1.9775947529034216e-07
2021-02-05,0.2,-0.01653136043331861,-0.020059180321504645,0.004610894040022712,0.995699227708184,2.3225524240918567e-07
2021-02-08,0.2,-0.016582543725438544,-0.020220747110392644,0.004659871373480687,0.9955374870477783,2.3876873388700525e-07
2021-02-09,0.2,-0.016172604173723286,-0.019788807752215004,0.004550881497022419,0.9957311499685766,2.2371801826249382e-07
2021-02-10,0.2,-0.015652853529130838,-0.01911557688571764,0.004386933530403258,0.9953119838355364,2.3455548433004849e-07
2021-02-11,0.2,-0.01605893303070874,-0.01956659686944366,0.004491398243394086,0.9952971399017899,2.461137864156097e-07
2021-02-12,0.2,-0.016772024264609234,-0.020434365019453504,0.004697584526840059,0.9957554237392456,2.385137517347924e-07
2021-02-15,0.2,-0.016782673011707043,-0.020468280749450583,0.004707301799352635,0.995744292328022,2.3928700762241407e-07
2021-02-16,0.15000000000000002,-0.03193974215713159,-0.041569743305300944,0.011117355044857303,0.9950045001167818,3.1203811310031455e-07
2021-02-17,0.15000000000000002,-0.03184911673299808,-0.041302792884924874,0.011063378191168836,0.995010052919599,3.029640167294431e-07
2021-02-18,0.15000000000000002,-0.03213872083246744,-0.04160559398914195,0.01112520831702012,0.994582082534648,3.400146452603181e-07
2021-02-19,0.15000000000000002,-0.03318387874601547,-0.04298111468728699,0.011498299668162956,0.9945097485781548,3.662127344154213e-07
2021-02-22,0.15000000000000002,-0.03355963932126975,-0.043599871906217155,0.011662309540467222,0.9951643556071939,3.326021373948781e-07
2021-02-23,0.15000000000000002,-0.03292870567229885,-0.04260045530007243,0.011351457646297747,0.9948765787559823,3.49819292897734e-07
2021-02-24,0.15000000000000002,-0.033315487334154036,-0.04330014112827995,0.011541922061393449,0.9953697421995383,3.2547844422048844e-07
2021-02-25,0.1,-0.07952302201525949,-0.1146945762818994,0.036887456325389714,0.9955575075412172,3.3367407471242126e-07
2021-02-26,0.1,-0.07416945156813766,-0.106329490116244,0.034035748955587586,0.9929643204497302,4.816621380558667e-07
2021-03-01,0.1,-0.07334937468869471,-0.10453364370507368,0.03318251876153469,0.9927921941802177,5.251572594248251e-07
2021-03-02,0.15000000000000002,-0.03434876620301708,-0.045046190058907906,0.012095730496459775,0.993415749857532,4.6748118394413183e-07
2021-03-03,0.1,-0.07603901583649594,-0.1086470234152731,0.03455307392387667,0.99396745956963,4.6489085874495215e-07
2021-03-04,0.1,-0.0806438289936473,-0.11562317176293484,0.03697051768554601,0.9937312832200329,5.150650009936187e-07
2021-03-05,0.1,-0.08331108895754574,-0.11961673877053726,0.03841634513992774,0.9931763595161388,5.706825758349433e-07
2021-03-08,0.1,-0.08554233234525142,-0.12351637291854523,0.03990042445134152,0.9925478231767567,6.212567198098275e-07
2021-03-09,0.1,-0.08018533135727772,-0.11559256499220324,0.03719088456203536,0.9930088947677509,5.357528595483359e-07
2021-03-10,0.1,-0.07983538688479802,-0.11484237492833448,0.036885821419577546,0.9927315089177032,5.615903165220792e-07
2021-03-11,0.1,-0.08088058696079575,-0.11610584392745844,0.0372530486186696,0.9925264349670676,5.97859488812862e-07
2021-03-12,0.1,-0.08628939085409484,-0.12406537156370177,0.03992815933119022,0.9928264147599597,6.323262714568745e-07
2021-03-15,0.1,-0.08557567534411967,-0.12310087843229595,0.03964976579831944,0.9928045855877238,6.19492507010012e-07
2021-03-16,0.1,-0.08624912814655711,-0.12407358973052651,0.0399702629485907,0.9929157848099696,6.18540194232803e-07
2021-03-17,0.15000000000000002,-0.042206844935538036,-0.05547819076702189,0.015111839164121938,0.9925975204482159,6.915690081210855e-07
2021-03-18,0.1,-0.09227609896471636,-0.13258004082461539,0.04281253518276831,0.9928375998698047,6.947596944511768e-07
2021-03-19,0.1,-0.0947534110065,-0.1363705345700226,0.044188683844833355,0.9928546264809656,7.035252200632297e-07
2021-03-22,0.1,-0.0922970942762732,-0.1328352890028143,0.04300456932439683,0.992726597179048,6.882791617721461e-07
2021-03-23,0.1,-0.08798104501199652,-0.12649654914955366,0.04088065412945659,0.9934399105757697,5.750005863760338e-07
2021-03-24,0.1,-0.08721402193542455,-0.1253983649299979,0.04052104819900502,0.9929769996802522,6.06408337057172e-07
2021-03-25,0.1,-0.08867021310690573,-0.12736800010718347,0.041150029887705254,0.9922517027940909,6.92631575899291e-07
2021-03-26,0.1,-0.09217846176274797,-0.1326057690893555,0.04299844500920865,0.9923857158324781,7.060918418388089e-07
2021-03-29,0.1,-0.09383939183560633,-0.13528507502654125,0.043914011164594466,0.9916494629594322,7.974427955056753e-07
2021-03-30,0.1,-0.09483503773326486,-0.13690346969361694,0.04457353592486707,0.992244383316826,7.304815752882113e-07
2021-03-31,0.1,-0.09598798691813416,-0.13898934214212832,0.045321879047678336,0.991370440203174,8.229792888120836e-07
2021-04-01,0.1,-0.09601604384891932,-0.139051226408894,0.045346791097918296,0.9913642876309176,8.237219297269821e-07
2021-04-02,0.1,-0.09519372679374741,-0.13846193420272712,0.045341662234256425,0.9922540588388291,6.946211746082991e-07
2021-04-05,0.1,-0.09384916536420082,-0.13626274931548438,0.04450784872937463,0.9925410274883505,6.7047527700515e-07
2021-04-06,0.1,-0.08948720945068248,-0.12947340931042195,0.04205736616419227,0.9925098053368944,6.519312502467991e-07
2021-04-07,0.1,-0.09010234141329845,-0.13020844635767959,0.042239161163781104,0.9923820615728478,6.823135697229959e-07
2021-04-08,0.15000000000000002,-0.04137197286537113,-0.05505848076511652,0.015125766630470626,0.9928230187577607,6.090556928402332e-07
2021-04-09,0.1,-0.08973998577642672,-0.12984249182710855,0.04219566024543778,0.9937184411330333,5.472000557451043e-07
2021-04-12,0.1,-0.08983335630966319,-0.13027648136751346,0.04238517730547459,0.9937676871361066,5.397724464190174e-07
2021-04-13,0.1,-0.08637524887417017,-0.12495222810707919,0.04051178249192884,0.9938010857464249,5.158021527341758e-07
2021-04-14,0.1,-0.08779568218717254,-0.12710324560329284,0.04126232638752558,0.9935138084270835,5.501865627847739e-07
2021-04-15,0.1,-0.08365456962433655,-0.12091045829795988,0.03911837387849462,0.9946693325031538,4.2624710636643956e-07
2021-04-16,0.1,-0.08446822413557006,-0.12221880443205516,0.03957172164025853,0.9940466685105148,4.825300580038018e-07
2021-04-19,0.1,-0.08603427560931398,-0.1243174583193225,0.04026595399206771,0.9930207774963214,5.842876490010643e-07
2021-04-20,0.1,-0.08342941875359738,-0.12035983967271828,0.038892774351689266,0.9938028084538142,5.000980342470188e-07
2021-04-21,0.1,-0.08260985367288787,-0.11920085680915041,0.03849581328821933,0.9938174200891849,4.930334390917367e-07
2021-04-22,0.1,-0.08229555703417103,-0.11882929058882026,0.03842857107378531,0.9937182789559942,4.900474901106776e-07
2021-04-23,0.1,-0.08352183410295103,-0.12084029756226551,0.0391655704529298,0.994054021587577,4.6716305055202123e-07
2021-04-26,0.1,-0.08403951255076092,-0.12181015131220883,0.03954159447973046,0.994038829232178,4.677655617765824e-07
2021-04-27,0.1,-0.08790211193710623,-0.1275487650553222,0.04151156242643951,0.994053326609985,4.95917044738637e-07
2021-04-28,0.1,-0.08685395540604215,-0.12571974705583133,0.0408244974838794,0.9936009632139653,5.3352461688754e-07
2021-04-29,0.1,-0.08938714439491133,-0.1294391720405575,0.042120999523861474,0.9936491536022128,5.472388825000041e-07
2021-04-30,0.1,-0.08750338902170401,-0.12653874422967026,0.041065803709577735,0.9936239913005636,5.431224005979217e-07
2021-05-03,0.15000000000000002,-0.04069933632187019,-0.05428712589767386,0.014927562779365144,0.9940912834126338,4.892127627516796e-07
2021-05-04,0.15000000000000002,-0.040685142578927205,-0.05423964507089682,0.014924042342517348,0.9943907390573401,4.604791749938926e-07
2021-05-05,0.15000000000000002,-0.04005878846092825,-0.05330394318304623,0.014641892020633953,0.9944481292463335,4.486731097559181e-07
2021-05-06,0.15000000000000002,-0.039933212864597833,-0.053235474426244336,0.014630897276544975,0.9939327029924114,4.867450304725027e-07
2021-05-07,0.15000000000000002,-0.040048300130597674,-0.05309815859703624,0.0145399695570707,0.9943696882589251,4.6768859578831394e-07
2021-05-10,0.15000000000000002,-0.04065680803144201,-0.053933632986845406,0.014773319649157231,0.9943737560708998,4.813841084205982e-07
2021-05-11,0.15000000000000002,-0.04114237408176434,-0.054628871282585256,0.014969255637077567,0.9944135278351273,4.886975796771661e-07
2021-05-12,0.15000000000000002,-0.043233768420337784,-0.057572906042298005,0.015831860011067168,0.9946486358139853,5.004391604324398e-07
2021-05-13,0.15000000000000002,-0.04219403483357448,-0.05602452760328177,0.01536420907166507,0.9945687818958938,4.957975169755275e-07
2021-05-14,0.15000000000000002,-0.04195238414145821,-0.05561716397635573,0.01526545271073878,0.9949875884740342,4.468610002018686e-07
2021-05-17,0.15000000000000002,-0.042328845799418674,-0.056262309674003017,0.015460822977348755,0.9948117676159381,4.6815232938500347e-07
2021-05-18,0.15000000000000002,-0.041903127371007584,-0.055635700435781546,0.015270044910108183,0.9946321384810195,4.803200678177918e-07
2021-05-19,0.15000000000000002,-0.04323203383190788,-0.057558899153886234,0.01585708080828218,0.9948812834679077,4.707183247462539e-07
2021-05-20,0.15000000000000002,-0.04185590990698361,-0.05555601547983542,0.015261548885245783,0.9948467525818064,4.558596416477178e-07
2021-05-21,0.15000000000000002,-0.04178654599746423,-0.05557210987479248,0.015291001633322686,0.9948762651295868,4.4570562792560426e-07
2021-05-24,0.15000000000000002,-0.041165429879539736,-0.05473357726760247,0.015047894821362866,0.9950641889182457,4.2092621391906963e-07
2021-05-25,0.15000000000000002,-0.03978688916512789,-0.052865465484477056,0.014504009912179604,0.9951045192580945,3.986146350268227e-07
2021-05-26,0.15000000000000002,-0.04055615119393441,-0.05388214583612887,0.01481086954218213,0.9947425124063609,4.361090654089705e-07
2021-05-27,0.15000000000000002,-0.04137781456547866,-0.05491312273576242,0.015098563485557446,0.9939031650589557,5.243892231048248e-07
2021-05-28,0.15000000000000002,-0.04031425751694631,-0.05348522421626016,0.01467161644030546,0.9939580176325565,5.059188371831994e-07
2021-05-31,0.15000000000000002,-0.040343292856570456,-0.0535626742998263,0.014698386715120202,0.9939416104874359,5.075789459388829e-07
2021-06-01,0.15000000000000002,-0.04117367599658384,-0.05465993892339141,0.015019200645699091,0.9944791750014341,4.749095650324129e-07
2021-06-02,0.15000000000000002,-0.04024655923828385,-0.05354484725347404,0.014698361630758695,0.9946152463720462,4.494406643276998e-07
2021-06-03,0.15000000000000002,-0.04150336298669363,-0.055396411693167905,0.015266394692144181,0.994836813729837,4.421468021810492e-07
2021-06-04,0.15000000000000002,-0.03976141058409944,-0.05289089063027156,0.014540818098099068,0.9954196727923155,3.6708792718961837e-07
2021-06-07,0.15000000000000002,-0.03963764108249877,-0.0529176196506913,0.014549722092414608,0.9949935325220675,4.020483475242604e-07
2021-06-08,0.15000000000000002,-0.038963201015893845,-0.05193224859501473,0.014263373903357388,0.995181658058013,3.771888611714449e-07
2021-06-09,0.15000000000000002,-0.03728390625284282,-0.049786676319358805,0.01364772160002094,0.9956238212232283,3.214818205919154e-07
2021-06-10,0.15000000000000002,-0.036078741316203505,-0.04804666509269333,0.01314665794348074,0.9951274487734256,3.4027503240704264e-07
2021-06-11,0.15000000000000002,-0.03645525049660937,-0.04869917598417958,0.013345645732574676,0.9954145684714452,3.237509283099958e-07
2021-06-14,0.15000000000000002,-0.037821437774115736,-0.050733783486436944,0.013958311977180666,0.9953608002715467,3.4129409763753993e-07
2021-06-15,0.15000000000000002,-0.03767226834350186,-0.05046733128884086,0.013875651279644036,0.9953823679861716,3.3879399604514847e-07
2021-06-16,0.1,-0.08427657134971323,-0.12344762421563758,0.040396043258662216,0.9956077571868215,3.298943273804326e-07
2021-06-17,0.05,-0.2774374587422286,-0.45710901075308485,0.1811315602796099,0.9957776079170488,2.8269684748780136e-07
2021-06-18,0.05,-0.2647713275597725,-0.43732749029467305,0.17358447042685507,0.9976676409626123,1.3825261584094428e-07
2021-06-21,0.05,-0.26855301303325996,-0.4425354217997064,0.17506262309581505,0.9971688983941847,1.8353892969999062e-07
2021-06-22,0.05,-0.2629922522057926,-0.43255721802917463,0.17079730599443146,0.9967076574581677,2.112755173254895e-07
2021-06-23,0.05,-0.2679845514098115,-0.44146307273706686,0.1746189743948789,0.9974638518607913,1.6411323014758045e-07
2021-06-24,0.05,-0.2737593469277414,-0.45174186996168214,0.17910029616159617,0.9975385408934667,1.5975406819052817e-07
2021-06-25,0.05,-0.27445164355280105,-0.45220178319091775,0.17889291751888348,0.9975763902628484,1.6428749058076086e-07
2021-06-28,0.05,-0.26870752594308855,-0.44273964324453596,0.17521039685626238,0.9958804535785836,2.6690697891270404e-07
2021-06-29,0.05,-0.2671322401052701,-0.44004404788639717,0.17408684801215205,0.9962701313270488,2.4023184604999384e-07
2021-06-30,0.05,-0.2658500855289776,-0.43819061269062964,0.17342713614428618,0.996284276059688,2.3558584346984909e-07
2021-07-01,0.05,-0.26633481563866446,-0.4392188887666465,0.17398405444468282,0.9960861745230326,2.4552537225103234e-07
2021-07-02,0.05,-0.26001551060984035,-0.42793246350054204,0.16911164565359635,0.9964686604653717,2.1981080339661466e-07
2021-07-05,0.05,-0.2602254797921615,-0.42838421910158286,0.16932502116050022,0.9964614102670916,2.20294433584687e-07
2021-07-06,0.05,-0.2406516827645197,-0.3948803047692187,0.15542110056286576,0.9967339193768007,1.865781869643256e-07
2021-07-07,0.05,-0.23493282270652283,-0.3857919831208706,0.15192694096388495,0.9965654870843624,1.8560510149410152e-07
2021-07-08,0.1,-0.06793166187027881,-0.09952756321491364,0.03236786454159592,0.9961040711160533,2.07643391441394e-07
2021-07-09,0.1,-0.07111992325001215,-0.10431042896649159,0.03397570731547628,0.9963939640983567,2.072988588913401e-07
2021-07-12,0.05,-0.2406125196765962,-0.3947219971008152,0.15526654108106325,0.9970528108014662,1.7052901270723095e-07
2021-07-13,0.05,-0.2489251524600244,-0.40929920551763455,0.16134370352375133,0.9970927640173216,1.7426070531496617e-07
2021-07-14,0.05,-0.23761907187259892,-0.39021211614028306,0.15361725093103065,0.9967453759518032,1.8168534934574786e-07
2021-07-15,0.05,-0.23108783772692668,-0.3799219751728318,0.14971610811004055,0.9971863428147075,1.462885914224196e-07
2021-07-16,0.05,-0.2307737645593714,-0.379303502697345,0.14942662344684657,0.9971323141309626,1.495201380214427e-07
2021-07-19,0.05,-0.20401939467152905,-0.3343179884503981,0.13093192255124464,0.9977915147715603,9.916346111104209e-08
2021-07-20,0.1,-0.06233509582651109,-0.09125590886982705,0.029493928482925834,0.9979003216717812,1.016492553212541e-07
2021-07-21,0.05,-0.21834845566273103,-0.35727258640752646,0.13977752029607626,0.9977628378892371,1.1685626075029639e-07
2021-07-22,0.1,-0.06562360147410479,-0.09628790089520321,0.031245857279305456,0.9977629087865432,1.1521448850494945e-07
2021-07-23,0.1,-0.06517702661439895,-0.09550104284250313,0.030919244242089954,0.9981099570366578,9.837539052018111e-08
2021-07-26,0.1,-0.06714998755754215,-0.09844435697948095,0.03196176108131818,0.9977042283196359,1.2313782842538708e-07
2021-07-27,0.1,-0.0633979765853023,-0.09291007078502496,0.030066222859355632,0.9978611889350915,1.0619000600844636e-07
2021-07-28,0.1,-0.06289993286111058,-0.09215273208550141,0.029786487808259474,0.9976254221989146,1.1762811905588556e-07
2021-07-29,0.1,-0.06463739510114265,-0.09469557754129312,0.030635035778695887,0.9974824607049926,1.3046883053819364e-07
2021-07-30,0.1,-0.062217277694650526,-0.09089444236382532,0.029297387337620023,0.9971488939839539,1.4206190469018596e-07
2021-08-02,0.1,-0.059573629548112274,-0.08667584563671127,0.027827035163679792,0.9961250401203152,1.8394990200733895e-07
2021-08-03,0.1,-0.05889051279252324,-0.08558851467749677,0.027429448087824135,0.9959651568055934,1.905304838039642e-07
2021-08-04,0.1,-0.06061897308713257,-0.08861354047577544,0.028631679975187417,0.9956191519963644,2.026696487763676e-07
2021-08-05,0.1,-0.06414166291173758,-0.09420839146116008,0.030649203804804424,0.9955376391655973,2.156151366657533e-07
2021-08-06,0.05,-0.23087694148025895,-0.37884274769967496,0.14901653557238292,0.9961226789127661,2.0989517950742393e-07
2021-08-09,0.05,-0.23383468973151494,-0.38423238479475985,0.15132696769620202,0.9965552289213121,1.8787967172363108e-07
2021-08-10,0.05,-0.23973745142207278,-0.3946291800616286,0.15570757488708364,0.9966411603497459,1.8714037339799203e-07
2021-08-11,0.05,-0.2343184595433621,-0.38479820916180807,0.15138657235944147,0.9956944716127777,2.4048115182564345e-07
2021-08-12,0.05,-0.24119754580336278,-0.39688673491282406,0.15662877471302444,0.9944818968816346,3.1092982287828246e-07
2021-08-13,0.05,-0.227245697497354,-0.37357627546915245,0.14723670650650508,0.9950794272759598,2.5142039261108726e-07
2021-08-16,0.05,-0.21840171836461078,-0.3585596176113949,0.14091619955358492,0.9956265953169461,2.1659531626855383e-07
2021-08-17,0.05,-0.2195078489114842,-0.36079128729096555,0.1419879456588772,0.9955064679595238,2.2018073285128168e-07
2021-08-18,0.05,-0.22135021183950693,-0.364237075461652,0.14360398398690322,0.9958730753251646,1.9968678930229945e-07
2021-08-19,0.05,-0.21958934127482865,-0.36183950439482837,0.1428803494108144,0.9959326513550073,1.8902654791343582e-07
2021-08-20,0.05,-0.22627420189518535,-0.3737107692502488,0.14808170095295914,0.9958643937963688,1.9258914384679845e-07
2021-08-23,0.05,-0.22433072674611365,-0.37022943830161936,0.14653395462428437,0.9964874444557068,1.6415410422874938e-07
2021-08-24,0.05,-0.23407604626198056,-0.3864018669981945,0.15306334334186783,0.9953212106258579,2.349574343072009e-07
2021-08-25,0.05,-0.2482956804294106,-0.4102300899826265,0.16284504835702013,0.9951410837704768,2.6469350931938536e-07
