Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,futures_price
NIFTY,24-Oct-17,28-Dec-17,CE,9950,0,0,0,244.25,0,430.4,0,0,0,0,0,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9700,640,640,621,635,635,635,69,534.64,32.66,91800,5100,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9750,0,0,0,348.95,0,594.15,0,0,0,0,0,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9800,540,564.1,518.05,549.05,549.05,549.05,17,131.87,6.92,113025,300,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9550,0,0,0,477.25,0,775.05,0,0,0,0,0,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9600,695,715,695,715,715,715,69,533.52,36.72,14325,3675,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9650,0,0,0,410.25,0,682.95,0,0,0,0,0,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9350,0,0,0,627,0,965.7,0,0,0,0,0,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9400,894.5,902.95,894.5,902.95,902.95,902.95,2,15.45,1.35,1575,150,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9450,0,0,0,549.75,0,869.55,0,0,0,0,0,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9500,790.1,835,785.9,809.6,808,809.6,85,657.52,51.89,924600,225,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9200,1080,1080,1080,1080,1080,1080,1,7.71,0.81,22875,75,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9250,0,0,0,708.6,0,1063,0,0,0,0,0,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9300,0,0,0,765,765,1014.25,0,0,0,75,0,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9050,0,0,0,882.55,0,1259.45,0,0,0,0,0,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9100,1160,1177,1160,1171,1171,1171,72,554.64,63.24,5475,5400,10283.6
NIFTY,24-Oct-17,28-Dec-17,CE,9150,0,0,0,794,0,1161,0,0,0,0,0,10283.6
NIFTY,25-Oct-17,28-Dec-17,CE,8900,1445,1445,1445,1445,1445,1445,13,100.86,14.09,338175,975,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8950,0,0,0,973.65,0,1444.3,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9000,1320.5,1372,1308.95,1347.45,1346,1347.45,280,2171.57,281.57,942775,5775,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8700,0,0,0,1501.45,1501.45,1691.4,0,0,0,684300,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8750,0,0,0,1161.65,0,1641.95,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8800,0,0,0,1396.9,1396.9,1592.55,0,0,0,406250,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8850,0,0,0,1066.9,0,1543.1,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8550,0,0,0,1354.45,0,1839.75,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8600,0,0,0,1521,1521,1790.3,0,0,0,811875,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8650,0,0,0,1257.65,0,1740.85,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8400,0,0,0,1865,1865,1988.1,0,0,0,953775,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8450,0,0,0,1451.9,0,1938.65,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8500,1840,1860,1827,1838.15,1838,1838.15,95,736.86,131.24,1099750,-6150,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8250,0,0,0,1647.8,0,2136.45,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8300,2018,2022,2018,2022,2022,2022,10,77.4,15.15,420025,750,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8350,0,0,0,1549.7,0,2037.55,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8000,2299,2360,2285,2334,2320,2334,117,905.68,203.68,702250,1125,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8100,2224.6,2224.6,2224.6,2224.6,2224.6,2224.6,1,7.74,1.67,834400,75,10355
NIFTY,25-Oct-17,28-Dec-17,CE,8200,0,0,0,1975.2,1975.2,2185.9,0,0,0,594075,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,7600,0,0,0,2589.35,2589.35,2779.25,0,0,0,175000,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,7700,0,0,0,1800.7,1800.7,2680.35,0,0,0,150000,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,7800,0,0,0,2437.9,2437.9,2581.45,0,0,0,130000,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,7900,0,0,0,1181.9,0,2482.55,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,7300,0,0,0,1371.4,0,3075.95,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,7400,0,0,0,2310,2310,2977.05,0,0,0,1725,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,7500,2725,2725,2725,2725,2725,2725,1,7.67,2.04,303525,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,7000,3279.3,3330,3279.3,3296.4,3284.55,3296.4,48,370.71,118.71,272325,450,10355
NIFTY,25-Oct-17,28-Dec-17,CE,7100,0,0,0,1469.6,0,3273.75,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,7200,0,0,0,1420,0,3174.85,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,6700,0,0,0,1677.15,0,3669.3,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,6800,0,0,0,1623.95,0,3570.45,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,6900,0,0,0,1571.6,0,3471.55,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,6400,0,0,0,1841.7,0,3966,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,6500,0,0,0,3350.75,3350.75,3867.1,0,0,0,1200,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,6600,0,0,0,1731.2,0,3768.2,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,6000,4280,4338.8,4280,4316.65,4312,4316.65,58,448.46,187.46,275250,-3825,10355
NIFTY,25-Oct-17,28-Dec-17,CE,6100,0,0,0,2012.8,0,4262.7,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,6200,0,0,0,1955.1,0,4163.8,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,6300,0,0,0,1898.05,0,4064.9,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,5700,0,0,0,2249.4,0,4658.3,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,5800,0,0,0,2189.45,0,4559.4,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,5900,0,0,0,2130,0,4460.5,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,5400,0,0,0,2431.95,0,4954.95,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,5500,0,0,0,4727.05,4727.05,4856.1,0,0,0,4800,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,5600,0,0,0,2309.85,0,4757.2,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,5100,0,0,0,2617.7,0,5251.65,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,5200,0,0,0,2555.5,0,5152.75,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,5300,0,0,0,2493.55,0,5053.85,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,4800,0,0,0,2805.8,0,5548.35,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,4900,0,0,0,2742.9,0,5449.45,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,5000,5261.9,5261.9,5261.9,5261.9,5261.9,5261.9,1,7.7,3.95,262875,75,10355
NIFTY,25-Oct-17,28-Dec-17,CE,4400,0,0,0,3058.95,0,5943.95,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,4500,0,0,0,2995.5,0,5845.05,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,4600,0,0,0,2932.1,0,5746.15,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,4700,0,0,0,2868.9,0,5647.25,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,4100,0,0,0,3249.9,0,6240.65,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,4200,0,0,0,3186.15,0,6141.75,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,4300,0,0,0,3122.55,0,6042.85,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,3800,0,0,0,3575.15,0,6537.3,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,3900,0,0,0,3511.15,0,6438.4,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,4000,6263.95,6285,6263,6275.45,6270,6275.45,11,84.76,51.76,158625,-75,10355
NIFTY,25-Oct-17,28-Dec-17,CE,3500,6740,6760,6740,6760,6760,6760,2,15.38,10.13,455550,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,3600,0,0,0,3703.25,0,6735.1,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,3700,0,0,0,3639.2,0,6636.2,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,12500,0.15,0.15,0.15,0.15,0.15,0.15,3,28.13,0,3300,225,10355
NIFTY,25-Oct-17,28-Dec-17,CE,12600,0,0,0,0.05,0,0.05,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,12200,0,0,0,0.4,0,0.1,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,12300,0,0,0,0.4,0,0.05,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,12400,0,0,0,0.3,0,0.05,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11900,0,0,0,2.95,0,0.55,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,12000,1.05,1.4,0.85,0.95,0.9,0.95,130,1170.09,0.09,162075,7650,10355
NIFTY,25-Oct-17,28-Dec-17,CE,12100,0,0,0,3.1,0,0.2,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11650,0,0,0,3.35,0,2.05,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11700,0,0,0,9.4,0,1.6,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11750,0,0,0,2.8,0,1.2,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11800,0,0,0,5.6,0,0.95,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11450,0,0,0,14.5,14.5,5.35,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11500,2.55,5,2.55,3.95,3.95,3.95,19,163.93,0.06,29325,-750,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11550,0,0,0,4.1,0,3.35,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11600,0,0,0,19.6,0,2.6,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11300,0,0,0,14.5,14.5,10.45,0,0,0,75,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11350,0,0,0,5.4,0,8.4,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11400,5.65,7,5.65,7,7,7,16,136.87,0.07,338100,75,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11100,14,14,14,14,14,14,3,25.01,0.03,1125,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11150,0,0,0,10.6,0,19.35,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11200,0,0,0,4,4,15.85,0,0,0,1650,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11250,0,0,0,18,18,12.9,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10950,0,0,0,20.2,0,40.95,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11000,17.95,29,10.65,15.55,15.75,15.55,1362,11251.18,14.68,358575,3000,10355
NIFTY,25-Oct-17,28-Dec-17,CE,11050,0,0,0,14.7,0,28.5,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10800,36.75,42.75,24.65,36.15,36,36.15,929,7549.46,24.56,60675,31875,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10850,0,0,0,27.35,0,57.65,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10900,22.05,24.95,16.1,21.1,21,21.1,246,2014.94,3.89,18150,16650,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10650,0,0,0,48.45,0,107,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10700,57.45,70.75,44,55.6,55,55.6,1002,8081.33,40.28,164550,5625,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10750,0,0,0,36.65,0,79.8,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10500,144.15,150,103.3,123.3,122.5,123.3,3918,31209.73,355.48,1583550,-24750,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10550,0,0,0,63.3,0,141.4,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10600,65,98.9,65,85.95,85.8,85.95,976,7820.14,60.94,130875,5100,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10300,247.85,251.45,199.05,226.8,224.3,226.8,971,7666.59,165.61,430425,-8325,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10350,0,0,0,104.5,0,232.35,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10400,186.75,186.75,143.65,169.65,169,169.65,599,4747.58,75.38,221325,-2400,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10450,0,0,0,81.7,0,183.05,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10150,0,0,0,163.25,0,353.8,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10200,301.1,339.65,256.15,290.1,290,290.1,549,4317.15,117.3,409200,-9375,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10250,0,0,0,131.15,0,289.35,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10000,420.4,464.4,403,434.7,431,434.7,547,4281.14,178.64,2286525,-5400,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10050,0,0,0,200.85,0,425.35,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,10100,380.1,380.1,323.85,356.35,355.5,356.35,98,768.39,26.04,218850,-675,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9850,0,0,0,293.6,0,586.25,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9900,505,533.55,490,533.1,533.1,533.1,23,179.63,8.85,113175,600,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9950,0,0,0,244.25,0,503.1,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9700,665.05,710,654,698.85,690,698.85,174,1354.88,89.03,98250,6450,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9750,0,0,0,348.95,0,673.8,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9800,577.55,620,577.55,607.25,607.25,607.25,57,444.33,25.38,110775,-2250,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9500,913,913,841.35,871.55,868,871.55,432,3360.73,282.73,930975,6375,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9550,0,0,0,477.25,0,858.55,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9600,761.7,817.8,758.15,779.65,777.25,779.65,25,194.78,14.78,15300,975,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9650,0,0,0,410.25,0,764.85,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9350,0,0,0,627,0,1051,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9400,0,0,0,902.95,902.95,1002.45,0,0,0,1575,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9450,0,0,0,549.75,0,954.15,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9200,0,0,0,1080,1080,1197.85,0,0,0,22875,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9250,0,0,0,708.6,0,1148.75,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9300,0,0,0,765,765,1099.8,0,0,0,75,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9050,0,0,0,882.55,0,1345.55,0,0,0,0,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9100,0,0,0,1171,1171,1296.25,0,0,0,5475,0,10355
NIFTY,25-Oct-17,28-Dec-17,CE,9150,0,0,0,794,0,1247,0,0,0,0,0,10355
NIFTY,26-Oct-17,28-Dec-17,CE,8850,0,0,0,1066.9,0,1590.15,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8900,1431,1469,1431,1469,1469,1469,3,23.28,3.25,338400,225,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8950,0,0,0,973.65,0,1491.3,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,9000,1342.65,1394.15,1334,1379.9,1379,1379.9,313,2431.56,318.81,950350,7575,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8700,1640,1640,1640,1640,1640,1640,1,7.76,1.23,684375,75,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8750,0,0,0,1161.65,0,1689.05,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8800,0,0,0,1396.9,1396.9,1639.6,0,0,0,406250,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8550,0,0,0,1354.45,0,1886.85,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8600,0,0,0,1521,1521,1837.4,0,0,0,811875,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8650,0,0,0,1257.65,0,1787.95,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8400,1919.5,1940,1919.5,1940,1940,1940,11,85.16,15.86,954600,825,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8450,0,0,0,1451.9,0,1985.8,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8500,1835,1872.4,1829,1866.9,1870,1866.9,208,1614.06,288.06,1113175,13425,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8250,0,0,0,1647.8,0,2183.6,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8300,2019.4,2058.9,2019.4,2058.9,2058.9,2058.9,187,1450.88,286.8,426550,6525,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8350,0,0,0,1549.7,0,2084.7,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,7900,0,0,0,1181.9,0,2529.8,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8000,2307,2379.45,2299.2,2356.2,2348,2356.2,196,1518.95,342.95,709825,7575,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8100,0,0,0,2224.6,2224.6,2332,0,0,0,834400,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,8200,2120,2150,2120,2127.55,2127.55,2127.55,8,62.01,12.81,594675,600,10391
NIFTY,26-Oct-17,28-Dec-17,CE,7600,0,0,0,2589.35,2589.35,2826.55,0,0,0,175000,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,7700,0,0,0,1800.7,1800.7,2727.6,0,0,0,150000,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,7800,0,0,0,2437.9,2437.9,2628.7,0,0,0,130000,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,7300,0,0,0,1371.4,0,3123.25,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,7400,0,0,0,2310,2310,3024.35,0,0,0,1725,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,7500,2701,2840.1,2701,2819.05,2819.05,2819.05,4,30.9,8.4,303450,-75,10391
NIFTY,26-Oct-17,28-Dec-17,CE,7000,3315,3335,3310,3330.15,3325.25,3330.15,18,139.31,44.81,272250,-75,10391
NIFTY,26-Oct-17,28-Dec-17,CE,7100,0,0,0,1469.6,0,3321.1,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,7200,0,0,0,1420,0,3222.2,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,6700,0,0,0,1677.15,0,3716.75,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,6800,0,0,0,1623.95,0,3617.85,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,6900,0,0,0,1571.6,0,3518.9,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,6300,0,0,0,1898.05,0,4112.4,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,6400,0,0,0,1841.7,0,4013.45,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,6500,3815,3815,3815,3815,3815,3815,2,15.47,5.72,1200,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,6600,0,0,0,1731.2,0,3815.65,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,6000,4275,4315.75,4274,4311.95,4310,4311.95,95,733.48,305.98,280725,5475,10391
NIFTY,26-Oct-17,28-Dec-17,CE,6100,0,0,0,2012.8,0,4310.2,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,6200,0,0,0,1955.1,0,4211.3,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,5700,0,0,0,2249.4,0,4705.85,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,5800,0,0,0,2189.45,0,4606.95,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,5900,0,0,0,2130,0,4508.05,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,5400,0,0,0,2431.95,0,5002.6,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,5500,4823.45,4841.1,4823.45,4833.85,4841,4833.85,5,38.75,18.13,4800,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,5600,0,0,0,2309.85,0,4804.75,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,5100,0,0,0,2617.7,0,5299.35,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,5200,0,0,0,2555.5,0,5200.4,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,5300,0,0,0,2493.55,0,5101.5,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,4700,0,0,0,2868.9,0,5694.95,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,4800,0,0,0,2805.8,0,5596.05,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,4900,0,0,0,2742.9,0,5497.15,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,5000,5285.9,5292,5280,5286,5286,5286,28,216.09,111.09,264000,1125,10391
NIFTY,26-Oct-17,28-Dec-17,CE,4400,0,0,0,3058.95,0,5991.7,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,4500,0,0,0,2995.5,0,5892.8,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,4600,0,0,0,2932.1,0,5793.9,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,4100,0,0,0,3249.9,0,6288.45,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,4200,0,0,0,3186.15,0,6189.55,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,4300,0,0,0,3122.55,0,6090.6,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,3800,0,0,0,3575.15,0,6585.2,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,3900,0,0,0,3511.15,0,6486.25,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,4000,6250,6270,6250,6268.1,6268.1,6268.1,15,115.43,70.43,159000,375,10391
NIFTY,26-Oct-17,28-Dec-17,CE,3500,6769,6790,6769,6790,6790,6790,4,30.85,20.35,455550,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,3600,0,0,0,3703.25,0,6783,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,3700,0,0,0,3639.2,0,6684.1,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,12500,0.05,0.75,0.05,0.75,0.75,0.75,14,131.25,0,3825,525,10391
NIFTY,26-Oct-17,28-Dec-17,CE,12600,0,0,0,0.05,0,0.05,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,12200,0,0,0,0.4,0,0.1,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,12300,0,0,0,0.4,0,0.05,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,12400,0,0,0,0.3,0,0.05,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,11900,0,0,0,2.95,0,0.6,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,12000,1,1.15,0.75,1.15,1.05,1.15,506,4554.38,0.38,170325,8250,10391
NIFTY,26-Oct-17,28-Dec-17,CE,12100,0,0,0,3.1,0,0.2,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,11650,0,0,0,3.35,0,2.3,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,11700,0,0,0,9.4,0,1.75,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,11750,0,0,0,2.8,0,1.35,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,11800,0,0,0,5.6,0,1.05,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,11450,0,0,0,14.5,14.5,6.05,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,11500,3.95,4.9,3,3.6,3.4,3.6,36,310.59,0.09,31500,2175,10391
NIFTY,26-Oct-17,28-Dec-17,CE,11550,0,0,0,4.1,0,3.75,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,11600,0,0,0,19.6,0,2.95,0,0,0,0,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,11300,0,0,0,14.5,14.5,11.8,0,0,0,75,0,10391
NIFTY,26-Oct-17,28-Dec-17,CE,11350,0,0,0,5.4,0,9.5,0,0,0,0,0,10391
