,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,impliedvolatility,delta,theta,gamma,vega,next_day_close,daily_straddle_pnl
586,71062,HDFCBANK,OPTSTK,2021-11-25,1680.0,PE,67.45,67.45,53.75,57.05,57.05,31,296.58,23650,5500,2021-10-19,1689.1,37.0,28.74755859375,-0.45827333115000557,-0.8289052031878843,0.0025663451605583017,2.1337111057924454,31.05,-25.999999999999996
624,73480,HDFCBANK,OPTSTK,2021-12-30,1680.0,CE,0.0,0.0,0.0,76.9,99.35,0,0.0,0,0,2021-10-20,1686.75,71.0,24.810791015625,0.5363955856146757,-0.5163966963247952,0.0021524033354668646,2.9555015328588765,26.35,-50.550000000000004
614,73284,HDFCBANK,OPTSTK,2021-10-28,1680.0,CE,39.15,39.15,24.85,27.9,27.9,7661,72011.95,2013000,166100,2021-10-20,1676.65,8.0,29.78515625,0.49073824470784533,-1.8429514013750259,0.005394511846873501,0.9899972380369977,26.35,-1.5499999999999972
616,73333,HDFCBANK,OPTSTK,2021-10-28,1680.0,PE,24.65,39.35,23.15,31.05,31.05,2896,27273.06,752950,-158400,2021-10-20,1676.65,8.0,29.60205078125,-0.509427484509807,-1.8316039528504178,0.005427827125673451,0.9899876012701442,25.55,-5.5
622,73382,HDFCBANK,OPTSTK,2021-11-25,1680.0,CE,68.45,69.0,56.5,63.9,63.9,473,4531.97,236500,131450,2021-10-20,1682.0,36.0,29.876708984375,0.5237607854922708,-0.8729109289379282,0.0025233372242431137,2.1036315250250643,26.35,-37.55
623,73431,HDFCBANK,OPTSTK,2021-11-25,1680.0,PE,58.0,66.55,56.0,60.0,60.0,70,670.82,39600,15950,2021-10-20,1682.0,36.0,28.99169921875,-0.476638507116104,-0.8471036943858906,0.002600519485906949,2.1037561660524777,25.55,-34.45
625,73529,HDFCBANK,OPTSTK,2021-12-30,1680.0,PE,0.0,0.0,0.0,145.9,92.95,0,0.0,0,0,2021-10-20,1686.75,71.0,50.506591796875,-0.4485288051639122,-1.046811350810023,0.0010529159856424804,2.9431249768910472,25.55,-120.35000000000001
91,75899,HDFCBANK,OPTSTK,2021-12-30,1700.0,PE,99.0,99.0,99.0,99.0,101.5,2,19.78,3300,1100,2021-10-21,1691.25,70.0,31.951904296875,-0.4868037670543413,-0.6739869603145521,0.00168486551616216,2.953131480594282,33.0,-66.0
88,75850,HDFCBANK,OPTSTK,2021-12-30,1700.0,CE,75.15,76.25,75.15,76.25,90.35,2,19.53,6050,550,2021-10-21,1691.25,70.0,27.2064208984375,0.5064867361040221,-0.5741249559946036,0.0019795698970038293,2.954357507711008,17.35,-58.9
46,75702,HDFCBANK,OPTSTK,2021-10-28,1680.0,PE,30.05,38.55,22.7,25.55,25.55,2475,23287.4,664950,-88000,2021-10-21,1680.25,7.0,27.6641845703125,-0.4908094401970344,-1.8338386898830668,0.006195843453243678,0.9280498253295494,19.65,-5.900000000000002
44,75653,HDFCBANK,OPTSTK,2021-10-28,1680.0,CE,31.0,31.0,19.45,26.35,26.35,8826,82737.31,2206050,193050,2021-10-21,1680.25,7.0,28.25927734375,0.5093222816915055,-1.8732726011448848,0.0060653229452275114,0.9280427130890044,23.3,-3.0500000000000007
580,75800,HDFCBANK,OPTSTK,2021-11-25,1680.0,PE,59.85,68.4,55.55,57.2,57.2,188,1799.05,104500,64900,2021-10-21,1684.9,35.0,28.6865234375,-0.46923157691380024,-0.8504669626047663,0.002657517969835004,2.0752841490896903,19.65,-37.550000000000004
578,75751,HDFCBANK,OPTSTK,2021-11-25,1680.0,CE,64.75,69.0,56.0,64.75,64.75,487,4662.32,347050,110550,2021-10-21,1684.9,35.0,29.96826171875,0.5310000200809889,-0.8884264618475076,0.0025437415239433587,2.0751905103129724,23.3,-41.45
626,78040,HDFCBANK,OPTSTK,2021-10-28,1680.0,CE,29.2,40.0,18.7,23.3,23.3,11816,111141.13,1580150,-625900,2021-10-22,1684.35,6.0,24.4140625,0.5391386793475701,-1.7443501670096027,0.007530290758356365,0.8573829940885599,11.5,-11.8
628,78138,HDFCBANK,OPTSTK,2021-11-25,1680.0,CE,68.45,78.0,51.4,57.75,57.75,643,6173.82,345950,-1100,2021-10-22,1689.6,34.0,25.74920654296875,0.5445085811481973,-0.774154794343363,0.0029857618482990373,2.0444329392248246,11.5,-46.25
629,78187,HDFCBANK,OPTSTK,2021-11-25,1680.0,PE,53.85,55.25,44.0,46.95,46.95,298,2831.2,133100,28600,2021-10-22,1689.6,34.0,25.1617431640625,-0.4551757265727266,-0.7564250104588996,0.0030551988951201922,2.044250288059153,32.75,-14.200000000000003
630,78237,HDFCBANK,OPTSTK,2021-12-30,1700.0,CE,90.0,95.75,75.15,75.15,75.15,9,88.41,7700,1650,2021-10-22,1695.4,69.0,26.308059692382812,0.5133637090620564,-0.5603073720249278,0.002056019369885313,2.9391151701631504,8.25,-66.9
631,78286,HDFCBANK,OPTSTK,2021-12-30,1700.0,PE,98.0,98.0,80.0,80.0,80.0,2,19.67,4400,1100,2021-10-22,1695.4,69.0,26.397705078125,-0.48652651324357005,-0.5622114262002534,0.0020490182440368403,2.939087946699106,49.05,-30.950000000000003
627,78089,HDFCBANK,OPTSTK,2021-10-28,1680.0,PE,20.15,27.3,12.85,19.65,19.65,7281,67978.11,627550,-37400,2021-10-22,1684.35,6.0,25.2838134765625,-0.4617683318829633,-1.8068934645290293,0.007272865730260976,0.8575732293883486,32.75,13.100000000000001
566,80486,HDFCBANK,OPTSTK,2021-10-28,1660.0,CE,18.7,25.85,9.4,17.15,17.15,12397,114257.49,1361800,107800,2021-10-25,1658.25,3.0,30.0140380859375,0.48996448878138443,-2.9992316365747125,0.008838610545518481,0.5995657687886946,13.35,-3.799999999999999
632,80584,HDFCBANK,OPTSTK,2021-11-25,1660.0,CE,63.0,63.0,42.0,53.45,53.45,1147,10797.8,257400,103950,2021-10-25,1662.55,31.0,27.01568603515625,0.5234690062106168,-0.8407969892475418,0.003042513938622547,1.9295979848710914,13.35,-40.1
