,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price,time_to_expiry
4092,BANKNIFTY,2021-11-26,2021-12-30,CE,42800,19.95,64.8,13.6,21.35,23.85,21.35,130,1391.8,0.8,1575,1425,-,36157.8,34
4093,BANKNIFTY,2021-11-26,2021-12-30,CE,42900,10.2,23.0,10.2,23.0,23.0,61.45,5,53.64,0.02,400,0,-,36157.8,34
4094,BANKNIFTY,2021-11-26,2021-12-30,CE,43000,15.95,19.5,12.9,13.75,13.3,13.75,1550,16668.45,5.95,85525,-6475,-,36157.8,34
4095,BANKNIFTY,2021-11-26,2021-12-30,CE,43100,20.0,20.0,20.0,20.0,20.0,54.65,2,21.56,0.01,75,50,-,36157.8,34
4096,BANKNIFTY,2021-11-26,2021-12-30,CE,43200,0.0,0.0,0.0,1053.95,0.0,51.55,0,0.0,0.0,0,0,-,36157.8,34
4097,BANKNIFTY,2021-11-26,2021-12-30,CE,43300,65.75,65.75,20.0,20.0,20.0,20.0,8,86.68,0.08,175,75,-,36157.8,34
4098,BANKNIFTY,2021-11-26,2021-12-30,CE,43400,0.0,0.0,0.0,26.8,26.8,45.75,0,0.0,0.0,350,0,-,36157.8,34
4099,BANKNIFTY,2021-11-26,2021-12-30,CE,43500,17.0,17.6,13.1,14.0,14.85,14.0,293,3187.48,1.11,11525,-3350,-,36157.8,34
4100,BANKNIFTY,2021-11-26,2021-12-30,CE,43600,0.0,0.0,0.0,88.65,88.65,40.6,0,0.0,0.0,175,0,-,36157.8,34
4101,BANKNIFTY,2021-11-26,2021-12-30,CE,43700,17.05,31.8,17.05,31.7,31.7,38.2,15,163.97,0.1,275,150,-,36157.8,34
4102,BANKNIFTY,2021-11-26,2021-12-30,CE,43800,0.0,0.0,0.0,244.4,244.4,35.95,0,0.0,0.0,50,0,-,36157.8,34
4103,BANKNIFTY,2021-11-26,2021-12-30,CE,43900,0.0,0.0,0.0,34.0,34.0,33.8,0,0.0,0.0,50,0,-,36157.8,34
4104,BANKNIFTY,2021-11-26,2021-12-30,CE,44000,16.8,17.8,12.7,14.1,15.0,14.1,497,5468.87,1.87,27775,-3375,-,36157.8,34
4105,BANKNIFTY,2021-11-26,2021-12-30,CE,44100,0.0,0.0,0.0,1001.4,0.0,29.9,0,0.0,0.0,0,0,-,36157.8,34
4106,BANKNIFTY,2021-11-26,2021-12-30,CE,44200,0.0,0.0,0.0,978.3,0.0,28.1,0,0.0,0.0,0,0,-,36157.8,34
4107,BANKNIFTY,2021-11-26,2021-12-30,CE,44300,0.0,0.0,0.0,953.9,0.0,26.4,0,0.0,0.0,0,0,-,36157.8,34
4108,BANKNIFTY,2021-11-26,2021-12-30,CE,44400,0.0,0.0,0.0,1177.25,0.0,24.8,0,0.0,0.0,0,0,-,36157.8,34
4109,BANKNIFTY,2021-11-26,2021-12-30,CE,44500,16.95,16.95,13.0,13.5,13.5,13.5,42,467.4,0.15,3875,-75,-,36157.8,34
4110,BANKNIFTY,2021-11-26,2021-12-30,CE,44600,0.0,0.0,0.0,366.4,366.2,21.85,0,0.0,0.0,75,0,-,36157.8,34
4111,BANKNIFTY,2021-11-26,2021-12-30,CE,44700,0.0,0.0,0.0,1094.15,0.0,20.5,0,0.0,0.0,0,0,-,36157.8,34
4112,BANKNIFTY,2021-11-26,2021-12-30,CE,44800,26.2,26.2,14.45,24.0,24.0,19.25,12,134.47,0.07,475,200,-,36157.8,34
4113,BANKNIFTY,2021-11-26,2021-12-30,CE,44900,0.0,0.0,0.0,368.3,368.3,18.05,0,0.0,0.0,25,0,-,36157.8,34
4114,BANKNIFTY,2021-11-26,2021-12-30,CE,45000,12.5,16.0,11.5,13.2,13.0,13.2,1098,12356.38,3.88,67925,50,-,36157.8,34
4115,BANKNIFTY,2021-11-26,2021-12-30,CE,45100,0.0,0.0,0.0,992.65,0.0,15.85,0,0.0,0.0,0,0,-,36157.8,34
4116,BANKNIFTY,2021-11-26,2021-12-30,CE,45200,17.25,20.0,8.2,13.0,13.4,13.0,417,4713.53,1.43,14800,5425,-,36157.8,34
4117,BANKNIFTY,2021-11-26,2021-12-30,CE,27000,0.0,0.0,0.0,7779.3,0.0,9126.1,0,0.0,0.0,0,0,-,36157.8,34
4118,BANKNIFTY,2021-11-26,2021-12-30,CE,28500,0.0,0.0,0.0,6960.4,0.0,7637.95,0,0.0,0.0,0,0,-,36157.8,34
4119,BANKNIFTY,2021-11-26,2021-12-30,CE,30000,6842.25,6850.0,6124.75,6186.6,6124.75,6186.6,49,447.68,80.18,6450,-225,-,36157.8,34
4120,BANKNIFTY,2021-11-26,2021-12-30,CE,31500,4980.0,5000.0,4836.3,4849.65,4849.65,4758.05,30,273.11,36.86,9700,-675,-,36157.8,34
4121,BANKNIFTY,2021-11-26,2021-12-30,CE,33000,4000.0,4000.0,3210.65,3260.95,3210.65,3260.95,677,6172.25,587.0,28025,15200,-,36157.8,34
4122,BANKNIFTY,2021-11-26,2021-12-30,CE,33100,0.0,0.0,0.0,4383.4,0.0,3381.0,0,0.0,0.0,0,0,-,36157.8,34
4123,BANKNIFTY,2021-11-26,2021-12-30,CE,33200,0.0,0.0,0.0,5079.65,0.0,3301.3,0,0.0,0.0,0,0,-,36157.8,34
4124,BANKNIFTY,2021-11-26,2021-12-30,CE,33300,0.0,0.0,0.0,5007.0,0.0,3222.4,0,0.0,0.0,0,0,-,36157.8,34
4125,BANKNIFTY,2021-11-26,2021-12-30,CE,33400,0.0,0.0,0.0,5130.05,0.0,3144.45,0,0.0,0.0,0,0,-,36157.8,34
4126,BANKNIFTY,2021-11-26,2021-12-30,CE,33500,3434.2,3434.2,2830.0,2850.25,2870.45,2850.25,10,91.36,7.61,225,125,-,36157.8,34
4127,BANKNIFTY,2021-11-26,2021-12-30,CE,33600,0.0,0.0,0.0,4983.6,0.0,2991.2,0,0.0,0.0,0,0,-,36157.8,34
4128,BANKNIFTY,2021-11-26,2021-12-30,CE,33700,0.0,0.0,0.0,4911.3,0.0,2916.0,0,0.0,0.0,0,0,-,36157.8,34
4129,BANKNIFTY,2021-11-26,2021-12-30,CE,33800,0.0,0.0,0.0,4839.5,0.0,2843.05,0,0.0,0.0,0,0,-,36157.8,34
4130,BANKNIFTY,2021-11-26,2021-12-30,CE,33900,0.0,0.0,0.0,4768.35,0.0,2769.65,0,0.0,0.0,0,0,-,36157.8,34
4131,BANKNIFTY,2021-11-26,2021-12-30,CE,34000,3000.0,3044.8,2355.35,2406.25,2355.35,2406.25,470,4295.95,300.95,11000,4500,-,36157.8,34
4132,BANKNIFTY,2021-11-26,2021-12-30,CE,34100,0.0,0.0,0.0,4627.8,0.0,2624.45,0,0.0,0.0,0,0,-,36157.8,34
4133,BANKNIFTY,2021-11-26,2021-12-30,CE,34200,0.0,0.0,0.0,4558.45,0.0,2554.25,0,0.0,0.0,0,0,-,36157.8,34
4134,BANKNIFTY,2021-11-26,2021-12-30,CE,34300,2219.55,2219.55,2219.55,2219.55,2219.55,2219.55,1,9.13,0.55,25,25,-,36157.8,34
4135,BANKNIFTY,2021-11-26,2021-12-30,CE,34400,0.0,0.0,0.0,4420.1,0.0,2417.0,0,0.0,0.0,0,0,-,36157.8,34
4136,BANKNIFTY,2021-11-26,2021-12-30,CE,34500,2657.1,2657.1,2000.0,2012.95,2000.15,2012.95,65,596.78,36.15,1575,1000,-,36157.8,34
4137,BANKNIFTY,2021-11-26,2021-12-30,CE,34600,0.0,0.0,0.0,4285.8,0.0,2284.0,0,0.0,0.0,0,0,-,36157.8,34
4138,BANKNIFTY,2021-11-26,2021-12-30,CE,34700,0.0,0.0,0.0,4219.6,0.0,2219.1,0,0.0,0.0,0,0,-,36157.8,34
4139,BANKNIFTY,2021-11-26,2021-12-30,CE,34800,2119.05,2138.65,1966.95,2138.65,2138.65,2155.3,3,27.66,1.56,25,25,-,36157.8,34
4140,BANKNIFTY,2021-11-26,2021-12-30,CE,34900,1928.0,1928.0,1769.6,1769.6,1769.6,2092.65,2,18.37,0.92,25,25,-,36157.8,34
4141,BANKNIFTY,2021-11-26,2021-12-30,CE,35000,2222.25,2222.25,1610.0,1659.4,1610.0,1659.4,1465,13472.77,654.02,20325,5725,-,36157.8,34
4142,BANKNIFTY,2021-11-26,2021-12-30,CE,35100,1645.65,1645.65,1570.9,1575.85,1570.9,1575.85,6,55.08,2.43,175,150,-,36157.8,34
4143,BANKNIFTY,2021-11-26,2021-12-30,CE,35200,1591.45,1645.0,1549.8,1549.8,1549.8,1549.8,7,64.38,2.78,150,125,-,36157.8,34
4144,BANKNIFTY,2021-11-26,2021-12-30,CE,35300,1587.95,1610.3,1526.0,1526.0,1526.0,1853.1,6,55.33,2.38,100,75,-,36157.8,34
4145,BANKNIFTY,2021-11-26,2021-12-30,CE,35400,1561.5,1626.95,1405.5,1416.8,1428.05,1416.8,16,147.62,6.02,250,225,-,36157.8,34
4146,BANKNIFTY,2021-11-26,2021-12-30,CE,35500,1803.05,1823.95,1261.4,1318.0,1261.4,1318.0,1170,10798.39,414.64,12575,7775,-,36157.8,34
4147,BANKNIFTY,2021-11-26,2021-12-30,CE,35600,2073.75,2073.75,1215.75,1219.3,1215.75,1219.3,21,193.79,6.89,425,400,-,36157.8,34
4148,BANKNIFTY,2021-11-26,2021-12-30,CE,35700,1589.75,1638.1,1156.95,1201.1,1168.9,1201.1,51,471.64,16.47,575,550,-,36157.8,34
4149,BANKNIFTY,2021-11-26,2021-12-30,CE,35800,1589.4,1589.4,1094.05,1126.9,1100.0,1126.9,73,675.5,22.15,1150,825,-,36157.8,34
4150,BANKNIFTY,2021-11-26,2021-12-30,CE,35900,1461.0,1461.0,1030.15,1073.85,1035.0,1073.85,65,601.58,18.2,950,875,-,36157.8,34
4151,BANKNIFTY,2021-11-26,2021-12-30,CE,36000,1510.7,1510.7,975.0,1022.55,975.0,1022.55,14845,137702.65,4097.65,118850,93700,-,36157.8,34
4152,BANKNIFTY,2021-11-26,2021-12-30,CE,36100,1358.5,1384.4,921.4,971.8,960.0,971.8,557,5168.96,142.04,4050,3550,-,36157.8,34
4153,BANKNIFTY,2021-11-26,2021-12-30,CE,36200,1272.2,1282.25,870.05,918.3,912.0,918.3,1257,11680.78,304.93,8100,7625,-,36157.8,34
4154,BANKNIFTY,2021-11-26,2021-12-30,CE,36300,1230.1,1257.25,800.1,868.1,800.1,868.1,3534,32913.78,842.73,17000,16575,-,36157.8,34
4155,BANKNIFTY,2021-11-26,2021-12-30,CE,36400,1066.15,1205.7,756.45,811.3,766.75,811.3,3221,30043.66,732.56,15500,14725,-,36157.8,34
4156,BANKNIFTY,2021-11-26,2021-12-30,CE,36500,1123.95,1179.15,690.2,763.15,690.2,763.15,26084,243715.58,5699.08,169575,156225,-,36157.8,34
4157,BANKNIFTY,2021-11-26,2021-12-30,CE,36600,1042.15,1094.95,684.4,713.9,686.05,713.9,2091,19580.0,447.35,10700,9925,-,36157.8,34
4158,BANKNIFTY,2021-11-26,2021-12-30,CE,36700,857.0,1057.0,617.75,666.75,623.1,666.75,4060,38104.46,853.96,34425,33675,-,36157.8,34
4159,BANKNIFTY,2021-11-26,2021-12-30,CE,36800,925.05,1021.1,590.0,626.3,590.0,626.3,3457,32504.37,699.97,17750,16075,-,36157.8,34
4160,BANKNIFTY,2021-11-26,2021-12-30,CE,36900,877.0,967.45,553.85,583.1,553.85,583.1,2141,20164.49,413.76,16350,14550,-,36157.8,34
4161,BANKNIFTY,2021-11-26,2021-12-30,CE,37000,900.05,957.65,520.0,548.6,520.05,548.6,37122,349592.15,6213.65,188850,93800,-,36157.8,34
4162,BANKNIFTY,2021-11-26,2021-12-30,CE,37100,830.05,830.05,487.85,513.1,487.85,513.1,1063,10024.8,165.47,9850,2550,-,36157.8,34
4163,BANKNIFTY,2021-11-26,2021-12-30,CE,37200,855.0,855.0,443.25,473.2,452.05,473.2,1968,18589.98,287.58,14200,3200,-,36157.8,34
4164,BANKNIFTY,2021-11-26,2021-12-30,CE,37300,816.8,816.8,420.0,439.0,423.65,439.0,4255,40273.47,595.6,38700,21975,-,36157.8,34
4165,BANKNIFTY,2021-11-26,2021-12-30,CE,37400,641.1,695.45,385.95,409.35,385.95,409.35,1670,15831.32,216.82,12125,-1700,-,36157.8,34
4166,BANKNIFTY,2021-11-26,2021-12-30,CE,37500,740.0,740.0,353.5,377.9,358.0,377.9,34439,327007.26,4141.63,366775,77975,-,36157.8,34
4167,BANKNIFTY,2021-11-26,2021-12-30,CE,37600,665.55,665.55,331.05,350.4,340.0,350.4,1944,18498.07,224.47,8375,-3850,-,36157.8,34
4168,BANKNIFTY,2021-11-26,2021-12-30,CE,37700,616.65,616.65,310.0,326.95,310.0,326.95,1532,14599.2,160.1,11950,1325,-,36157.8,34
4169,BANKNIFTY,2021-11-26,2021-12-30,CE,37800,427.3,538.95,287.0,301.15,289.0,301.15,1451,13847.43,135.48,17400,1650,-,36157.8,34
4170,BANKNIFTY,2021-11-26,2021-12-30,CE,37900,443.9,473.75,250.0,280.05,250.0,280.05,783,7486.94,68.01,7950,3150,-,36157.8,34
4171,BANKNIFTY,2021-11-26,2021-12-30,CE,38000,424.35,473.25,243.3,258.65,251.0,258.65,46514,445719.39,3836.39,411475,47175,-,36157.8,34
4172,BANKNIFTY,2021-11-26,2021-12-30,CE,38100,367.0,419.85,226.3,241.0,233.35,241.0,826,7928.52,60.87,6000,-1475,-,36157.8,34
4173,BANKNIFTY,2021-11-26,2021-12-30,CE,38200,300.7,392.75,209.35,222.15,211.0,222.15,1014,9752.6,68.9,13475,1375,-,36157.8,34
4174,BANKNIFTY,2021-11-26,2021-12-30,CE,38300,375.0,400.0,189.8,206.5,192.9,206.5,917,8839.79,59.51,12225,2250,-,36157.8,34
4175,BANKNIFTY,2021-11-26,2021-12-30,CE,38400,301.0,351.45,180.0,190.85,180.0,190.85,781,7542.32,44.72,6575,2025,-,36157.8,34
4176,BANKNIFTY,2021-11-26,2021-12-30,CE,38500,310.05,318.05,166.45,176.55,167.35,176.55,31249,302557.67,1786.05,218050,-41425,-,36157.8,34
4177,BANKNIFTY,2021-11-26,2021-12-30,CE,38600,275.0,275.05,152.5,164.4,157.0,164.4,970,9409.67,49.17,8675,3950,-,36157.8,34
4178,BANKNIFTY,2021-11-26,2021-12-30,CE,38700,282.4,282.4,144.2,150.7,147.25,150.7,1150,11181.0,54.75,11025,4125,-,36157.8,34
4179,BANKNIFTY,2021-11-26,2021-12-30,CE,38800,243.8,243.8,131.65,140.55,131.65,140.55,1041,10142.16,44.46,10125,1625,-,36157.8,34
4180,BANKNIFTY,2021-11-26,2021-12-30,CE,38900,232.25,232.25,118.95,130.95,126.3,130.95,567,5536.97,22.9,6650,1250,-,36157.8,34
4181,BANKNIFTY,2021-11-26,2021-12-30,PE,38900,2200.0,2546.0,2200.0,2546.0,2546.0,3209.4,4,41.35,2.45,1100,-50,-,36157.8,34
4182,BANKNIFTY,2021-11-26,2021-12-30,PE,39000,1890.0,3050.35,1870.0,2923.3,3050.35,2923.3,1513,15717.35,965.6,115375,-1800,-,36157.8,34
4183,BANKNIFTY,2021-11-26,2021-12-30,PE,39100,2338.05,2984.0,2338.05,2984.0,2984.0,2984.0,6,62.36,3.71,925,75,-,36157.8,34
4184,BANKNIFTY,2021-11-26,2021-12-30,PE,39200,2400.0,3177.95,2400.0,3139.0,3177.95,3139.0,10,104.98,6.98,1875,75,-,36157.8,34
4185,BANKNIFTY,2021-11-26,2021-12-30,PE,39300,2493.1,3100.0,2493.1,3100.0,3100.0,3100.0,9,94.65,6.23,400,-50,-,36157.8,34
4186,BANKNIFTY,2021-11-26,2021-12-30,PE,39400,2576.65,3009.75,2552.5,3009.75,3009.75,3611.0,7,73.75,4.8,825,75,-,36157.8,34
4187,BANKNIFTY,2021-11-26,2021-12-30,PE,39500,2598.95,3466.7,2598.95,3395.65,3466.7,3395.65,636,6764.7,484.2,36775,-7925,-,36157.8,34
4188,BANKNIFTY,2021-11-26,2021-12-30,PE,39600,2778.0,3216.85,2778.0,3216.85,3216.85,3776.5,10,106.82,7.82,300,-150,-,36157.8,34
4189,BANKNIFTY,2021-11-26,2021-12-30,PE,39700,2838.7,3500.0,2838.7,3500.0,3500.0,3860.2,39,420.66,33.58,1275,-775,-,36157.8,34
4190,BANKNIFTY,2021-11-26,2021-12-30,PE,39800,3314.55,3500.0,3314.55,3500.0,3500.0,3944.5,4,43.19,3.39,1950,-50,-,36157.8,34
4191,BANKNIFTY,2021-11-26,2021-12-30,PE,39900,3034.9,3742.75,3034.9,3742.75,3742.75,3742.75,8,86.12,6.32,350,-25,-,36157.8,34
4192,BANKNIFTY,2021-11-26,2021-12-30,PE,40000,3045.3,3994.7,3000.0,3877.9,3994.7,3877.9,678,7371.62,591.62,115175,-4500,-,36157.8,34
4193,BANKNIFTY,2021-11-26,2021-12-30,PE,40100,3281.0,4121.85,3281.0,4121.85,4121.85,4121.85,2,21.9,1.85,850,0,-,36157.8,34
4194,BANKNIFTY,2021-11-26,2021-12-30,PE,40200,3297.2,3726.3,3297.2,3726.3,3726.3,4287.55,5,54.69,4.44,675,-50,-,36157.8,34
4195,BANKNIFTY,2021-11-26,2021-12-30,PE,40300,0.0,0.0,0.0,2803.5,2803.5,4374.7,0,0.0,0.0,1425,0,-,36157.8,34
4196,BANKNIFTY,2021-11-26,2021-12-30,PE,40400,4060.2,4200.0,4060.2,4200.0,4200.0,4200.0,2,22.27,2.07,775,-50,-,36157.8,34
4197,BANKNIFTY,2021-11-26,2021-12-30,PE,40500,3603.05,4400.0,3600.0,4332.55,4400.0,4332.55,114,1271.89,117.64,14950,-775,-,36157.8,34
4198,BANKNIFTY,2021-11-26,2021-12-30,PE,40600,4387.15,4387.15,4387.15,4387.15,4387.15,4387.15,1,11.25,1.1,300,0,-,36157.8,34
4199,BANKNIFTY,2021-11-26,2021-12-30,PE,40700,0.0,0.0,0.0,3200.0,3200.0,4728.2,0,0.0,0.0,325,0,-,36157.8,34
4200,BANKNIFTY,2021-11-26,2021-12-30,PE,40800,3798.55,4576.8,3798.55,4574.45,4574.45,4817.75,7,78.93,7.53,775,0,-,36157.8,34
4201,BANKNIFTY,2021-11-26,2021-12-30,PE,40900,0.0,0.0,0.0,3310.0,3310.0,4907.7,0,0.0,0.0,525,0,-,36157.8,34
4202,BANKNIFTY,2021-11-26,2021-12-30,PE,41000,3978.45,4879.95,3978.45,4819.55,4830.0,4819.55,451,5125.22,502.47,279875,-5200,-,36157.8,34
4203,BANKNIFTY,2021-11-26,2021-12-30,PE,41100,0.0,0.0,0.0,1694.45,1694.45,5088.9,0,0.0,0.0,950,0,-,36157.8,34
4204,BANKNIFTY,2021-11-26,2021-12-30,PE,41200,0.0,0.0,0.0,3650.65,3650.65,5180.1,0,0.0,0.0,275,0,-,36157.8,34
4205,BANKNIFTY,2021-11-26,2021-12-30,PE,41300,4375.0,4375.0,4375.0,4375.0,4375.0,5271.7,3,34.26,3.28,325,75,-,36157.8,34
4206,BANKNIFTY,2021-11-26,2021-12-30,PE,41400,0.0,0.0,0.0,2023.3,2023.3,5363.65,0,0.0,0.0,400,0,-,36157.8,34
4207,BANKNIFTY,2021-11-26,2021-12-30,PE,41500,4583.15,5356.85,4583.15,5330.45,5246.6,5330.45,36,419.89,46.39,9550,-325,-,36157.8,34
4208,BANKNIFTY,2021-11-26,2021-12-30,PE,41600,0.0,0.0,0.0,2171.65,2171.6,5548.55,0,0.0,0.0,75,0,-,36157.8,34
4209,BANKNIFTY,2021-11-26,2021-12-30,PE,41700,0.0,0.0,0.0,3000.0,3000.0,5641.5,0,0.0,0.0,100,0,-,36157.8,34
4210,BANKNIFTY,2021-11-26,2021-12-30,PE,41800,0.0,0.0,0.0,3800.0,3800.0,5734.75,0,0.0,0.0,50,0,-,36157.8,34
4211,BANKNIFTY,2021-11-26,2021-12-30,PE,41900,0.0,0.0,0.0,3782.2,3782.2,5828.3,0,0.0,0.0,25,0,-,36157.8,34
4212,BANKNIFTY,2021-11-26,2021-12-30,PE,42000,4800.0,5895.3,4800.0,5806.9,5895.3,5806.9,62,735.03,84.03,45275,-450,-,36157.8,34
4213,BANKNIFTY,2021-11-26,2021-12-30,PE,42100,0.0,0.0,0.0,3988.65,3988.65,6016.3,0,0.0,0.0,25,0,-,36157.8,34
4214,BANKNIFTY,2021-11-26,2021-12-30,PE,42200,0.0,0.0,0.0,4069.45,4069.45,6110.7,0,0.0,0.0,25,0,-,36157.8,34
4215,BANKNIFTY,2021-11-26,2021-12-30,PE,42300,0.0,0.0,0.0,4051.6,4051.6,6205.35,0,0.0,0.0,25,0,-,36157.8,34
4216,BANKNIFTY,2021-11-26,2021-12-30,PE,42400,0.0,0.0,0.0,4614.05,0.0,6300.2,0,0.0,0.0,0,0,-,36157.8,34
4217,BANKNIFTY,2021-11-26,2021-12-30,PE,42500,5800.8,6641.4,5800.8,6200.2,6200.2,6395.35,43,525.24,68.37,1425,225,-,36157.8,34
4218,BANKNIFTY,2021-11-26,2021-12-30,PE,42600,0.0,0.0,0.0,4669.25,0.0,6490.7,0,0.0,0.0,0,0,-,36157.8,34
4219,BANKNIFTY,2021-11-26,2021-12-30,PE,42700,0.0,0.0,0.0,3730.4,3730.4,6586.25,0,0.0,0.0,25,0,-,36157.8,34
4220,BANKNIFTY,2021-11-26,2021-12-30,PE,42800,0.0,0.0,0.0,4285.25,0.0,6682.05,0,0.0,0.0,0,0,-,36157.8,34
4221,BANKNIFTY,2021-11-26,2021-12-30,PE,42900,0.0,0.0,0.0,4357.25,0.0,6778.0,0,0.0,0.0,0,0,-,36157.8,34
4222,BANKNIFTY,2021-11-26,2021-12-30,PE,43000,6100.0,6877.5,6100.0,6874.4,6871.3,6874.4,61,754.66,98.91,9250,-225,-,36157.8,34
4223,BANKNIFTY,2021-11-26,2021-12-30,PE,43100,0.0,0.0,0.0,4502.75,0.0,6970.5,0,0.0,0.0,0,0,-,36157.8,34
4224,BANKNIFTY,2021-11-26,2021-12-30,PE,43200,0.0,0.0,0.0,4576.3,0.0,7067.0,0,0.0,0.0,0,0,-,36157.8,34
4225,BANKNIFTY,2021-11-26,2021-12-30,PE,43300,0.0,0.0,0.0,4289.85,4289.85,7163.65,0,0.0,0.0,25,0,-,36157.8,34
4226,BANKNIFTY,2021-11-26,2021-12-30,PE,43400,0.0,0.0,0.0,4382.4,4382.4,7260.45,0,0.0,0.0,25,0,-,36157.8,34
4227,BANKNIFTY,2021-11-26,2021-12-30,PE,43500,6952.65,7232.7,6952.65,7232.7,7232.65,7232.7,5,63.28,8.91,775,0,-,36157.8,34
4228,BANKNIFTY,2021-11-26,2021-12-30,PE,43600,0.0,0.0,0.0,4623.05,0.0,7454.55,0,0.0,0.0,0,0,-,36157.8,34
4229,BANKNIFTY,2021-11-26,2021-12-30,PE,43700,0.0,0.0,0.0,4699.2,0.0,7551.8,0,0.0,0.0,0,0,-,36157.8,34
4230,BANKNIFTY,2021-11-26,2021-12-30,PE,43800,0.0,0.0,0.0,4484.85,0.0,7649.2,0,0.0,0.0,0,0,-,36157.8,34
4231,BANKNIFTY,2021-11-26,2021-12-30,PE,43900,0.0,0.0,0.0,4560.55,0.0,7746.7,0,0.0,0.0,0,0,-,36157.8,34
4232,BANKNIFTY,2021-11-26,2021-12-30,PE,44000,6965.5,7895.35,6965.45,7665.95,7665.95,7844.3,41,529.56,78.56,2850,125,-,36157.8,34
4233,BANKNIFTY,2021-11-26,2021-12-30,PE,44100,0.0,0.0,0.0,4466.4,0.0,7942.0,0,0.0,0.0,0,0,-,36157.8,34
4234,BANKNIFTY,2021-11-26,2021-12-30,PE,44200,0.0,0.0,0.0,4542.55,0.0,8039.85,0,0.0,0.0,0,0,-,36157.8,34
4235,BANKNIFTY,2021-11-26,2021-12-30,PE,44300,0.0,0.0,0.0,4617.5,0.0,8137.8,0,0.0,0.0,0,0,-,36157.8,34
4236,BANKNIFTY,2021-11-26,2021-12-30,PE,44400,0.0,0.0,0.0,4076.05,0.0,8235.8,0,0.0,0.0,0,0,-,36157.8,34
4237,BANKNIFTY,2021-11-26,2021-12-30,PE,44500,0.0,0.0,0.0,5939.15,5939.15,8333.95,0,0.0,0.0,50,0,-,36157.8,34
4238,BANKNIFTY,2021-11-26,2021-12-30,PE,44600,0.0,0.0,0.0,4218.7,0.0,8432.15,0,0.0,0.0,0,0,-,36157.8,34
4239,BANKNIFTY,2021-11-26,2021-12-30,PE,44700,0.0,0.0,0.0,4290.8,0.0,8530.45,0,0.0,0.0,0,0,-,36157.8,34
4240,BANKNIFTY,2021-11-26,2021-12-30,PE,44800,0.0,0.0,0.0,4363.5,0.0,8628.8,0,0.0,0.0,0,0,-,36157.8,34
4241,BANKNIFTY,2021-11-26,2021-12-30,PE,44900,0.0,0.0,0.0,4436.7,0.0,8727.25,0,0.0,0.0,0,0,-,36157.8,34
4242,BANKNIFTY,2021-11-26,2021-12-30,PE,45000,7925.35,8892.6,7925.35,8777.2,8850.0,8777.2,34,456.12,73.62,7300,400,-,36157.8,34
4243,BANKNIFTY,2021-11-26,2021-12-30,PE,45100,0.0,0.0,0.0,4586.55,0.0,8924.3,0,0.0,0.0,0,0,-,36157.8,34
4244,BANKNIFTY,2021-11-26,2021-12-30,PE,45200,0.0,0.0,0.0,4661.4,0.0,9022.95,0,0.0,0.0,0,0,-,36157.8,34
4245,BANKNIFTY,2021-11-26,2021-12-30,PE,24000,0.0,0.0,0.0,3.05,3.05,0.05,0,0.0,0.0,375,0,-,36157.8,34
4246,BANKNIFTY,2021-11-26,2021-12-30,PE,27000,0.0,0.0,0.0,2544.9,0.0,1.2,0,0.0,0.0,0,0,-,36157.8,34
4247,BANKNIFTY,2021-11-26,2021-12-30,PE,28500,13.0,30.75,11.75,26.45,30.3,26.45,286,2039.35,1.6,4050,4050,-,36157.8,34
4248,BANKNIFTY,2021-11-26,2021-12-30,PE,30000,22.0,70.0,18.0,48.2,60.0,48.2,4399,33031.2,38.7,52050,17875,-,36157.8,34
4249,BANKNIFTY,2021-11-26,2021-12-30,PE,31500,59.95,99.95,22.2,81.35,99.95,81.35,2381,18784.87,34.49,29500,14725,-,36157.8,34
4250,BANKNIFTY,2021-11-26,2021-12-30,PE,33000,62.2,212.3,60.0,176.25,208.05,176.25,17333,143539.77,542.52,134150,76175,-,36157.8,34
4251,BANKNIFTY,2021-11-26,2021-12-30,PE,33100,150.0,200.0,65.0,180.55,194.45,180.55,341,2834.12,12.34,2100,2100,-,36157.8,34
4252,BANKNIFTY,2021-11-26,2021-12-30,PE,33200,126.0,252.45,104.5,200.15,210.3,200.15,90,750.95,3.95,675,675,-,36157.8,34
4253,BANKNIFTY,2021-11-26,2021-12-30,PE,33300,232.25,270.05,85.0,212.45,251.9,212.45,303,2533.89,11.41,2250,2225,-,36157.8,34
4254,BANKNIFTY,2021-11-26,2021-12-30,PE,33400,133.65,266.7,117.15,230.45,266.7,230.45,23,192.98,0.93,225,225,-,36157.8,34
4255,BANKNIFTY,2021-11-26,2021-12-30,PE,33500,93.2,273.25,93.2,229.15,247.6,229.15,13619,114608.23,549.11,107425,28850,-,36157.8,34
4256,BANKNIFTY,2021-11-26,2021-12-30,PE,33600,0.0,0.0,0.0,837.55,0.0,442.0,0,0.0,0.0,0,0,-,36157.8,34
4257,BANKNIFTY,2021-11-26,2021-12-30,PE,33700,200.25,248.3,27.1,238.9,242.65,238.9,65,550.17,2.55,325,325,-,36157.8,34
4258,BANKNIFTY,2021-11-26,2021-12-30,PE,33800,27.2,280.75,27.2,268.35,263.65,268.35,56,475.52,2.32,350,275,-,36157.8,34
