,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,impliedvolatility,delta,theta,gamma,vega,next_day_close,daily_straddle_pnl,positions,strategy_pnl
68,15388,BANKNIFTY,OPTIDX,2021-11-25,36800.0,CE,0.0,0.0,0.0,2104.2,2192.6,0,0.0,0,0,2021-09-13,36841.85,73.0,31.73828125,0.5314743644500858,-14.24434981298078,7.605290753433084e-05,65.52576229045779,462.8,-1641.3999999999999,,
64,14968,BANKNIFTY,OPTIDX,2021-09-30,36600.0,CE,669.95,669.95,489.65,533.85,533.85,9537,88561.07,67175,16900,2021-09-13,36576.55,17.0,17.317533493041992,0.5006135088155471,-16.03974424663855,0.0002918386101198571,31.491280476219508,569.85,36.0,,
65,15085,BANKNIFTY,OPTIDX,2021-09-30,36600.0,PE,528.95,666.0,522.45,555.75,555.75,5244,48755.76,44800,-4875,2021-09-13,36576.55,17.0,17.26818084716797,-0.4994272895988615,-15.994035560333518,0.0002926727324924147,31.491285264164002,454.6,-101.14999999999998,,
66,15191,BANKNIFTY,OPTIDX,2021-10-28,36700.0,CE,900.1,960.85,867.7,925.0,925.0,37,347.89,2325,300,2021-09-13,36703.8,45.0,17.957687377929688,0.5132300383344589,-10.252975457384142,0.00017228596705189144,51.38566964355726,513.3,-411.70000000000005,,
67,15294,BANKNIFTY,OPTIDX,2021-10-28,36700.0,PE,963.6,1000.0,853.35,894.65,894.65,35,329.27,1925,-250,2021-09-13,36703.8,45.0,17.441511154174805,-0.4871119160461333,-9.95854328424808,0.00017738969863158224,51.3871124846769,499.6,-395.04999999999995,,
69,15481,BANKNIFTY,OPTIDX,2021-11-25,36800.0,PE,0.0,0.0,0.0,2939.65,2241.45,0,0.0,0,0,2021-09-13,36841.85,73.0,45.14265060424805,-0.45756430188885977,-20.20851625586378,5.333352846848533e-05,65.35822185590642,546.95,-2392.7,,
81,17616,BANKNIFTY,OPTIDX,2021-11-25,37000.0,PE,1180.0,1180.0,1072.0,1115.15,1115.15,150,1428.8,8175,2375,2021-09-14,36984.55,72.0,16.89934730529785,-0.48725043808672797,-7.68662693307832,0.00014364090172175334,65.49804902916453,519.8,-595.3500000000001,,
80,17523,BANKNIFTY,OPTIDX,2021-11-25,37000.0,CE,1144.7,1162.3,1075.9,1104.9,1104.9,93,886.43,7975,1125,2021-09-14,36984.55,72.0,16.979217529296875,0.5128307221954764,-7.722905304218063,0.00014296428195504144,65.49762154165971,494.0,-610.9000000000001,,
79,17428,BANKNIFTY,OPTIDX,2021-10-28,36800.0,PE,796.4,896.45,796.4,847.2,847.2,51,480.02,1500,75,2021-09-14,36849.2,44.0,17.08984375,-0.47919067859739267,-9.898789888441568,0.0001822101873263933,50.97141453869981,432.5,-414.70000000000005,,
72,17219,BANKNIFTY,OPTIDX,2021-09-30,36700.0,PE,525.35,556.8,472.4,499.6,499.6,8897,82741.39,109575,23800,2021-09-14,36714.45,16.0,16.529083251953125,-0.48856050094592796,-15.83364290773183,0.00031385721651181153,30.653640333473916,391.45,-108.15000000000003,,
70,17102,BANKNIFTY,OPTIDX,2021-09-30,36700.0,CE,507.95,609.4,480.25,513.3,513.3,13169,122630.9,104725,10025,2021-09-14,36714.45,16.0,16.506195068359375,0.5114362341366544,-15.811721427667766,0.00031429249790019257,30.653647529906458,661.85,148.55000000000007,,
78,17325,BANKNIFTY,OPTIDX,2021-10-28,36800.0,CE,813.55,977.9,813.55,893.95,893.95,52,490.33,1700,150,2021-09-14,36849.2,44.0,17.041921615600586,0.5208014032376352,-9.871042636062933,0.00018272275453348343,50.971467394753965,605.4,-288.55000000000007,,
92,19658,BANKNIFTY,OPTIDX,2021-11-25,37200.0,CE,0.0,0.0,0.0,1945.4,2163.8,0,0.0,0,0,2021-09-15,37228.45,71.0,29.51335906982422,0.5282839052242037,-13.580155862567882,8.211838916726372e-05,65.3392969577734,894.8,-1050.6000000000001,,
93,19751,BANKNIFTY,OPTIDX,2021-11-25,37200.0,PE,0.0,0.0,0.0,3177.1,2236.85,0,0.0,0,0,2021-09-15,37228.45,71.0,48.831939697265625,-0.4557149858362645,-22.387035126846975,4.944946302520139e-05,65.09999413744931,324.5,-2852.6,,
91,19564,BANKNIFTY,OPTIDX,2021-10-28,37100.0,PE,942.05,942.05,841.0,875.7,875.7,70,664.74,875,-400,2021-09-15,37094.35,43.0,17.185211181640625,-0.48926555062733273,-10.146232175679108,0.00018226462175115096,50.774817829448445,291.7,-584.0,,
90,19461,BANKNIFTY,OPTIDX,2021-10-28,37100.0,CE,723.0,942.55,720.95,894.45,894.45,29,274.99,1350,50,2021-09-15,37094.35,43.0,17.66657829284668,0.5110919501596161,-10.430177843746817,0.00017729404886558707,50.77357254434641,964.7,70.25,,
82,19238,BANKNIFTY,OPTIDX,2021-09-30,37000.0,CE,332.55,548.0,320.0,494.0,494.0,57115,534574.55,837125,24925,2021-09-15,36968.25,15.0,17.042160034179688,0.49697815498028597,-16.983573731113715,0.0003123524219176169,29.89686817349126,1036.2,542.2,,
84,19355,BANKNIFTY,OPTIDX,2021-09-30,37000.0,PE,668.1,719.1,489.55,519.8,519.8,23702,222592.51,512700,57400,2021-09-15,36968.25,15.0,16.841888427734375,-0.5032207036668226,-16.78392514503106,0.00031606545925597204,29.896751573402184,262.9,-256.9,,
94,21379,BANKNIFTY,OPTIDX,2021-09-30,37800.0,CE,206.2,619.95,194.1,565.25,565.25,6990,66831.39,35825,4975,2021-09-16,37780.2,14.0,19.478797912597656,0.5021303502498742,-20.534769509964175,0.00027679604696813695,29.517917320100143,529.3,-35.950000000000045,,
96,21497,BANKNIFTY,OPTIDX,2021-09-30,37800.0,PE,900.0,942.1,550.15,575.2,575.2,2089,20067.73,15600,13600,2021-09-16,37780.2,14.0,19.145965576171875,-0.4980949209231653,-20.183951533510218,0.00028160865738726456,29.51800162231801,481.9,-93.30000000000007,,
105,21897,BANKNIFTY,OPTIDX,2021-11-25,38000.0,PE,1400.0,1400.0,1150.0,1166.0,1166.0,89,872.85,1925,775,2021-09-16,38031.15,70.0,17.793655395507812,-0.48026951939428814,-8.434467657120937,0.00013445323948772377,66.3621636898196,579.7,-586.3,,
102,21604,BANKNIFTY,OPTIDX,2021-10-28,37900.0,CE,553.0,1003.95,553.0,942.65,942.65,76,736.94,900,475,2021-09-16,37912.45,42.0,18.25737953186035,0.514466210034231,-11.144065013471714,0.00016979539540134758,51.27249830667452,485.1,-457.54999999999995,,
103,21708,BANKNIFTY,OPTIDX,2021-10-28,37900.0,PE,1055.15,1101.8,915.55,942.9,942.9,39,379.09,250,175,2021-09-16,37912.45,42.0,18.505096435546875,-0.485394588552346,-11.295124434670512,0.00016752031208607378,51.27184588402193,525.95,-416.94999999999993,,
104,21803,BANKNIFTY,OPTIDX,2021-11-25,38000.0,CE,850.0,1265.0,850.0,1219.3,1219.3,317,3097.76,13300,3550,2021-09-16,38031.15,70.0,18.12744140625,0.5199445459002185,-8.59245774194041,0.00013197398454802724,66.36039013519606,438.85,-780.4499999999999,,
107,23644,BANKNIFTY,OPTIDX,2021-09-30,37900.0,PE,635.0,762.0,415.0,525.95,525.95,16622,159797.3,29950,26225,2021-09-17,37850.05,13.0,17.55523681640625,-0.5092709018623711,-19.23613529418649,0.000318049255445549,28.489477121803525,898.2,372.25,,
109,23870,BANKNIFTY,OPTIDX,2021-10-28,38000.0,PE,840.3,1113.25,798.0,951.85,951.85,6655,64777.85,59425,43275,2021-09-17,37966.6,41.0,18.41449737548828,-0.4933735865532723,-11.398386293441462,0.00017023273600963175,50.757164694940045,967.8,15.949999999999932,,
110,23973,BANKNIFTY,OPTIDX,2021-11-25,38100.0,CE,1151.0,1151.0,1151.0,1151.0,2213.75,2,19.62,50,50,2021-09-17,38104.35,69.0,17.38739013671875,0.5156781302830492,-8.321133841429933,0.00013838450178343703,66.0430611545497,184.9,-966.1,,
111,24075,BANKNIFTY,OPTIDX,2021-11-25,38100.0,PE,0.0,0.0,0.0,3745.15,2228.35,0,0.0,0,0,2021-09-17,38104.35,69.0,56.844353675842285,-0.4506424741320547,-27.01656089154145,4.203675108903962e-05,65.58761181969717,1027.5,-2717.65,,
106,23519,BANKNIFTY,OPTIDX,2021-09-30,37900.0,CE,617.7,733.5,339.0,485.1,485.1,20155,193622.85,44450,20275,2021-09-17,37850.05,13.0,17.87567138671875,0.4911342878669862,-19.587703561521337,0.00031235520208016754,28.490135088181322,240.35,-244.75000000000003,,
108,23758,BANKNIFTY,OPTIDX,2021-10-28,38000.0,CE,1000.05,1142.0,748.3,905.15,905.15,8803,85656.03,106375,11325,2021-09-17,37966.6,41.0,18.152475357055664,0.5063692295377277,-11.236315335307644,0.0001726917750801655,50.75769774490274,210.7,-694.45,,
116,26168,BANKNIFTY,OPTIDX,2021-11-25,37500.0,CE,1336.7,1515.2,1218.95,1240.95,1240.95,110,1069.04,4975,525,2021-09-20,37485.2,66.0,19.632577896118164,0.5147629082476491,-9.451513066192216,0.00012739426454723985,63.547422622683364,418.25,-822.7,,
115,26064,BANKNIFTY,OPTIDX,2021-10-28,37400.0,PE,857.25,1015.8,705.45,983.9,983.9,186,1780.12,1975,-375,2021-09-20,37355.8,38.0,19.990921020507812,-0.49444748065630745,-12.647090242930835,0.0001655509921126786,48.080769138986255,489.55,-494.34999999999997,,
112,25709,BANKNIFTY,OPTIDX,2021-09-30,37200.0,CE,651.95,933.3,493.55,539.15,539.15,7847,74189.89,83600,42950,2021-09-20,37224.25,10.0,21.445274353027344,0.5144014569955444,-26.3395349921288,0.0003017281554693991,24.564418769872773,566.8,27.649999999999977,,
113,25835,BANKNIFTY,OPTIDX,2021-09-30,37200.0,PE,324.0,553.8,259.1,506.0,506.0,17110,160860.88,85450,18000,2021-09-20,37224.25,10.0,21.083831787109375,-0.4855923261708264,-25.89558908140626,0.00030690054329048246,24.56440493633495,406.6,-99.39999999999998,,
114,25951,BANKNIFTY,OPTIDX,2021-10-28,37400.0,CE,1078.9,1260.0,920.2,954.1,954.1,176,1693.21,1925,650,2021-09-20,37355.8,38.0,20.290374755859375,0.5058531603595573,-12.836398862306787,0.00016310596484027167,48.080251117766835,469.85,-484.25,,
117,26271,BANKNIFTY,OPTIDX,2021-11-25,37500.0,PE,1088.0,1281.8,953.35,1232.25,1232.25,204,1968.25,4325,2150,2021-09-20,37485.2,66.0,19.26279067993164,-0.48558672891305993,-9.273787616575573,0.0001298440132699687,63.549461016741944,537.05,-695.2,,
123,28481,BANKNIFTY,OPTIDX,2021-11-25,37600.0,PE,0.0,0.0,0.0,3423.9,2176.1,0,0.0,0,0,2021-09-21,37626.2,65.0,54.396629333496094,-0.453108803860852,-26.322397373143804,4.5869457388916636e-05,62.906685587622725,773.0,-2650.9,,
120,28161,BANKNIFTY,OPTIDX,2021-10-28,37500.0,CE,945.95,994.05,708.1,954.4,954.4,8536,81828.2,82625,28375,2021-09-21,37501.75,37.0,20.021438598632812,0.5130051383448551,-12.880975260501584,0.00016679306078402672,47.60857540687446,306.4,-648.0,,
119,28046,BANKNIFTY,OPTIDX,2021-09-30,37400.0,PE,546.25,1063.1,445.5,489.55,489.55,5693,54219.55,33525,-10350,2021-09-21,37370.5,9.0,20.267963409423828,-0.5035426950137538,-26.35932464829583,0.0003354123881992801,23.409744436814776,641.65,152.09999999999997,,
118,27920,BANKNIFTY,OPTIDX,2021-09-30,37400.0,CE,450.45,497.0,285.0,469.85,469.85,17409,164473.12,83075,9625,2021-09-21,37370.5,9.0,20.686626434326172,0.49678860889310933,-26.90400236525138,0.0003286265077875988,23.409909011116103,347.35,-122.5,,
121,28274,BANKNIFTY,OPTIDX,2021-10-28,37500.0,PE,1000.0,1436.75,918.6,956.6,956.6,3226,31153.94,63800,4875,2021-09-21,37501.75,37.0,20.105361938476562,-0.4869428097299913,-12.934912940933742,0.0001660961286371197,47.60837236146893,709.95,-246.64999999999998,,
122,28378,BANKNIFTY,OPTIDX,2021-11-25,37600.0,CE,0.0,0.0,0.0,1796.0,2066.2,0,0.0,0,0,2021-09-21,37626.2,65.0,28.171539306640625,0.5260327819700704,-13.697835185342958,8.899649888299037e-05,63.20984290960742,273.7,-1522.3,,
130,30687,BANKNIFTY,OPTIDX,2021-11-25,37300.0,PE,0.0,0.0,0.0,3237.9,2137.55,0,0.0,0,0,2021-09-22,37340.05,64.0,52.36053466796875,-0.4544121708891554,-25.349808970311965,4.84105052784278e-05,61.96987041434671,204.0,-3033.9,,
128,30584,BANKNIFTY,OPTIDX,2021-11-25,37300.0,CE,0.0,0.0,0.0,1907.2,2030.55,0,0.0,0,0,2021-09-22,37340.05,64.0,30.289649963378906,0.5286506328580433,-14.722816884553389,8.401860594349499e-05,62.216650357507454,769.8,-1137.4,,
126,30367,BANKNIFTY,OPTIDX,2021-10-28,37200.0,CE,1137.75,1137.75,977.25,1008.1,1008.1,427,4084.25,7500,1500,2021-09-22,37231.85,36.0,21.280288696289062,0.5184331025433594,-13.772430905619261,0.00016015820728724166,46.597818260684974,843.8,-164.30000000000007,,
125,30252,BANKNIFTY,OPTIDX,2021-09-30,37100.0,PE,333.85,553.4,333.8,485.35,485.35,25900,243208.07,77025,31525,2021-09-22,37100.3,8.0,22.157669067382812,-0.4933585777095239,-30.341004260229408,0.00032775537700286994,21.90916683011057,157.7,-327.65000000000003,,
124,30126,BANKNIFTY,OPTIDX,2021-09-30,37100.0,CE,659.0,667.45,444.9,483.4,483.4,32796,308529.2,144275,90225,2021-09-22,37100.3,8.0,22.05657958984375,0.5066120242941253,-30.202617097029314,0.00032925794500913915,21.909193652808455,915.25,431.85,,
127,30480,BANKNIFTY,OPTIDX,2021-10-28,37200.0,PE,889.85,1018.0,852.0,966.65,966.65,317,3021.0,5525,1050,2021-09-22,37231.85,36.0,21.074771881103516,-0.4816457403546376,-13.639546541957005,0.00016172151267136327,46.59824346195875,179.55,-787.0999999999999,,
137,32473,BANKNIFTY,OPTIDX,2021-09-30,37900.0,PE,799.95,799.95,411.0,431.3,431.3,18981,182046.19,99050,81100,2021-09-23,37861.05,7.0,19.664764404296875,-0.5096298761639794,-29.372402462573064,0.000386811633291091,20.911190493905437,386.6,-44.69999999999999,,
138,32588,BANKNIFTY,OPTIDX,2021-10-28,38000.0,CE,700.0,979.0,681.9,942.25,942.25,11772,114383.29,150875,-12400,2021-09-23,37990.95,35.0,20.17366886138916,0.5109385312409086,-13.520768181193601,0.00016803283077306672,46.91530227776224,301.0,-641.25,,
139,32701,BANKNIFTY,OPTIDX,2021-10-28,38000.0,PE,1226.0,1226.0,925.65,954.7,954.7,4458,43475.09,91900,26775,2021-09-23,37990.95,35.0,20.246505737304688,-0.489011025389309,-13.569537633768633,0.0001674277499807697,46.91513916960246,437.1,-517.6,,
141,32908,BANKNIFTY,OPTIDX,2021-11-25,38100.0,PE,0.0,0.0,0.0,3745.15,2155.0,0,0.0,0,0,2021-09-23,38114.3,63.0,59.56125259399414,-0.4501661591821158,-29.62846022879859,4.196897871479737e-05,62.67809735762774,496.9,-3248.25,,
136,32347,BANKNIFTY,OPTIDX,2021-09-30,37900.0,CE,217.0,432.0,193.7,401.6,401.6,75487,722376.17,263525,180875,2021-09-23,37861.05,7.0,20.107269287109375,0.4908237278714021,-30.034157928982427,0.0003783091308505831,20.911751118552907,349.65,-51.950000000000045,,
140,32805,BANKNIFTY,OPTIDX,2021-11-25,38100.0,CE,1442.75,1686.0,1442.75,1547.05,1547.05,7,69.38,225,175,2021-09-23,38114.3,63.0,24.3912935256958,0.5216800305103211,-12.210802934943855,0.00010313866872757786,63.07829341572551,259.05,-1288.0,,
144,34801,BANKNIFTY,OPTIDX,2021-10-28,38000.0,CE,999.95,1113.65,861.45,911.0,911.0,20865,203162.45,252100,101225,2021-09-24,37984.6,34.0,19.863128662109375,0.5094243137496623,-13.506044901473837,0.00017319710285734592,46.23697852051721,443.5,-467.5,,
142,34560,BANKNIFTY,OPTIDX,2021-09-30,37900.0,CE,459.4,554.05,300.0,349.65,349.65,750090,7178464.15,473350,209825,2021-09-24,37854.3,6.0,19.204139709472656,0.485365650929219,-30.965333194836223,0.0004277386207956924,19.349161376635198,510.8,161.15000000000003,,
145,34914,BANKNIFTY,OPTIDX,2021-10-28,38000.0,PE,951.8,1006.45,821.0,927.2,927.2,12460,121250.27,178725,86825,2021-09-24,37984.6,34.0,19.880294799804688,-0.4905629358395958,-13.517706895611527,0.00017304742069769748,46.23694357442903,219.1,-708.1,,
143,34686,BANKNIFTY,OPTIDX,2021-09-30,37900.0,PE,374.65,487.0,277.35,386.6,386.6,589757,5646434.69,228600,129550,2021-09-24,37854.3,6.0,18.7530517578125,-0.5152195373478615,-30.23632430796501,0.0004380034296768859,19.348098452531765,186.1,-200.50000000000003,,
146,35018,BANKNIFTY,OPTIDX,2021-11-25,38100.0,CE,1264.15,1285.0,1264.15,1285.0,2083.5,2,19.68,250,25,2021-09-24,38109.7,62.0,20.43914794921875,0.5180026576909468,-10.317954814000936,0.0001241423170678238,62.59685580410997,383.05,-901.95,,
147,35121,BANKNIFTY,OPTIDX,2021-11-25,38100.0,PE,0.0,0.0,0.0,3745.15,2106.8,0,0.0,0,0,2021-09-24,38109.7,62.0,60.00638008117676,-0.45038615910166074,-30.08810685692192,4.200024327125137e-05,62.17547609456054,257.9,-3487.25,,
148,36776,BANKNIFTY,OPTIDX,2021-09-30,38200.0,CE,256.0,455.0,256.0,326.65,326.65,1423411,13717090.31,856125,237700,2021-09-27,38224.8,3.0,22.727012634277344,0.5166712068802124,-52.32161790122559,0.0005060913036054242,13.813065203909748,192.35,-134.29999999999998,,
158,37235,BANKNIFTY,OPTIDX,2021-11-25,38500.0,CE,1255.0,1353.3,1247.75,1298.35,1298.35,232,2309.06,4750,2400,2021-09-27,38463.1,59.0,21.33941650390625,0.5126526708423602,-11.151055050187729,0.00012083289249230461,61.66169050036049,103.8,-1194.55,,
157,37130,BANKNIFTY,OPTIDX,2021-10-28,38300.0,PE,942.05,1020.45,911.15,956.15,956.15,671,6584.64,4750,3600,2021-09-27,38337.2,31.0,21.8808650970459,-0.48121361046467503,-15.712879740551765,0.00016300798859541943,44.52285316843959,410.3,-545.8499999999999,,
156,37017,BANKNIFTY,OPTIDX,2021-10-28,38300.0,CE,885.95,1111.85,877.6,991.15,991.15,1176,11556.57,11025,8125,2021-09-27,38337.2,31.0,21.831274032592773,0.5187713744634999,-15.67729569041198,0.00016337856101550257,44.52293216394136,156.45,-834.7,,
150,36902,BANKNIFTY,OPTIDX,2021-09-30,38200.0,PE,454.55,454.55,262.0,300.85,300.85,1025499,9873632.9,623950,495975,2021-09-27,38224.8,3.0,22.65453338623047,-0.48330172086843287,-52.15460961302546,0.000507709012302912,13.813025955694663,337.4,36.549999999999955,,
159,37338,BANKNIFTY,OPTIDX,2021-11-25,38500.0,PE,1290.45,1368.95,1275.0,1336.85,1336.85,133,1324.12,3075,2075,2021-09-27,38463.1,59.0,21.36540412902832,-0.4873210775566134,-11.16461171761148,0.00012068566614579872,61.661561593783446,548.0,-788.8499999999999,,
161,39116,BANKNIFTY,OPTIDX,2021-09-30,38000.0,PE,219.0,727.95,159.95,228.7,228.7,2353212,22535104.42,1185825,-97125,2021-09-28,38044.15,2.0,22.27783203125,-0.4686521302949412,-62.37864348837996,0.0006339239577852882,11.200128163436903,252.7,24.0,,
162,39235,BANKNIFTY,OPTIDX,2021-10-28,38200.0,CE,1100.0,1124.0,715.0,985.45,985.45,1181,11559.8,12500,2375,2021-09-28,38162.9,30.0,22.992610931396484,0.507267588970551,-16.72363186778628,0.00015856018339975738,43.64088598120045,68.1,-917.35,,
163,39352,BANKNIFTY,OPTIDX,2021-10-28,38200.0,PE,830.05,1447.1,830.05,1002.25,1002.25,1149,11271.81,8125,-5225,2021-09-28,38162.9,30.0,22.527456283569336,-0.49311978296143616,-16.3855846922625,0.00016183697544750345,43.64163752712777,392.65,-609.6,,
165,39567,BANKNIFTY,OPTIDX,2021-11-25,38300.0,PE,0.0,0.0,0.0,3877.5,2089.25,0,0.0,0,0,2021-09-28,38298.8,58.0,63.823699951171875,-0.449436028025493,-33.24142653302939,4.0613294965716734e-05,60.41651425381848,471.9,-3405.6,,
160,38987,BANKNIFTY,OPTIDX,2021-09-30,38000.0,CE,509.95,538.75,80.8,277.6,277.6,2102339,20100648.6,1766975,527250,2021-09-28,38044.15,2.0,22.705078125,0.5308837818500768,-63.580738286136004,0.0006220519485339412,11.201148560000563,129.85,-147.75000000000003,,
164,39460,BANKNIFTY,OPTIDX,2021-11-25,38300.0,CE,1294.1,1294.1,1180.15,1188.6,1188.6,8,79.1,75,75,2021-09-28,38298.8,58.0,19.529342651367188,0.5153643431079573,-10.246373789738806,0.00013370494543365078,60.861206689232475,48.15,-1140.4499999999998,,
176,41703,BANKNIFTY,OPTIDX,2021-11-25,38100.0,CE,0.0,0.0,0.0,1387.85,1930.45,0,0.0,250,0,2021-09-29,38110.6,57.0,23.021936416625977,0.5193595584297032,-12.119147928606568,0.00011492636590106467,60.01158368517592,0.55,-1387.3,,
170,41595,BANKNIFTY,OPTIDX,2021-10-28,38000.0,PE,1065.9,1275.0,900.7,989.7,989.7,9497,92786.62,241675,3350,2021-09-29,37969.3,29.0,22.813796997070312,-0.4921874160881072,-16.79119151072325,0.00016335936944040163,42.688602328977204,562.55,-427.1500000000001,,
168,41478,BANKNIFTY,OPTIDX,2021-10-28,38000.0,CE,932.85,1048.95,815.0,971.85,971.85,14461,140792.61,331250,28500,2021-09-29,37969.3,29.0,23.11420440673828,0.5080466090924216,-17.01209607178349,0.00016123436310695724,42.688104457352566,0.6,-971.25,,
167,41360,BANKNIFTY,OPTIDX,2021-09-30,37900.0,PE,289.9,609.3,118.85,198.2,198.2,679781,6484444.75,559075,116250,2021-09-29,37878.5,1.0,23.6663818359375,-0.515799475787511,-93.52280394468069,0.0008495542168368166,7.903430663209017,462.05,263.85,,
166,41231,BANKNIFTY,OPTIDX,2021-09-30,37900.0,CE,164.45,269.75,90.85,176.4,176.4,1244857,11850490.52,826375,390500,2021-09-29,37878.5,1.0,23.6358642578125,0.4841737636659512,-93.40195856577917,0.0008506488594311245,7.903409627587996,0.7,-175.70000000000002,,
177,41810,BANKNIFTY,OPTIDX,2021-11-25,38100.0,PE,0.0,0.0,0.0,1413.4,2060.25,0,0.0,25,0,2021-09-29,38110.6,57.0,23.624420166015625,-0.4801971694292431,-12.435626549288466,0.0001119893291209377,60.00830567085112,660.95,-752.45,,
178,43475,BANKNIFTY,OPTIDX,2021-09-30,37400.0,CE,459.05,530.95,8.0,42.0,37425.1,2314004,21695729.64,602725,492825,2021-09-30,37428.8,1e-07,500.0,1.0,-1.012965017077761e-12,2.11137556757772e-20,4.0518600683110444e-22,832.55,790.55,,
179,43604,BANKNIFTY,OPTIDX,2021-09-30,37400.0,PE,62.95,85.95,0.05,7.9,37425.1,5857383,54801636.68,1901300,1212725,2021-09-30,37428.8,1e-07,500.0,-6.953126257044476e-21,-1.012965017077761e-12,2.11137556757772e-20,4.0518600683110444e-22,862.95,855.0500000000001,,
180,43723,BANKNIFTY,OPTIDX,2021-10-28,37600.0,CE,1204.0,1204.0,930.05,957.15,957.15,1262,12191.54,17300,7450,2021-09-30,37618.9,28.0,22.808074951171875,0.5157703932512738,-16.91647384390882,0.00016774255510808636,41.534523947634625,731.35,-225.79999999999995,,
183,44056,BANKNIFTY,OPTIDX,2021-11-25,37800.0,PE,0.0,0.0,0.0,3550.7,2034.65,0,0.0,0,0,2021-09-30,37750.5,56.0,59.86785888671875,-0.4555458710673999,-31.336363766843007,4.478562003550021e-05,58.62365561673715,1063.15,-2487.5499999999997,,
182,43949,BANKNIFTY,OPTIDX,2021-11-25,37800.0,CE,1490.0,1490.0,1250.0,1286.55,1286.55,5,48.93,100,50,2021-09-30,37750.5,56.0,22.218942642211914,0.5113518056122682,-11.697952529784242,0.00012137815249213875,58.966383073816985,637.4,-649.15,,
181,43840,BANKNIFTY,OPTIDX,2021-10-28,37600.0,PE,845.95,959.1,750.0,920.8,920.8,1161,11168.96,11425,1250,2021-09-30,37618.9,28.0,22.388458251953125,-0.4844018197381693,-16.605531306650917,0.0001708893807439969,41.53522956817841,955.7,34.90000000000009,,
184,45713,BANKNIFTY,OPTIDX,2021-10-28,37400.0,CE,850.0,910.3,764.75,832.55,832.55,2516,24049.6,20875,10250,2021-10-01,37356.4,27.0,21.064043045043945,0.503304909028645,-15.81042716551006,0.0001864030279079536,40.53177564781044,974.7,142.1500000000001,,
189,46230,BANKNIFTY,OPTIDX,2021-12-30,37600.0,PE,0.0,0.0,0.0,2392.15,2467.55,0,0.0,0,0,2021-10-01,37605.9,90.0,32.18686580657959,-0.46776240448374845,-13.277796831215129,6.615756722234914e-05,74.25399676939536,717.9,-1674.25,,
188,46140,BANKNIFTY,OPTIDX,2021-12-30,37600.0,CE,0.0,0.0,0.0,2576.4,2446.9,0,0.0,0,0,2021-10-01,37605.9,90.0,34.58976745605469,0.5345822061012194,-14.26199286352391,6.153126116310266e-05,74.2172874881511,858.6,-1717.8000000000002,,
187,46045,BANKNIFTY,OPTIDX,2021-11-25,37500.0,PE,1298.6,1523.7,1197.0,1219.9,1219.9,528,5126.24,20075,600,2021-10-01,37492.7,55.0,20.9503173828125,-0.4847367141375703,-11.050237328314184,0.00013074341327913656,58.01946022601881,680.2,-539.7,,
186,45938,BANKNIFTY,OPTIDX,2021-11-25,37500.0,CE,1217.5,1280.15,1150.0,1193.15,1193.15,498,4819.26,13225,3625,2021-10-01,37492.7,55.0,20.615816116333008,0.5149889796008972,-10.874088513624615,0.0001328682535318133,58.02097427280847,911.9,-281.2500000000001,,
185,45830,BANKNIFTY,OPTIDX,2021-10-28,37400.0,PE,1071.8,1217.65,836.55,862.95,862.95,1190,11415.13,10300,875,2021-10-01,37356.4,27.0,20.73836326599121,-0.49699932999719576,-15.56606950675382,0.0001893314828213244,40.53201993732799,638.25,-224.70000000000005,,
195,48399,BANKNIFTY,OPTIDX,2021-12-30,38000.0,PE,0.0,0.0,0.0,2603.75,2473.0,0,0.0,0,0,2021-10-04,37994.85,87.0,35.190582275390625,-0.46608523042916683,-14.91255590956257,6.0893729079506214e-05,73.73520301420145,788.4,-1815.35,,
192,48103,BANKNIFTY,OPTIDX,2021-11-25,37900.0,CE,1145.65,1145.65,1108.75,1128.0,1128.0,4,39.03,75,50,2021-10-04,37870.05,52.0,20.038604736328125,0.5109158206637109,-10.983296567558199,0.00013922872812649665,57.003112644626235,709.05,-418.95000000000005,,
191,47994,BANKNIFTY,OPTIDX,2021-10-28,37700.0,PE,914.55,914.55,749.0,768.7,768.7,2551,24553.44,28225,10725,2021-10-04,37735.25,24.0,20.37811279296875,-0.48244728807614573,-16.37263491048934,0.00020212454309494231,38.56522356548394,649.65,-119.05000000000007,,
190,47877,BANKNIFTY,OPTIDX,2021-10-28,37700.0,CE,845.2,873.05,743.2,803.45,803.45,3835,36920.82,52550,6875,2021-10-04,37735.25,24.0,20.365238189697266,0.5175506393913879,-16.362294656052274,0.00020225236953697314,38.56523239133223,818.4,14.949999999999932,,
193,48210,BANKNIFTY,OPTIDX,2021-11-25,37900.0,PE,1267.9,1267.9,1161.1,1161.1,1942.45,9,88.02,375,175,2021-10-04,37870.05,52.0,20.093917846679688,-0.48903107590407785,-11.013573831361677,0.0001388449619884214,57.0029044211944,739.1,-421.9999999999999,,
194,48307,BANKNIFTY,OPTIDX,2021-12-30,38000.0,CE,0.0,0.0,0.0,2391.85,2399.8,0,0.0,0,0,2021-10-04,37994.85,87.0,32.387375831604004,0.5311668024127026,-13.732401411938753,6.620158072040559e-05,73.77682767819982,658.05,-1733.8,,
