,index,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,strike_distance,impliedvolatility,delta,theta,gamma,vega,sabrsigma
20,21658,113865,SBIN,OPTSTK,2021-11-25,460,PE,1.6,1.9,0.8,0.9,0.9,922,6378.93,2799000,-55500,2021-11-12,513.25,13.0,53.25,37.109375,-0.054903015875644674,-0.15357719636524192,0.003090469053475024,0.10760103357968949,40.67956756608685
21,21659,113866,SBIN,OPTSTK,2021-11-25,465,PE,1.55,1.95,0.9,1.0,1.0,295,2064.16,355500,-27000,2021-11-12,513.25,13.0,48.25,35.15625,-0.0641083973647358,-0.16429441967676442,0.0036836865509295284,0.12150485081872711,38.91900139008992
22,21660,113867,SBIN,OPTSTK,2021-11-25,470,PE,1.95,2.4,1.05,1.15,1.15,1459,10322.98,1845000,12000,2021-11-12,513.25,13.0,43.25,33.447265625,-0.0769122921877956,-0.17980176021131447,0.004453871108104421,0.13976765149973827,37.187186812371806
23,21661,113868,SBIN,OPTSTK,2021-11-25,475,PE,2.5,3.0,1.3,1.4,1.4,725,5188.72,841500,31500,2021-11-12,513.25,13.0,38.25,32.2265625,-0.09614549867609845,-0.20471968671453317,0.005462564598480635,0.16516536179053734,35.49459959637843
24,21662,113869,SBIN,OPTSTK,2021-11-25,480,PE,2.9,3.9,1.7,1.95,1.95,2273,16458.06,2758500,189000,2021-11-12,513.25,13.0,33.25,31.67724609375,-0.12502281217867905,-0.24296401113725907,0.0067098383229939286,0.19941961718746465,33.85695301515773
25,21663,113870,SBIN,OPTSTK,2021-11-25,485,PE,3.75,4.95,2.25,2.4,2.4,1186,8687.26,579000,94500,2021-11-12,513.25,13.0,28.25,30.2734375,-0.15398628420445903,-0.2675842553492315,0.008090996729373471,0.22981171659412705,32.29783763178763
26,21664,113871,SBIN,OPTSTK,2021-11-25,490,PE,6.0,6.3,2.95,3.2,3.2,3843,28479.85,1623000,-997500,2021-11-12,513.25,13.0,23.25,29.78515625,-0.1968832919684394,-0.3077259825248234,0.00961234490697005,0.26861955930298026,30.85245183876272
27,21665,113872,SBIN,OPTSTK,2021-11-25,495,PE,6.0,8.05,4.0,4.2,4.2,1159,8705.06,624000,69000,2021-11-12,513.25,13.0,18.25,29.052734375,-0.24580738939471702,-0.3408548147502103,0.011190779798658575,0.30503928026586885,29.57210794206671
28,21666,113873,SBIN,OPTSTK,2021-11-25,500,PE,8.0,10.2,5.3,5.55,5.55,6865,52249.33,6262500,1155000,2021-11-12,513.25,13.0,13.25,28.62548828125,-0.30462058598949193,-0.37334237485112237,0.012626018546038552,0.33909995353641903,28.5273996258788
29,21667,113874,SBIN,OPTSTK,2021-11-25,505,PE,10.05,12.8,7.05,7.4,7.4,2222,17171.83,700500,93000,2021-11-12,513.25,13.0,8.25,28.80859375,-0.37250122050517165,-0.4061098048950393,0.013560143964479075,0.3665175405262891,27.804099657506804
30,21668,113875,SBIN,OPTSTK,2021-11-25,510,PE,12.25,15.8,9.15,9.65,9.65,4916,38497.48,2515500,28500,2021-11-12,513.25,13.0,3.25,29.083251953125,-0.44307462219905863,-0.4278409518800376,0.014017203050707994,0.38248352580412587,27.48299531571193
31,21669,113876,SBIN,OPTSTK,2021-11-25,515,PE,14.9,18.9,11.7,12.3,12.3,937,7439.37,1248000,-31500,2021-11-12,513.25,13.0,1.75,29.541015625,-0.5132342073186509,-0.43881078375819127,0.013934500039734161,0.38621151427365574,27.604480096325386
32,21597,113804,SBIN,OPTSTK,2021-11-25,515,CE,12.3,12.8,8.5,10.8,10.8,2966,23380.14,2247000,270000,2021-11-12,513.25,13.0,1.75,30.029296875,0.4873453536558586,-0.4460848959419207,0.013708569422806917,0.38622973234333974,27.604480096325386
33,21598,113805,SBIN,OPTSTK,2021-11-25,520,CE,10.85,10.85,7.1,8.95,8.95,8248,65407.21,7650000,151500,2021-11-12,513.25,13.0,6.75,30.914306640625,0.4227833320216844,-0.4508293558216721,0.013072483751075786,0.37916306477855705,28.14347109549438
34,21599,113806,SBIN,OPTSTK,2021-11-25,525,CE,9.1,9.25,5.95,7.3,7.3,3696,29491.19,3705000,585000,2021-11-12,513.25,13.0,11.75,31.494140625,0.36275285958250736,-0.4400997607356242,0.012295793244413369,0.3633245280565972,29.021728658319734
35,21600,113807,SBIN,OPTSTK,2021-11-25,530,CE,7.8,8.0,5.05,6.15,6.15,7730,62161.99,9951000,-381000,2021-11-12,513.25,13.0,16.75,32.65380859375,0.3119595269940372,-0.43035125596754437,0.011184596820129978,0.34265934471416526,30.144549420611266
36,21601,113808,SBIN,OPTSTK,2021-11-25,535,CE,6.75,6.8,4.3,5.2,5.2,2507,20309.23,1890000,-285000,2021-11-12,513.25,13.0,21.75,33.69140625,0.26731579133250183,-0.4129355549987432,0.01008112374532488,0.31866655699381274,31.429152690440546
37,21602,113809,SBIN,OPTSTK,2021-11-25,540,CE,5.45,5.9,3.65,4.4,4.4,4472,36518.21,7200000,-463500,2021-11-12,513.25,13.0,26.75,34.912109375,0.23020772717534038,-0.39513622392608133,0.008983790387620988,0.2942687224002235,32.81404877112144
38,21603,113810,SBIN,OPTSTK,2021-11-25,545,CE,5.0,5.0,3.15,3.75,3.75,1036,8527.85,1732500,-45000,2021-11-12,513.25,13.0,31.75,36.1328125,0.19874302302135205,-0.3754334798541399,0.007968827174248279,0.27014975588207085,34.25710002630197
39,21604,113811,SBIN,OPTSTK,2021-11-25,550,CE,3.4,4.5,2.75,3.3,3.3,5701,47314.45,12654000,-276000,2021-11-12,513.25,13.0,36.75,37.59765625,0.17382675616561838,-0.359523313102428,0.007048074004936868,0.24862204384517,35.73045856091831
40,21605,113812,SBIN,OPTSTK,2021-11-25,555,CE,3.7,3.85,2.4,2.8,2.8,840,7028.74,849000,40500,2021-11-12,513.25,13.0,41.75,38.57421875,0.1496656850897814,-0.3345672525189602,0.006230947556429296,0.22550679825480496,37.21597156917719
41,21606,113813,SBIN,OPTSTK,2021-11-25,560,CE,3.2,3.3,1.95,2.35,2.35,2410,20328.63,6624000,3000,2021-11-12,513.25,13.0,46.75,39.306640625,0.12754714732749184,-0.30571068551641584,0.005483321455491108,0.20221717493637406,38.701852263455706
42,21607,113814,SBIN,OPTSTK,2021-11-25,565,CE,2.75,2.9,1.65,2.0,2.0,414,3521.33,649500,6000,2021-11-12,513.25,13.0,51.75,40.0390625,0.10869256053460014,-0.27808303239323023,0.004806972465599957,0.1805776257179844,40.18045922366205
43,21608,113815,SBIN,OPTSTK,2021-11-25,570,CE,2.7,2.7,1.4,1.7,1.7,1669,14312.8,1887000,-78000,2021-11-12,513.25,13.0,56.75,41.015625,0.09406279269485912,-0.25638344287885134,0.004223342003547542,0.16252268531444136,41.64685885633604
44,21609,113816,SBIN,OPTSTK,2021-11-25,575,CE,2.1,2.1,1.2,1.5,1.5,453,3917.16,654000,-45000,2021-11-12,513.25,13.0,61.75,41.9921875,0.08167082541837645,-0.23623230474695756,0.003712506589938043,0.1462662530600697,43.09790072695131
45,21610,113817,SBIN,OPTSTK,2021-11-25,580,CE,1.8,1.95,1.05,1.3,1.3,1197,10437.48,2799000,-49500,2021-11-12,513.25,13.0,66.75,42.96875,0.07116263463945302,-0.21767296054856253,0.003267111741546222,0.1317119295828393,44.5316199454182
46,21611,113818,SBIN,OPTSTK,2021-11-25,585,CE,1.7,1.8,1.0,1.2,1.2,202,1776.55,234000,-72000,2021-11-12,513.25,13.0,71.75,44.921875,0.06667263483537465,-0.21641626808253167,0.0029719335701536417,0.1252579722049853,45.94684707318762
47,21612,113819,SBIN,OPTSTK,2021-11-25,590,CE,1.65,1.65,0.95,1.15,1.15,853,7563.73,2031000,-69000,2021-11-12,513.25,13.0,76.75,46.5087890625,0.061313297046539275,-0.20992623362786483,0.002689438353331721,0.11735592743534433,47.34295041473488
48,21613,113820,SBIN,OPTSTK,2021-11-25,595,CE,1.5,1.5,0.85,1.05,1.05,125,1117.63,376500,-34500,2021-11-12,513.25,13.0,81.75,47.7294921875,0.05527021147402718,-0.19857156214474386,0.002415507380987842,0.1081691922361465,48.71966363668466
49,21614,113821,SBIN,OPTSTK,2021-11-25,600,CE,1.4,1.4,0.8,1.0,1.0,1804,16262.52,5232000,-378000,2021-11-12,513.25,13.0,86.75,49.8046875,0.05321230254261589,-0.20107635028535994,0.002246391767760229,0.10496974019602791,50.07696907607211
50,21615,113822,SBIN,OPTSTK,2021-11-25,605,CE,1.25,1.25,0.75,0.9,0.9,50,454.44,336000,-15000,2021-11-12,513.25,13.0,91.75,50.78125,0.04763849570831927,-0.1877157265857657,0.0020172458414052445,0.09611045201191205,51.415017876859935
51,21616,113823,SBIN,OPTSTK,2021-11-25,610,CE,1.2,1.25,0.75,0.85,0.85,316,2895.6,1933500,-24000,2021-11-12,513.25,13.0,96.75,51.81884765625,0.0429882320532179,-0.17635924333871325,0.0018200682301084835,0.0884878868249687,52.734074802102235
52,21617,113824,SBIN,OPTSTK,2021-11-25,615,CE,1.15,1.15,0.65,0.7,0.2,24,221.68,136500,6000,2021-11-12,513.25,13.0,101.75,51.7578125,0.03571549495000312,-0.15148716302088286,0.00156707199888093,0.07609800430694312,54.034479787133286
53,21618,113825,SBIN,OPTSTK,2021-11-25,620,CE,1.0,1.05,0.6,0.7,0.7,530,4935.0,1734000,198000,2021-11-12,513.25,13.0,106.75,53.7109375,0.03488224605984636,-0.15418904129543776,0.0014811293447625242,0.07463870973544974,55.31662098385605
0,24073,116298,SBIN,OPTSTK,2021-11-25,270,PE,0.0,0.0,0.0,0.05,0.0,0,0.0,1500,0,2021-11-15,508.25,10.0,238.25,132.8125,-0.001407096027019445,-0.025715101446340625,4.119821730368717e-05,0.0038723917472136466,116.86752831625716
1,24079,116304,SBIN,OPTSTK,2021-11-25,300,PE,0.1,0.15,0.05,0.1,0.1,26,117.03,88500,-1500,2021-11-15,508.25,10.0,208.25,125.0,-0.004006994558284115,-0.0623879787490519,0.00011283633590878706,0.009982076599848304,103.97574151614963
2,24087,116312,SBIN,OPTSTK,2021-11-25,340,PE,0.0,0.0,0.0,0.2,0.0,0,0.0,6000,0,2021-11-15,508.25,10.0,168.25,101.5625,-0.0066516116805548295,-0.07957813690116053,0.0002180193735015946,0.015670771574382382,88.15884509150091
3,24089,116314,SBIN,OPTSTK,2021-11-25,350,PE,0.0,0.0,0.0,0.15,0.0,0,0.0,85500,0,2021-11-15,508.25,10.0,158.25,91.796875,-0.005685263906790076,-0.06258809629401856,0.00020989593782960934,0.013636215022356386,84.40497054940562
4,24091,116316,SBIN,OPTSTK,2021-11-25,360,PE,0.0,0.0,0.0,0.9,0.0,0,0.0,7500,0,2021-11-15,508.25,10.0,148.25,111.328125,-0.024784571834507364,-0.27170763666967923,0.0006195268611665231,0.0488120385876757,80.72072006570873
5,24092,116317,SBIN,OPTSTK,2021-11-25,365,PE,0.0,0.0,0.0,0.1,0.0,0,0.0,1500,0,2021-11-15,508.25,10.0,143.25,78.125,-0.004333496268609423,-0.041822955891288004,0.00019364342197545313,0.01070667670816973,78.90338155959199
6,24093,116318,SBIN,OPTSTK,2021-11-25,370,PE,0.25,0.25,0.25,0.25,0.0,2,11.1,10500,3000,2021-11-15,508.25,10.0,138.25,84.9609375,-0.00996061650905773,-0.0949197079608961,0.00037160871187235365,0.022344317460220142,77.10195030412059
7,24095,116320,SBIN,OPTSTK,2021-11-25,380,PE,0.15,0.2,0.15,0.2,0.0,2,11.4,94500,0,2021-11-15,508.25,10.0,128.25,78.125,-0.010348308031808558,-0.0902390020362485,0.000417813346224747,0.023101184521279614,73.54525840407821
8,24097,116322,SBIN,OPTSTK,2021-11-25,390,PE,0.2,0.2,0.2,0.2,0.2,2,11.7,22500,3000,2021-11-15,508.25,10.0,118.25,70.3125,-0.009806111600750327,-0.07748918750623401,0.0004429391961408619,0.02204136889066212,70.04813912398498
9,24099,116324,SBIN,OPTSTK,2021-11-25,400,PE,0.4,0.4,0.25,0.3,0.3,84,504.35,916500,-30000,2021-11-15,508.25,10.0,108.25,66.40625,-0.012742596042944395,-0.09190144291250914,0.0005889419683655564,0.027678552218355693,66.60924775901758
10,24101,116326,SBIN,OPTSTK,2021-11-25,410,PE,0.3,0.35,0.25,0.3,0.3,15,92.31,184500,-13500,2021-11-15,508.25,10.0,98.25,62.5,-0.01665886505898424,-0.10893041557782314,0.0007880562383508737,0.034857732984903404,63.22882823718834
11,24102,116327,SBIN,OPTSTK,2021-11-25,415,PE,0.2,0.2,0.2,0.2,0.05,1,6.22,30000,-1500,2021-11-15,508.25,10.0,93.25,54.6875,-0.011170997997808485,-0.06751772556539415,0.0006379839435776218,0.024692196778201284,61.56121873053833
12,24103,116328,SBIN,OPTSTK,2021-11-25,420,PE,0.35,0.45,0.3,0.35,0.35,82,517.06,585000,-1500,2021-11-15,508.25,10.0,88.25,57.12890625,-0.019500419912676575,-0.11387784826222874,0.0009860422388666208,0.03986698004120418,59.90940615260408
13,24104,116329,SBIN,OPTSTK,2021-11-25,425,PE,0.0,0.0,0.0,0.55,0.1,0,0.0,42000,0,2021-11-15,508.25,10.0,83.25,58.10546875,-0.02819303085640112,-0.15793495914537076,0.001321941813583344,0.05436147837474274,58.27424666122641
14,24105,116330,SBIN,OPTSTK,2021-11-25,430,PE,0.4,0.45,0.25,0.35,0.35,136,877.91,799500,-73500,2021-11-15,508.25,10.0,78.25,51.025390625,-0.021599750668417746,-0.11091519893895897,0.0012038890704441935,0.0434745124262178,56.656916014472486
15,24106,116331,SBIN,OPTSTK,2021-11-25,435,PE,0.3,0.5,0.3,0.5,0.2,5,32.65,118500,-1500,2021-11-15,508.25,10.0,73.25,50.78125,-0.029142376221567196,-0.14188158655833505,0.0015548458819175676,0.05587951716759041,55.0589904886161
16,24107,116332,SBIN,OPTSTK,2021-11-25,440,PE,0.4,0.55,0.3,0.4,0.4,132,872.04,811500,-34500,2021-11-15,508.25,10.0,68.25,44.921875,-0.024049096096152835,-0.10689859134572728,0.0014970086774700683,0.04759311197305423,53.482551056267376
17,24108,116333,SBIN,OPTSTK,2021-11-25,445,PE,0.45,0.55,0.35,0.4,0.4,13,86.86,256500,-4500,2021-11-15,508.25,10.0,63.25,42.96875,-0.028444698715190977,-0.117659253502731,0.0018008964188118751,0.05476503435763479,51.93031745296033
18,24109,116334,SBIN,OPTSTK,2021-11-25,450,PE,0.6,0.75,0.5,0.6,0.6,495,3345.64,4009500,-210000,2021-11-15,508.25,10.0,58.25,42.96875,-0.040313466381293656,-0.15674110201490413,0.0023990844824858235,0.07295585839239174,50.40582019475662
19,24110,116335,SBIN,OPTSTK,2021-11-25,455,PE,0.55,0.75,0.5,0.6,0.6,80,546.71,450000,0,2021-11-15,508.25,10.0,53.25,39.0625,-0.04057283505346578,-0.14323581181771733,0.0026527701984443014,0.07333673565067128,48.913619755367954
20,24111,116336,SBIN,OPTSTK,2021-11-25,460,PE,0.85,0.95,0.55,0.8,0.8,538,3718.38,2794500,-4500,2021-11-15,508.25,10.0,48.25,39.0625,-0.05762306423478253,-0.18961802267827346,0.003511782655925436,0.097084427611276,47.459582140788264
21,24112,116337,SBIN,OPTSTK,2021-11-25,465,PE,0.85,1.05,0.6,0.85,0.85,177,1236.77,352500,-3000,2021-11-15,508.25,10.0,43.25,35.888671875,-0.06339828351126,-0.18773044201495293,0.004118964174836416,0.10461821639363908,46.05121729853182
22,24113,116338,SBIN,OPTSTK,2021-11-25,470,PE,0.95,1.25,0.75,1.05,1.05,1120,7913.24,1990500,145500,2021-11-15,508.25,10.0,38.25,34.1796875,-0.07908501984312277,-0.21188542626371096,0.005125461746201076,0.12398324371088,44.69807791486458
23,24114,116339,SBIN,OPTSTK,2021-11-25,475,PE,1.05,1.7,0.8,1.4,1.4,455,3250.86,883500,42000,2021-11-15,508.25,10.0,33.25,33.203125,-0.1040925013385362,-0.2523643799181455,0.006469015934639486,0.15201242649187116,43.412195600836675
24,24115,116340,SBIN,OPTSTK,2021-11-25,480,PE,2.0,2.3,1.25,1.95,1.95,1494,10798.48,2776500,18000,2021-11-15,508.25,10.0,28.25,32.470703125,-0.13765734918095324,-0.3005256229625676,0.008055012256546758,0.18510570701574086,42.208491022910884
25,24116,116341,SBIN,OPTSTK,2021-11-25,485,PE,1.85,3.0,1.7,2.65,2.65,1088,7956.24,739500,160500,2021-11-15,508.25,10.0,23.25,31.67724609375,-0.17897979175146134,-0.3483858916542,0.009811463843485685,0.219959709012039,41.10502553811463
26,24117,116342,SBIN,OPTSTK,2021-11-25,490,PE,3.2,4.1,2.3,3.55,3.55,1496,11069.69,1650000,27000,2021-11-15,508.25,10.0,18.25,30.8837890625,-0.22937451959626154,-0.39385801258476744,0.011669348647088783,0.25505809004698926,40.12286438000344
27,24118,116343,SBIN,OPTSTK,2021-11-25,495,PE,3.1,5.45,3.1,4.95,4.95,804,6025.09,688500,64500,2021-11-15,508.25,10.0,13.25,30.914306640625,-0.29397071620365334,-0.44794272484595604,0.013245597450793367,0.28979639107112115,39.28522570510654
28,24119,116344,SBIN,OPTSTK,2021-11-25,500,PE,5.2,7.25,4.15,6.55,6.55,5172,39265.37,6246000,-16500,2021-11-15,508.25,10.0,8.25,30.487060546875,-0.3633426327542968,-0.48127819268707334,0.014632992926723027,0.3157262025619623,38.61558615930788
29,24120,116345,SBIN,OPTSTK,2021-11-25,505,PE,7.0,9.55,5.75,9.05,9.05,1345,10356.19,841500,141000,2021-11-15,508.25,10.0,3.25,31.67724609375,-0.44094869066024767,-0.5257335656315272,0.014806041214839053,0.331931357969439,38.13465012564853
30,24121,116346,SBIN,OPTSTK,2021-11-25,510,PE,8.15,12.4,7.65,11.45,11.45,2863,22353.26,2592000,76500,2021-11-15,508.25,10.0,1.75,31.402587890625,-0.5160094448130039,-0.5265341990053805,0.015089115756862453,0.33534446322659484,37.85665456133781
31,24049,116274,SBIN,OPTSTK,2021-11-25,510,CE,13.95,14.5,9.6,10.0,10.0,5761,45032.09,4441500,1012500,2021-11-15,508.25,10.0,1.75,32.2265625,0.4849364219882811,-0.5403999108817773,0.01470467356103262,0.33537545984420597,37.85665456133781
32,24050,116275,SBIN,OPTSTK,2021-11-25,515,CE,11.2,11.95,7.75,8.05,8.05,2766,21756.94,2565000,318000,2021-11-15,508.25,10.0,6.75,32.867431640625,0.41476128552698516,-0.5389020410247933,0.014097638737657918,0.327924644016721,37.78616206340318
33,24051,116276,SBIN,OPTSTK,2021-11-25,520,CE,9.05,10.0,6.3,6.55,6.55,6163,48771.17,8791500,1141500,2021-11-15,508.25,10.0,11.75,33.8134765625,0.35183274035382583,-0.527815959680983,0.013045807099119615,0.312192660051019,37.91671156266989
34,24052,116277,SBIN,OPTSTK,2021-11-25,525,CE,7.45,8.0,5.0,5.25,5.25,1849,14726.97,3823500,118500,2021-11-15,508.25,10.0,16.75,34.5458984375,0.29512717524848386,-0.501471524105663,0.011874665329624003,0.29032188872604886,38.23200403818622
35,24053,116278,SBIN,OPTSTK,2021-11-25,530,CE,5.25,6.65,4.15,4.3,4.3,5298,42513.67,10273500,322500,2021-11-15,508.25,10.0,21.75,35.64453125,0.24801827677333654,-0.474434914006918,0.010552586273333504,0.2662034805167584,38.70907295948032
36,24054,116279,SBIN,OPTSTK,2021-11-25,535,CE,5.55,5.55,3.55,3.65,3.65,1217,9843.25,1974000,84000,2021-11-15,508.25,10.0,26.75,37.2314453125,0.21141531575253886,-0.45312503718476915,0.009237753165273978,0.24340985604050025,39.32208603202265
37,24055,116280,SBIN,OPTSTK,2021-11-25,540,CE,4.45,4.65,2.9,3.0,3.0,3600,29349.75,7075500,-124500,2021-11-15,508.25,10.0,31.75,38.0859375,0.17626285545067205,-0.4148447625232741,0.00808210328427401,0.21784668555068343,40.04554432536122
38,24056,116281,SBIN,OPTSTK,2021-11-25,545,CE,3.75,3.9,2.45,2.55,2.55,921,7569.23,1714500,-18000,2021-11-15,508.25,10.0,36.75,39.6728515625,0.15143607799665526,-0.3915629010390931,0.0070304445666921865,0.19739589448075393,40.856318461724086
39,24057,116282,SBIN,OPTSTK,2021-11-25,550,CE,3.4,3.45,2.15,2.25,2.25,3773,31273.61,12891000,237000,2021-11-15,508.25,10.0,41.75,41.44287109375,0.13209216427558773,-0.3728585542443114,0.006134971178570632,0.179938572981997,41.734574851361856
40,24058,116283,SBIN,OPTSTK,2021-11-25,555,CE,2.8,2.9,1.8,1.85,1.85,531,4437.63,921000,72000,2021-11-15,508.25,10.0,46.75,42.29736328125,0.11087993733320489,-0.33646131151948755,0.005314673976848988,0.15909327930549158,42.66392587469995
41,24059,116284,SBIN,OPTSTK,2021-11-25,560,CE,2.4,2.45,1.45,1.5,1.5,1796,15131.93,6718500,94500,2021-11-15,508.25,10.0,51.75,42.96875,0.09212711810332236,-0.2986339794901974,0.004570901549931662,0.13900054318089186,43.631152299014204
42,24060,116285,SBIN,OPTSTK,2021-11-25,565,CE,1.95,2.05,1.25,1.3,1.3,344,2923.24,601500,-48000,2021-11-15,508.25,10.0,56.75,43.9453125,0.07796863487194203,-0.2695040006601654,0.00394373920390976,0.12265426518933749,44.62574960221838
43,24061,116286,SBIN,OPTSTK,2021-11-25,570,CE,1.75,1.8,1.05,1.15,1.15,1582,13556.26,1866000,-21000,2021-11-15,508.25,10.0,61.75,45.654296875,0.06949360820190026,-0.25640573583772164,0.0034764221195136675,0.11232490844826822,45.63944495621196
44,24062,116287,SBIN,OPTSTK,2021-11-25,575,CE,1.5,1.55,0.9,0.95,0.95,321,2773.79,615000,-39000,2021-11-15,508.25,10.0,66.75,46.38671875,0.05835213436647012,-0.22740748439603023,0.0029866582670444635,0.09804853221959368,46.665755637130964
45,24063,116288,SBIN,OPTSTK,2021-11-25,580,CE,1.5,1.55,0.8,0.85,0.85,940,8191.82,2493000,-306000,2021-11-15,508.25,10.0,71.75,47.8515625,0.05179845979552205,-0.2135126821530397,0.002635114646631206,0.08923958633661741,47.699614591862826
46,24064,116289,SBIN,OPTSTK,2021-11-25,585,CE,1.1,1.1,0.75,0.85,0.85,56,492.14,238500,4500,2021-11-15,508.25,10.0,76.75,50.29296875,0.04969497484339912,-0.2171187004960625,0.002425776428580352,0.0863415725467837,48.73706588823831
47,24065,116290,SBIN,OPTSTK,2021-11-25,590,CE,1.4,1.45,0.75,0.8,0.8,518,4591.03,2040000,9000,2021-11-15,508.25,10.0,81.75,51.7578125,0.044741215980825644,-0.205403652188554,0.0021668279099210995,0.07937107163814312,49.775022823794366
48,24066,116291,SBIN,OPTSTK,2021-11-25,595,CE,1.1,1.1,0.55,0.75,0.75,33,294.87,348000,-28500,2021-11-15,508.25,10.0,86.75,53.7109375,0.041982275569458535,-0.2024773567517789,0.001983440068825849,0.07539520484138967,50.811078342956705
49,24067,116292,SBIN,OPTSTK,2021-11-25,600,CE,1.0,1.05,0.65,0.7,0.7,1472,13264.36,5106000,-126000,2021-11-15,508.25,10.0,91.75,54.6875,0.03687851771669814,-0.18552404259009034,0.0017530412840321445,0.06784879271866161,51.8433574640047
50,24068,116293,SBIN,OPTSTK,2021-11-25,605,CE,0.7,0.7,0.6,0.6,0.6,24,218.03,318000,-18000,2021-11-15,508.25,10.0,96.75,56.640625,0.0350085725821733,-0.18413127267319723,0.0016219578597292852,0.06501738731632896,52.870402716584046
51,24069,116294,SBIN,OPTSTK,2021-11-25,610,CE,0.6,0.9,0.55,0.65,0.65,253,2317.33,1812000,-121500,2021-11-15,508.25,10.0,101.75,58.9599609375,0.03429574494668721,-0.18845996233966783,0.0015320495487744976,0.0639281164176629,53.89108520674001
52,24070,116295,SBIN,OPTSTK,2021-11-25,615,CE,1.45,1.45,0.55,0.6,0.6,8,73.88,132000,-4500,2021-11-15,508.25,10.0,106.75,60.546875,0.031996115192155526,-0.1827765002707817,0.0014089804823409445,0.06037520525073564,54.904535456714605
53,24071,116296,SBIN,OPTSTK,2021-11-25,620,CE,0.75,0.8,0.5,0.55,0.55,289,2690.07,1746000,12000,2021-11-15,508.25,10.0,111.75,61.5234375,0.028667813598177994,-0.1695651159578242,0.0012659699908666433,0.0551221202351784,55.910089468716286
0,26526,118769,SBIN,OPTSTK,2021-11-25,270,PE,0.0,0.0,0.0,0.05,0.0,0,0.0,1500,0,2021-11-16,495.9,9.0,225.89999999999998,136.71875,-0.0016454667375243469,-0.03140228834852393,4.9870047584424873e-05,0.004134335563142808,135.13901823561952
1,26532,118775,SBIN,OPTSTK,2021-11-25,300,PE,0.05,0.1,0.05,0.1,0.0,8,36.01,88500,0,2021-11-16,495.9,9.0,195.89999999999998,125.0,-0.0039224161704947535,-0.0629503889112783,0.00011959500328322094,0.009064856003224073,117.75525848082354
2,26540,118783,SBIN,OPTSTK,2021-11-25,340,PE,0.0,0.0,0.0,0.2,0.0,0,0.0,6000,0,2021-11-16,495.9,9.0,155.89999999999998,101.5625,-0.00721553512109986,-0.08794152657458627,0.0002530823616675639,0.015585944402142058,96.34682292264789
3,26542,118785,SBIN,OPTSTK,2021-11-25,350,PE,0.15,0.15,0.15,0.15,0.0,3,15.75,81000,-4500,2021-11-16,495.9,9.0,145.89999999999998,91.796875,-0.0063988164890765005,-0.07148268448212784,0.0002518139023853249,0.01401668979121894,91.24128119188907
4,26544,118787,SBIN,OPTSTK,2021-11-25,360,PE,0.0,0.0,0.0,0.9,0.0,0,0.0,7500,0,2021-11-16,495.9,9.0,135.89999999999998,109.375,-0.025550085894021368,-0.2816320804658713,0.000698844634060411,0.046348593813811956,86.2160544648395
5,26545,118788,SBIN,OPTSTK,2021-11-25,365,PE,0.0,0.0,0.0,0.1,0.0,0,0.0,1500,0,2021-11-16,495.9,9.0,130.89999999999998,78.125,-0.005240060333248371,-0.05095377930812156,0.0002478169368472666,0.011739750752591205,83.73089117357831
6,26546,118789,SBIN,OPTSTK,2021-11-25,370,PE,0.0,0.0,0.0,0.25,0.0,0,0.0,10500,0,2021-11-16,495.9,9.0,125.89999999999998,83.49609375,-0.01074360840468003,-0.102482723176836,0.0004363680896349789,0.022093117585911592,81.26264082263884
7,26548,118791,SBIN,OPTSTK,2021-11-25,380,PE,0.0,0.0,0.0,0.2,0.0,0,0.0,94500,0,2021-11-16,495.9,9.0,115.89999999999998,74.21875,-0.009579533156906184,-0.08242265919443413,0.00044417488059993084,0.019989663871997496,76.37281633822971
8,26550,118793,SBIN,OPTSTK,2021-11-25,390,PE,0.2,0.2,0.15,0.2,0.2,6,35.11,18000,-4500,2021-11-16,495.9,9.0,105.89999999999998,66.40625,-0.00923875856605243,-0.07144684613904022,0.00048094985041727387,0.019366298059335135,71.53862772688386
9,26552,118795,SBIN,OPTSTK,2021-11-25,400,PE,0.25,0.3,0.2,0.3,0.3,100,600.4,877500,-39000,2021-11-16,495.9,9.0,95.89999999999998,66.40625,-0.017295630949694003,-0.12291396955144787,0.0008274046856444815,0.033316915981945396,66.75246103406917
10,26554,118797,SBIN,OPTSTK,2021-11-25,410,PE,0.25,0.35,0.25,0.3,0.3,47,289.26,165000,-19500,2021-11-16,495.9,9.0,85.89999999999998,58.59375,-0.017283302049675917,-0.10838745997116646,0.000937154284178796,0.03329662770314233,62.00726011539318
11,26555,118798,SBIN,OPTSTK,2021-11-25,415,PE,0.45,0.45,0.3,0.3,0.05,8,49.84,21000,-9000,2021-11-16,495.9,9.0,80.89999999999998,54.6875,-0.017136247464973584,-0.10042576335968387,0.0009967899357096212,0.033054422682958794,59.64808820880562
12,26556,118799,SBIN,OPTSTK,2021-11-25,420,PE,0.3,0.4,0.3,0.35,0.35,90,567.46,586500,1500,2021-11-16,495.9,9.0,75.89999999999998,53.7109375,-0.022120820673985915,-0.12251966207468351,0.0012607093336019272,0.041059680206555746,57.29705496636599
