,level_0,index,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price,time_diff,impliedvolatility,alpha,rho,nu,Beta,sabrsigma
659,659,3678,ICICIBANK,2021-11-26,2021-12-30,CE,880,1.6,1.6,1.05,1.1,1.1,1.1,6,72.71,0.11,9625,4125,-,724.25,0.09315068493150686,0.34746415670973146,0.8944436580308364,-0.2503271740342039,4.409035834502544,0.8,0.43670892566531366
375,375,2226,ICICIBANK,2021-11-04,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,23.15,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.3706056675340823,1.8324845981301903,-0.8399996968293072,1.4214583164700683,0.8,0.402151036159671
183,183,1048,ICICIBANK,2021-10-20,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,17.8,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.39652223702821193,1.8258882019733846,-1.74242409862157,0.39005726649904215,0.8,0.4110606269264368
686,686,3790,ICICIBANK,2021-11-29,2021-12-30,CE,880,1.0,1.15,0.85,1.1,1.1,1.1,28,339.19,0.39,23375,13750,-,720.9,0.08493150684931507,0.37116731122283675,0.894934743888122,-0.24958189508262676,4.654614751983723,0.8,0.4569390382429481
169,169,955,ICICIBANK,2021-10-19,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,18.6,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.39759952786870395,1.8178605323406265,-1.673204900422571,0.38060356327389233,0.8,0.413070905896009
714,714,3902,ICICIBANK,2021-11-30,2021-12-30,CE,880,0.85,0.85,0.85,0.85,0.85,2.15,3,36.34,0.04,23375,0,-,715.85,0.0821917808219178,0.3719116906483535,0.9325711435565919,-0.26740114691315664,4.658555384658068,0.8,0.46810325995684726
398,398,2339,ICICIBANK,2021-11-08,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,20.75,0,0.0,0.0,0,0,-,786.6,0.14246575342465753,0.38134873183429013,1.8580112510536646,-0.8028368064744372,1.6147027434005752,0.8,0.40632597468794923
154,154,862,ICICIBANK,2021-10-18,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,18.55,0,0.0,0.0,0,0,-,751.75,0.2,0.39791862380979276,1.803852327397941,-1.6157060470437514,0.3715676166130762,0.8,0.4129951461187371
746,746,4046,ICICIBANK,2021-12-01,2021-12-30,CE,880,1.15,1.15,0.75,0.8,0.8,0.8,14,169.57,0.17,35750,12375,727.7,729.45,0.07945205479452055,0.34522603212286856,0.7750327658007717,-0.2091801293479333,5.092787775844963,0.8,0.4529872313981456
356,356,2115,ICICIBANK,2021-11-03,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,24.85,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.35405234071570235,1.823768809414269,-0.8833172597107646,1.424395934713113,0.8,0.3972689084690766
418,418,2451,ICICIBANK,2021-11-09,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,22.0,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.37403699871421653,1.848680020770034,-0.8018286266007951,1.7370703904920035,0.8,0.4019484288216905
588,588,3342,ICICIBANK,2021-11-23,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,7.85,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.5505071166572433,0.8267749522415113,-0.21295952576191982,4.611435347745622,0.8,0.39720776156217774
245,245,1439,ICICIBANK,2021-10-26,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,44.95,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.22453966780408535,2.236460964173297,-2.563771028524733,0.6813611133723536,0.8,0.4787868158386706
261,261,1551,ICICIBANK,2021-10-27,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,46.7,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.21532574646231023,2.260925154273015,-2.4615303693644885,0.7446995954462144,0.8,0.48369618332765196
295,295,1774,ICICIBANK,2021-10-29,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,32.8,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.29793552006253693,2.0302102370345096,-1.9519485394359093,0.691620215257546,0.8,0.4374100592557631
519,519,3038,ICICIBANK,2021-11-16,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,12.9,0,0.0,0.0,0,0,-,769.5,0.12054794520547946,0.46271292424108124,1.4003259448375478,-0.43988383654894386,3.1174687536493235,0.8,0.37098825820735376
276,276,1662,ICICIBANK,2021-10-28,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,32.2,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.2998802349143267,2.0636275649013536,-2.1690093394518666,0.6156835175577275,0.8,0.44377450320581197
438,438,2563,ICICIBANK,2021-11-10,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,19.85,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.39459502438433663,1.8855677013007621,-0.7815079196940898,1.6571891087349386,0.8,0.4137167124963752
480,480,2786,ICICIBANK,2021-11-12,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,17.65,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.4065129561845314,1.8765405583901134,-0.7381899637579008,1.7909100191843985,0.8,0.41323606303142435
501,501,2898,ICICIBANK,2021-11-15,2021-12-30,CE,880,0.0,0.0,0.0,14.9,0.0,15.45,0,0.0,0.0,0,0,-,779.05,0.1232876712328767,0.43098978082543815,1.56951261032576,-0.5263970212185086,2.700032312846169,0.8,0.37396436035835157
296,296,1775,ICICIBANK,2021-10-29,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,30.0,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.30582337665030745,2.0302102370345096,-1.9519485394359093,0.691620215257546,0.8,0.4275328003781075
613,613,3455,ICICIBANK,2021-11-24,2021-12-30,CE,890,0.0,0.0,0.0,1.85,1.85,7.5,0,0.0,0.0,1375,0,760.2,761.8,0.09863013698630137,0.3092288182146449,0.6625816682262932,-0.13960311596260835,5.033445131751346,0.8,0.4023782797974851
344,344,2103,ICICIBANK,2021-11-03,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,22.55,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.3605986660571736,1.823768809414269,-0.8833172597107646,1.424395934713113,0.8,0.38965843688666846
405,405,2438,ICICIBANK,2021-11-09,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,19.75,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.38096736809459286,1.848680020770034,-0.8018286266007951,1.7370703904920035,0.8,0.39443176428806465
201,201,1144,ICICIBANK,2021-10-21,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,17.9,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.3843502291712226,1.8410610192415675,-2.0221966006198757,0.4278468358085305,0.8,0.3910462085648856
636,636,3567,ICICIBANK,2021-11-25,2021-12-30,CE,890,0.0,0.0,0.0,1.85,1.85,5.9,0,0.0,0.0,1375,0,-,752.6,0.0958904109589041,0.33330666369854267,0.7174428531857554,-0.18785257999543103,4.944584909922759,0.8,0.4156457190544283
246,246,1440,ICICIBANK,2021-10-26,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,41.5,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.2353202943972118,2.236460964173297,-2.563771028524733,0.6813611133723536,0.8,0.4674133623980935
490,490,2887,ICICIBANK,2021-11-15,2021-12-30,CE,890,7.0,7.0,7.0,7.0,7.0,13.65,1,12.33,0.1,1375,1375,-,779.05,0.1232876712328767,0.3461741868338989,1.56951261032576,-0.5263970212185086,2.700032312846169,0.8,0.3742390989790926
660,660,3679,ICICIBANK,2021-11-26,2021-12-30,CE,890,0.0,0.0,0.0,1.85,1.85,2.95,0,0.0,0.0,1375,0,-,724.25,0.09315068493150686,0.40031364816509607,0.8944436580308364,-0.2503271740342039,4.409035834502544,0.8,0.45003061742101996
184,184,1049,ICICIBANK,2021-10-20,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,16.1,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.3997115035773681,1.8258882019733846,-1.74242409862157,0.39005726649904215,0.8,0.4057816866036152
687,687,3791,ICICIBANK,2021-11-29,2021-12-30,CE,890,0.8,0.8,0.8,0.8,0.8,2.15,1,12.25,0.01,2750,1375,-,720.9,0.08493150684931507,0.3679888048512734,0.894934743888122,-0.24958189508262676,4.654614751983723,0.8,0.4709572401823483
386,386,2327,ICICIBANK,2021-11-08,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,18.6,0,0.0,0.0,0,0,-,786.6,0.14246575342465753,0.38781487062861214,1.8580112510536646,-0.8028368064744372,1.6147027434005752,0.8,0.39922589608028
170,170,956,ICICIBANK,2021-10-19,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,16.85,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.400646812626467,1.8178605323406265,-1.673204900422571,0.38060356327389233,0.8,0.4081708234694374
469,469,2775,ICICIBANK,2021-11-12,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,15.7,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.4129014671458664,1.8765405583901134,-0.7381899637579008,1.7909100191843985,0.8,0.4068721254178351
262,262,1552,ICICIBANK,2021-10-27,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,43.15,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.2267865696204814,2.260925154273015,-2.4615303693644885,0.7446995954462144,0.8,0.47203016844945633
715,715,3903,ICICIBANK,2021-11-30,2021-12-30,CE,890,0.0,0.0,0.0,0.8,0.8,1.7,0,0.0,0.0,2750,0,-,715.85,0.0821917808219178,0.3847406767799972,0.9325711435565919,-0.26740114691315664,4.658555384658068,0.8,0.48197601083833014
155,155,863,ICICIBANK,2021-10-18,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,16.85,0,0.0,0.0,0,0,-,751.75,0.2,0.4008503353878024,1.803852327397941,-1.6157060470437514,0.3715676166130762,0.8,0.40840724736985995
447,447,2663,ICICIBANK,2021-11-11,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,15.05,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.4238669409764932,1.8952929404195844,-0.7275067957529926,1.628618760822919,0.8,0.41639274167830437
363,363,2214,ICICIBANK,2021-11-04,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,20.95,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.3767244878921359,1.8324845981301903,-0.8399996968293072,1.4214583164700683,0.8,0.39520039052113076
215,215,1239,ICICIBANK,2021-10-22,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,18.3,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.3826789922576892,1.854386860618795,-2.0788283728289665,0.4347069626916383,0.8,0.3911365417586896
277,277,1663,ICICIBANK,2021-10-28,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,29.5,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.3075290902181481,2.0636275649013536,-2.1690093394518666,0.6156835175577275,0.8,0.4339159224110997
520,520,3039,ICICIBANK,2021-11-16,2021-12-30,CE,890,0.0,0.0,0.0,7.0,7.0,11.35,0,0.0,0.0,1375,0,-,769.5,0.12054794520547946,0.3728146968857612,1.4003259448375478,-0.43988383654894386,3.1174687536493235,0.8,0.3759314050362343
589,589,3343,ICICIBANK,2021-11-23,2021-12-30,CE,890,1.85,1.85,1.85,1.85,1.85,1.85,1,12.26,0.03,1375,1375,-,754.5,0.10136986301369863,0.3202122685875651,0.8267749522415113,-0.21295952576191982,4.611435347745622,0.8,0.41182156195149294
747,747,4047,ICICIBANK,2021-12-01,2021-12-30,CE,890,0.0,0.0,0.0,0.8,0.8,2.25,0,0.0,0.0,2750,0,727.7,729.45,0.07945205479452055,0.3621917209870537,0.7750327658007717,-0.2091801293479333,5.092787775844963,0.8,0.46856218902305946
231,231,1336,ICICIBANK,2021-10-25,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,47.3,0,0.0,0.0,0,0,841.7,848.85,0.18082191780821918,0.20186191712292018,2.520345703545044,-1.8301313358363989,0.3091980952995152,0.8,0.6253520062754202
426,426,2551,ICICIBANK,2021-11-10,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,17.75,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.4009856763392304,1.8855677013007621,-0.7815079196940898,1.6571891087349386,0.8,0.40685017850386457
543,543,3119,ICICIBANK,2021-11-17,2021-12-30,CE,890,0.0,0.0,0.0,7.0,7.0,10.4,0,0.0,0.0,1375,0,-,766.55,0.1178082191780822,0.3842272028723954,1.3508445021225117,-0.4213059941001194,3.2837585479505043,0.8,0.37919770525241714
566,566,3231,ICICIBANK,2021-11-18,2021-12-30,CE,890,0.0,0.0,0.0,7.0,7.0,10.25,0,0.0,0.0,1375,0,-,767.7,0.11506849315068493,0.3859727814276898,1.1315039226339911,-0.3493964969812324,3.7383652045609086,0.8,0.3738740439050911
326,326,1992,ICICIBANK,2021-11-02,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,27.5,0,0.0,0.0,0,0,800.95,806.6,0.1589041095890411,0.3195517672316509,1.7977299614281554,-0.9520515866938642,1.5590569328171031,0.8,0.3773625603798363
308,308,1880,ICICIBANK,2021-11-01,2021-12-30,CE,890,0.0,0.0,0.0,13.6,0.0,29.1,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.30706883103572746,2.0139877239835893,-1.589337581106093,0.8940008334559336,0.8,0.42396134421959913
216,216,1240,ICICIBANK,2021-10-22,2021-12-30,CE,900,0.0,0.0,0.0,12.4,0.0,16.55,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.3863715605911189,1.854386860618795,-2.0788283728289665,0.4347069626916383,0.8,0.38354742059226055
185,185,1050,ICICIBANK,2021-10-20,2021-12-30,CE,900,0.0,0.0,0.0,12.4,0.0,14.55,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.4026634821396903,1.8258882019733846,-1.74242409862157,0.39005726649904215,0.8,0.4004499019377952
233,233,1426,ICICIBANK,2021-10-26,2021-12-30,CE,900,28.1,28.1,19.2,21.0,21.0,38.3,9,114.11,2.74,9625,5500,829.4,835.5,0.1780821917808219,0.3171398288813928,2.236460964173297,-2.563771028524733,0.6813611133723536,0.8,0.45562188756335
309,309,1881,ICICIBANK,2021-11-01,2021-12-30,CE,900,12.65,13.55,11.0,12.0,12.0,26.55,7,87.79,1.16,24750,4125,-,810.7,0.16164383561643836,0.31062783143540196,2.0139877239835893,-1.589337581106093,0.8940008334559336,0.8,0.4134756275289874
688,688,3792,ICICIBANK,2021-11-29,2021-12-30,CE,900,1.0,1.0,0.65,0.9,0.85,0.9,79,978.54,0.91,647625,2750,-,720.9,0.08493150684931507,0.39133211393452083,0.894934743888122,-0.24958189508262676,4.654614751983723,0.8,0.4847441660053774
521,521,3040,ICICIBANK,2021-11-16,2021-12-30,CE,900,4.7,4.7,2.8,3.15,3.0,3.15,65,807.44,3.07,272250,35750,-,769.5,0.12054794520547946,0.3161280781866721,1.4003259448375478,-0.43988383654894386,3.1174687536493235,0.8,0.3813853268759478
171,171,957,ICICIBANK,2021-10-19,2021-12-30,CE,900,0.0,0.0,0.0,12.4,0.0,15.25,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.4034665814203553,1.8178605323406265,-1.673204900422571,0.38060356327389233,0.8,0.40323472153140355
491,491,2888,ICICIBANK,2021-11-15,2021-12-30,CE,900,5.1,5.9,3.65,3.8,3.75,3.8,95,1181.2,5.57,236500,72875,-,779.05,0.1232876712328767,0.30746498397215677,1.56951261032576,-0.5263970212185086,2.700032312846169,0.8,0.37529232732520246
470,470,2776,ICICIBANK,2021-11-12,2021-12-30,CE,900,5.05,5.4,4.7,4.85,4.7,4.85,21,261.32,1.44,163625,16500,-,783.05,0.13150684931506848,0.30933363390326934,1.8765405583901134,-0.7381899637579008,1.7909100191843985,0.8,0.40086797947453745
544,544,3120,ICICIBANK,2021-11-17,2021-12-30,CE,900,3.0,3.6,2.7,2.9,2.9,2.9,52,645.77,2.27,313500,41250,-,766.55,0.1178082191780822,0.3195975459175817,1.3508445021225117,-0.4213059941001194,3.2837585479505043,0.8,0.3859125742330493
716,716,3904,ICICIBANK,2021-11-30,2021-12-30,CE,900,0.85,1.0,0.7,0.75,0.75,0.75,91,1127.15,1.02,644875,-2750,-,715.85,0.0821917808219178,0.39688024718111153,0.9325711435565919,-0.26740114691315664,4.658555384658068,0.8,0.4956245549813944
297,297,1776,ICICIBANK,2021-10-29,2021-12-30,CE,900,15.05,15.05,10.3,13.45,13.45,27.45,8,100.53,1.53,20625,6875,802.05,808.0,0.16986301369863013,0.3236040723271401,2.0302102370345096,-1.9519485394359093,0.691620215257546,0.8,0.4173240166334591
448,448,2664,ICICIBANK,2021-11-11,2021-12-30,CE,900,6.2,6.35,5.0,5.2,5.0,5.2,30,373.62,2.37,147125,19250,-,777.15,0.13424657534246576,0.324670193404731,1.8952929404195844,-0.7275067957529926,1.628618760822919,0.8,0.41089295826956
387,387,2328,ICICIBANK,2021-11-08,2021-12-30,CE,900,7.55,8.4,6.55,7.75,7.75,7.75,44,548.85,4.35,96250,12375,-,786.6,0.14246575342465753,0.33418400718748964,1.8580112510536646,-0.8028368064744372,1.6147027434005752,0.8,0.39235990834918766
226,226,1330,ICICIBANK,2021-10-25,2021-12-30,CE,900,30.1,30.1,28.1,28.1,28.1,43.8,4,51.13,1.63,4125,4125,841.7,848.85,0.18082191780821918,0.3342712197365842,2.520345703545044,-1.8301313358363989,0.3091980952995152,0.8,0.6214228235709144
748,748,4048,ICICIBANK,2021-12-01,2021-12-30,CE,900,0.85,1.1,0.75,0.85,0.85,0.85,62,767.94,0.69,676500,31625,727.7,729.45,0.07945205479452055,0.38256662553051346,0.7750327658007717,-0.2091801293479333,5.092787775844963,0.8,0.48384894700980297
406,406,2439,ICICIBANK,2021-11-09,2021-12-30,CE,900,7.0,7.8,6.95,6.95,6.95,6.95,9,112.26,0.88,105875,9625,-,790.8,0.13972602739726028,0.3167660295756088,1.848680020770034,-0.8018286266007951,1.7370703904920035,0.8,0.3871906044156568
661,661,3680,ICICIBANK,2021-11-26,2021-12-30,CE,900,1.05,1.05,0.9,1.0,1.0,1.0,151,1870.65,2.02,644875,19250,-,724.25,0.09315068493150686,0.37345514053818063,0.8944436580308364,-0.2503271740342039,4.409035834502544,0.8,0.4631420972946255
202,202,1145,ICICIBANK,2021-10-21,2021-12-30,CE,900,0.0,0.0,0.0,12.4,0.0,16.2,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.38787903028055143,1.8410610192415675,-2.0221966006198757,0.4278468358085305,0.8,0.38384857087255686
427,427,2552,ICICIBANK,2021-11-10,2021-12-30,CE,900,6.95,6.95,5.6,6.2,6.25,6.2,28,348.88,2.38,127875,22000,-,784.45,0.136986301369863,0.32240589876131676,1.8855677013007621,-0.7815079196940898,1.6571891087349386,0.8,0.40024960005944854
327,327,1993,ICICIBANK,2021-11-02,2021-12-30,CE,900,11.85,11.85,9.4,10.15,10.5,10.15,13,162.82,1.95,35750,11000,800.95,806.6,0.1589041095890411,0.3025571640593412,1.7977299614281554,-0.9520515866938642,1.5590569328171031,0.8,0.3680504635728313
614,614,3456,ICICIBANK,2021-11-24,2021-12-30,CE,900,1.9,1.9,1.2,1.35,1.2,1.35,170,2107.42,3.67,510125,26125,760.2,761.8,0.09863013698630137,0.3066388619874493,0.6625816682262932,-0.13960311596260835,5.033445131751346,0.8,0.4185527355840269
278,278,1664,ICICIBANK,2021-10-28,2021-12-30,CE,900,18.6,19.05,16.0,16.0,16.0,16.0,8,100.97,1.97,13750,0,-,806.2,0.1726027397260274,0.34972958105432683,2.0636275649013536,-2.1690093394518666,0.6156835175577275,0.8,0.42372050709071946
567,567,3232,ICICIBANK,2021-11-18,2021-12-30,CE,900,3.0,3.0,2.5,2.75,2.7,2.75,65,806.84,2.46,358875,45375,-,767.7,0.11506849315068493,0.3170745727669922,1.1315039226339911,-0.3493964969812324,3.7383652045609086,0.8,0.3837916725278651
590,590,3344,ICICIBANK,2021-11-23,2021-12-30,CE,900,1.8,1.9,1.4,1.55,1.7,1.55,149,1847.21,3.34,484000,70125,-,754.5,0.10136986301369863,0.3253239852626241,0.8267749522415113,-0.21295952576191982,4.611435347745622,0.8,0.4262058275328178
364,364,2215,ICICIBANK,2021-11-04,2021-12-30,CE,900,8.0,9.0,8.0,8.6,8.4,8.6,39,487.21,4.59,83875,42625,-,785.35,0.15342465753424658,0.3359716841965923,1.8324845981301903,-0.8399996968293072,1.4214583164700683,0.8,0.3883993084103414
249,249,1538,ICICIBANK,2021-10-27,2021-12-30,CE,900,24.0,26.0,10.25,21.5,21.5,21.5,7,88.58,1.96,13750,4125,835,839.85,0.17534246575342466,0.3125715441572584,2.260925154273015,-2.4615303693644885,0.7446995954462144,0.8,0.4599350780686065
637,637,3568,ICICIBANK,2021-11-25,2021-12-30,CE,900,1.2,1.9,1.15,1.3,1.3,1.3,152,1883.88,2.88,625625,115500,-,752.6,0.0958904109589041,0.32733011823323865,0.7174428531857554,-0.18785257999543103,4.944584909922759,0.8,0.43112567164340054
345,345,2104,ICICIBANK,2021-11-03,2021-12-30,CE,900,10.25,10.25,7.0,7.95,7.95,7.95,23,287.23,2.6,41250,5500,-,790.7,0.15616438356164383,0.3131772056101057,1.823768809414269,-0.8833172597107646,1.424395934713113,0.8,0.3821528991066487
717,717,3905,ICICIBANK,2021-11-30,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,1.1,0,0.0,0.0,0,0,-,715.85,0.0821917808219178,0.7461013481924087,0.9325711435565919,-0.26740114691315664,4.658555384658068,0.8,0.509051796169991
449,449,2665,ICICIBANK,2021-11-11,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,11.85,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.4342601334579989,1.8952929404195844,-0.7275067957529926,1.628618760822919,0.8,0.40569934528834356
591,591,3345,ICICIBANK,2021-11-23,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,4.85,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.562799404487788,0.8267749522415113,-0.21295952576191982,4.611435347745622,0.8,0.44035645596073886
522,522,3041,ICICIBANK,2021-11-16,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,8.7,0,0.0,0.0,0,0,-,769.5,0.12054794520547946,0.477763336177917,1.4003259448375478,-0.43988383654894386,3.1174687536493235,0.8,0.38724261621286377
428,428,2553,ICICIBANK,2021-11-10,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,14.1,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.41246288185934193,1.8855677013007621,-0.7815079196940898,1.6571891087349386,0.8,0.39393266426522805
471,471,2777,ICICIBANK,2021-11-12,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,12.35,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.42437966881185324,1.8765405583901134,-0.7381899637579008,1.7909100191843985,0.8,0.39524170765442246
568,568,3233,ICICIBANK,2021-11-18,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,7.75,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.49370532189985333,1.1315039226339911,-0.3493964969812324,3.7383652045609086,0.8,0.3937872280160197
689,689,3793,ICICIBANK,2021-11-29,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,1.4,0,0.0,0.0,0,0,-,720.9,0.08493150684931507,0.7182485458096545,0.894934743888122,-0.24958189508262676,4.654614751983723,0.8,0.4983031380748821
545,545,3121,ICICIBANK,2021-11-17,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,7.9,0,0.0,0.0,0,0,-,766.55,0.1178082191780822,0.4908988441406016,1.3508445021225117,-0.4213059941001194,3.2837585479505043,0.8,0.392936117859185
407,407,2440,ICICIBANK,2021-11-09,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,15.85,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.3933878103414912,1.848680020770034,-0.8018286266007951,1.7370703904920035,0.8,0.3802485660794129
638,638,3569,ICICIBANK,2021-11-25,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,4.2,0,0.0,0.0,0,0,-,752.6,0.0958904109589041,0.5841153229823106,0.7174428531857554,-0.18785257999543103,4.944584909922759,0.8,0.44631553644556754
492,492,2889,ICICIBANK,2021-11-15,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,10.6,0,0.0,0.0,0,0,-,779.05,0.1232876712328767,0.4483659042784685,1.56951261032576,-0.5263970212185086,2.700032312846169,0.8,0.3770298678166625
615,615,3457,ICICIBANK,2021-11-24,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,5.45,0,0.0,0.0,0,0,760.2,761.8,0.09863013698630137,0.5499154935087369,0.6625816682262932,-0.13960311596260835,5.033445131751346,0.8,0.4344075904737419
662,662,3681,ICICIBANK,2021-11-26,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,2.0,0,0.0,0.0,0,0,-,724.25,0.09315068493150686,0.6759002618941623,0.8944436580308364,-0.2503271740342039,4.409035834502544,0.8,0.47604438020448353
248,248,1481,ICICIBANK,2021-10-26,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,35.3,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.2541173578602238,2.236460964173297,-2.563771028524733,0.6813611133723536,0.8,0.44332992064143995
265,265,1650,ICICIBANK,2021-10-28,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,24.7,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.32114846174061223,2.0636275649013536,-2.1690093394518666,0.6156835175577275,0.8,0.4131235710060811
749,749,4049,ICICIBANK,2021-12-01,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,1.5,0,0.0,0.0,0,0,727.7,729.45,0.07945205479452055,0.7152092739978158,0.7750327658007717,-0.2091801293479333,5.092787775844963,0.8,0.4988563407795912
365,365,2216,ICICIBANK,2021-11-04,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,17.0,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.3877104387114037,1.8324845981301903,-0.8399996968293072,1.4214583164700683,0.8,0.38175885678585475
284,284,1762,ICICIBANK,2021-10-29,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,25.1,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.31985550775474764,2.0302102370345096,-1.9519485394359093,0.691620215257546,0.8,0.4067193191711739
328,328,1994,ICICIBANK,2021-11-02,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,22.8,0,0.0,0.0,0,0,800.95,806.6,0.1589041095890411,0.3338154241408841,1.7977299614281554,-0.9520515866938642,1.5590569328171031,0.8,0.35874923210228044
310,310,1882,ICICIBANK,2021-11-01,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,24.2,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.32192693168617476,2.0139877239835893,-1.589337581106093,0.8940008334559336,0.8,0.40260837719194453
264,264,1593,ICICIBANK,2021-10-27,2021-12-30,CE,910,0.0,0.0,0.0,11.3,0.0,36.7,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.24667502403304026,2.260925154273015,-2.4615303693644885,0.7446995954462144,0.8,0.4473256252992493
