"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","660","0","0","0","26.75","0","10.95","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","670","0","0","0","29.8","0","12.7","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","680","0","0","0","33.05","0","14.65","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","620","0","0","0","16.6","0","5.7","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","630","0","0","0","18.8","0","6.75","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","640","0","0","0","21.25","0","8","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","590","0","0","0","11","0","3.2","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","600","0","0","0","12.65","0","3.9","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","610","0","0","0","14.55","0","4.75","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","560","0","0","0","6.9","0","1.7","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","570","0","0","0","8.1","0","2.1","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","580","0","0","0","9.45","0","2.6","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","530","0","0","0","4.05","0","0.8","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","540","0","0","0","4.9","0","1.05","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","550","0","0","0","5.85","0","1.35","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","490","0","0","0","1.8","0","0.25","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","500","0","0","0","2.25","0","0.35","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","510","0","0","0","2.75","0","0.45","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","980","0","0","0","222.8","0","176.35","0","0","0","0","0","-"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","970","0","0","0","214.3","0","146.5","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","520","0","0","0","3.35","0","0.35","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","940","0","0","0","189.4","0","124.15","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","950","0","0","0","197.6","0","131.4","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","960","0","0","0","205.9","0","138.9","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","910","0","0","0","165.6","0","103.4","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","920","0","0","0","173.4","0","110.1","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","930","0","0","0","181.4","0","117.05","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","880","0","0","0","142.85","0","84.4","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","890","0","0","0","150.3","0","90.55","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","900","0","0","0","157.9","0","96.85","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","850","0","0","0","121.55","0","67.4","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","860","0","0","0","128.5","0","72.85","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","870","0","0","0","135.6","0","78.5","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","810","0","0","0","95.45","0","47.9","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","820","0","0","0","101.7","0","52.4","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","830","0","0","0","108.15","0","57.15","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","840","0","0","0","114.75","0","62.15","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","780","0","0","0","77.9","0","35.8","0","0","0","0","0","845.1"
