,level_0,index,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price,time_diff,impliedvolatility
1500,743,2207,ICICIBANK,2021-11-03,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,4.9,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.7596137023180717
1658,901,2750,ICICIBANK,2021-11-11,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,4.45,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.7874119156002939
1260,503,1520,ICICIBANK,2021-10-26,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,3.5,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.7965752683288824
1338,581,1745,ICICIBANK,2021-10-28,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,5.15,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.7535336617265302
1588,831,2525,ICICIBANK,2021-11-09,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,3.8,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.803281228953947
1300,543,1632,ICICIBANK,2021-10-27,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,3.1,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.8106576712053795
1374,617,1856,ICICIBANK,2021-10-29,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,4.7,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.7631392173319611
1050,293,935,ICICIBANK,2021-10-18,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,11.35,0,0.0,0.0,0,0,-,751.75,0.2,0.5935337000307304
822,65,241,ICICIBANK,2021-10-05,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,24.0,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.4505306863204324
1890,1133,3533,ICICIBANK,2021-11-24,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,2.7,0,0.0,0.0,0,0,760.2,761.8,0.09863013698630137,0.8748814807567779
1553,796,2414,ICICIBANK,2021-11-08,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,4.45,0,0.0,0.0,0,0,-,786.6,0.14246575342465753,0.7860486806376452
1858,1101,3422,ICICIBANK,2021-11-23,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,3.45,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.8417905886671501
932,175,585,ICICIBANK,2021-10-11,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,18.6,0,0.0,0.0,0,0,713.3,720.35,0.2191780821917808,0.5006609427814092
1018,261,843,ICICIBANK,2021-10-14,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,15.1,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.5386957046193359
1464,707,2095,ICICIBANK,2021-11-02,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,4.1,0,0.0,0.0,0,0,800.95,806.6,0.1589041095890411,0.7861598878480007
1826,1069,3310,ICICIBANK,2021-11-18,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,3.65,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.825758570457975
875,118,413,ICICIBANK,2021-10-07,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,22.2,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.46268671611476864
2045,1288,4076,ICICIBANK,2021-12-01,2021-12-30,PE,620,3.0,3.0,1.5,1.65,1.65,1.65,198,1693.52,5.57,118250,71500,727.7,729.45,0.07945205479452055,0.3634578373646357
1220,463,1408,ICICIBANK,2021-10-25,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,3.1,0,0.0,0.0,0,0,841.7,848.85,0.18082191780821918,0.814112641518734
1692,935,2861,ICICIBANK,2021-11-12,2021-12-30,PE,620,0.0,0.0,0.0,24.65,0.0,3.85,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.8097302691137661
817,60,236,ICICIBANK,2021-10-05,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,27.25,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.4498220593286301
1982,1225,3871,ICICIBANK,2021-11-29,2021-12-30,PE,630,3.35,4.7,2.6,3.25,3.35,3.25,224,1951.31,10.91,123750,67375,-,720.9,0.08493150684931507,0.3578825056451121
1589,832,2526,ICICIBANK,2021-11-09,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,4.75,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.8105291965235616
1301,544,1633,ICICIBANK,2021-10-27,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,3.8,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.8199722260177601
1521,764,2285,ICICIBANK,2021-11-04,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,6.1,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.761252934657103
983,226,752,ICICIBANK,2021-10-13,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,21.4,0,0.0,0.0,0,0,709.95,716.1,0.2136986301369863,0.49770907922952157
1793,1036,3199,ICICIBANK,2021-11-17,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,5.0,0,0.0,0.0,0,0,-,766.55,0.1178082191780822,0.8189206228048179
1108,351,1117,ICICIBANK,2021-10-20,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,12.65,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.6122209871688448
843,86,322,ICICIBANK,2021-10-06,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,28.95,0,0.0,0.0,0,0,-,697.3,0.2328767123287671,0.4322809794612694
1760,1003,3086,ICICIBANK,2021-11-16,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,5.05,0,0.0,0.0,0,0,-,769.5,0.12054794520547946,0.8174601189342713
954,197,666,ICICIBANK,2021-10-12,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,22.1,0,0.0,0.0,0,0,708.6,716.4,0.21643835616438356,0.4952581587070411
1554,797,2415,ICICIBANK,2021-11-08,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,5.45,0,0.0,0.0,0,0,-,786.6,0.14246575342465753,0.7929203736511766
870,113,408,ICICIBANK,2021-10-07,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,25.25,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.4622701516085878
790,33,150,ICICIBANK,2021-10-04,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,26.8,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.4556201678999929
1953,1196,3759,ICICIBANK,2021-11-26,2021-12-30,PE,630,2.5,4.35,2.0,3.75,4.2,3.75,193,1679.55,7.69,56375,55000,-,724.25,0.09315068493150686,0.36391244599608213
1141,384,1211,ICICIBANK,2021-10-21,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,10.95,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.6349870797400118
1827,1070,3311,ICICIBANK,2021-11-18,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,4.65,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.8317720992793526
1693,936,2862,ICICIBANK,2021-11-12,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,4.85,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.8166076121767089
2010,1253,3983,ICICIBANK,2021-11-30,2021-12-30,PE,630,2.95,4.2,1.8,4.05,4.15,4.05,263,2290.17,11.94,79750,-44000,-,715.85,0.0821917808219178,0.3724833920908552
1624,867,2638,ICICIBANK,2021-11-10,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,4.95,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.803476221903582
1465,708,2096,ICICIBANK,2021-11-02,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,5.0,0,0.0,0.0,0,0,800.95,806.6,0.1589041095890411,0.7939939790378472
1659,902,2751,ICICIBANK,2021-11-11,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,5.5,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.7937548303408115
1332,575,1739,ICICIBANK,2021-10-28,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,6.2,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.7610261808373538
1174,417,1307,ICICIBANK,2021-10-22,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,10.2,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.6440012842275639
898,141,494,ICICIBANK,2021-10-08,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,24.6,0,0.0,0.0,0,0,-,710.25,0.2273972602739726,0.46883434096607257
927,170,580,ICICIBANK,2021-10-11,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,21.4,0,0.0,0.0,0,0,713.3,720.35,0.2191780821917808,0.5013588989467342
1859,1102,3423,ICICIBANK,2021-11-23,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,4.45,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.8468649401886498
1045,288,930,ICICIBANK,2021-10-18,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,13.35,0,0.0,0.0,0,0,-,751.75,0.2,0.5969386772129952
1013,256,838,ICICIBANK,2021-10-14,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,17.5,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.5405412446962826
2046,1289,4077,ICICIBANK,2021-12-01,2021-12-30,PE,630,3.7,3.7,1.85,2.05,2.05,2.05,170,1478.44,5.81,111375,31625,727.7,729.45,0.07945205479452055,0.351062862922705
1221,464,1409,ICICIBANK,2021-10-25,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,3.75,0,0.0,0.0,0,0,841.7,848.85,0.18082191780821918,0.8237369735760737
763,6,64,ICICIBANK,2021-10-01,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,29.8,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.4279342615345134
1077,320,1024,ICICIBANK,2021-10-19,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,12.7,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.6041378485679191
1727,970,2974,ICICIBANK,2021-11-15,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,4.5,0,0.0,0.0,0,0,-,779.05,0.1232876712328767,0.8331732007975137
1261,504,1521,ICICIBANK,2021-10-26,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,4.3,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.8055916817076595
1924,1167,3647,ICICIBANK,2021-11-25,2021-12-30,PE,630,0.0,0.0,0.0,0.2,0.2,4.05,0,0.0,0.0,1375,0,-,752.6,0.0958904109589041,0.2505143478198921
1375,618,1857,ICICIBANK,2021-10-29,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,5.7,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.7708016447242916
1891,1134,3534,ICICIBANK,2021-11-24,2021-12-30,PE,630,0.2,0.2,0.2,0.2,0.2,3.55,1,8.67,0.0,1375,1375,760.2,761.8,0.09863013698630137,0.2614454341791663
1501,744,2208,ICICIBANK,2021-11-03,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,6.0,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.7664627024194078
1426,669,1983,ICICIBANK,2021-11-01,2021-12-30,PE,630,0.0,0.0,0.0,27.85,0.0,5.0,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.7957564567921722
2047,1290,4078,ICICIBANK,2021-12-01,2021-12-30,PE,640,4.0,4.2,2.4,2.55,2.55,2.55,316,2794.68,13.88,162250,37125,727.7,729.45,0.07945205479452055,0.33867682736165944
1694,937,2863,ICICIBANK,2021-11-12,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,6.0,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.8243256162334794
1369,612,1851,ICICIBANK,2021-10-29,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,6.85,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.7792530859471978
1555,798,2416,ICICIBANK,2021-11-08,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,6.7,0,0.0,0.0,0,0,-,786.6,0.14246575342465753,0.8006084164930836
1215,458,1403,ICICIBANK,2021-10-25,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,4.55,0,0.0,0.0,0,0,841.7,848.85,0.18082191780821918,0.834180977834881
1109,352,1118,ICICIBANK,2021-10-20,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,14.8,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.6165330287593916
1429,672,2043,ICICIBANK,2021-11-02,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,6.1,0,0.0,0.0,0,0,800.95,806.6,0.1589041095890411,0.8026413468491336
1828,1071,3312,ICICIBANK,2021-11-18,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,5.8,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.8386372677329568
1860,1103,3424,ICICIBANK,2021-11-23,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,5.65,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.8527944748007943
1794,1037,3200,ICICIBANK,2021-11-17,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,6.25,0,0.0,0.0,0,0,-,766.55,0.1178082191780822,0.8255977808775884
1295,538,1627,ICICIBANK,2021-10-27,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,4.6,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.830108773383368
1427,670,1984,ICICIBANK,2021-11-01,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,6.1,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.804591703291101
1046,289,931,ICICIBANK,2021-10-18,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,15.55,0,0.0,0.0,0,0,-,751.75,0.2,0.6009438333065339
844,87,323,ICICIBANK,2021-10-06,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,32.65,0,0.0,0.0,0,0,-,697.3,0.2328767123287671,0.4309785333933151
928,171,581,ICICIBANK,2021-10-11,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,24.4,0,0.0,0.0,0,0,713.3,720.35,0.2191780821917808,0.5025052371547768
1728,971,2975,ICICIBANK,2021-11-15,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,5.6,0,0.0,0.0,0,0,-,779.05,0.1232876712328767,0.8408068368129246
1983,1226,3872,ICICIBANK,2021-11-29,2021-12-30,PE,640,4.55,6.3,3.0,4.0,4.25,4.0,421,3729.04,24.24,85250,17875,-,720.9,0.08493150684931507,0.34611082041740227
1590,833,2527,ICICIBANK,2021-11-09,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,5.85,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.8186113588031707
1892,1135,3535,ICICIBANK,2021-11-24,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,4.6,0,0.0,0.0,0,0,760.2,761.8,0.09863013698630137,0.8875886165691828
1466,709,2155,ICICIBANK,2021-11-03,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,7.25,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.7741005546310368
871,114,409,ICICIBANK,2021-10-07,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,28.6,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.4622252134955305
899,142,495,ICICIBANK,2021-10-08,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,27.9,0,0.0,0.0,0,0,-,710.25,0.2273972602739726,0.4689569533872677
1255,498,1515,ICICIBANK,2021-10-26,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,5.2,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.8154184217209915
1333,576,1740,ICICIBANK,2021-10-28,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,7.45,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.7692983468631708
818,61,237,ICICIBANK,2021-10-05,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,30.75,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.4494613731532427
1954,1197,3760,ICICIBANK,2021-11-26,2021-12-30,PE,640,1.55,5.25,1.55,4.55,5.15,4.55,348,3078.92,16.52,67375,67375,-,724.25,0.09315068493150686,0.35252053013918777
1761,1004,3087,ICICIBANK,2021-11-16,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,6.25,0,0.0,0.0,0,0,-,769.5,0.12054794520547946,0.8243326222866516
1625,868,2639,ICICIBANK,2021-11-10,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,6.1,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.8111486655102924
1175,418,1308,ICICIBANK,2021-10-22,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,12.0,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.6491867503727325
2011,1254,3984,ICICIBANK,2021-11-30,2021-12-30,PE,640,3.45,5.25,2.25,4.9,5.05,4.9,450,3983.58,23.58,125125,39875,-,715.85,0.0821917808219178,0.359270333709671
955,198,667,ICICIBANK,2021-10-12,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,25.2,0,0.0,0.0,0,0,708.6,716.4,0.21643835616438356,0.49602105871282787
1142,385,1212,ICICIBANK,2021-10-21,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,12.9,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.6399823007892504
1078,321,1025,ICICIBANK,2021-10-19,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,14.85,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.6082820931184929
1522,765,2286,ICICIBANK,2021-11-04,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,7.4,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.7685693336008508
1014,257,839,ICICIBANK,2021-10-14,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,20.15,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.5429038388135572
1660,903,2752,ICICIBANK,2021-11-11,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,6.75,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.8009140424193074
984,227,753,ICICIBANK,2021-10-13,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,24.45,0,0.0,0.0,0,0,709.95,716.1,0.2136986301369863,0.4984464171561719
1925,1168,3648,ICICIBANK,2021-11-25,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,5.2,0,0.0,0.0,0,0,-,752.6,0.0958904109589041,0.8706543192575752
764,7,65,ICICIBANK,2021-10-01,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,33.5,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.42703921796006955
791,34,151,ICICIBANK,2021-10-04,2021-12-30,PE,640,0.0,0.0,0.0,31.35,0.0,30.25,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.4556377816694062
929,172,582,ICICIBANK,2021-10-11,2021-12-30,PE,650,0.0,0.0,0.0,18.0,18.0,27.7,0,0.0,0.0,1375,0,713.3,720.35,0.2191780821917808,0.34944983840586824
900,143,496,ICICIBANK,2021-10-08,2021-12-30,PE,650,0.0,0.0,0.0,18.0,18.0,31.5,0,0.0,0.0,1375,0,-,710.25,0.2273972602739726,0.31991252666418923
1821,1064,3305,ICICIBANK,2021-11-18,2021-12-30,PE,650,1.5,1.5,1.5,1.5,1.5,7.2,1,8.96,0.02,4125,1375,-,767.7,0.11506849315068493,0.29860377598538673
2004,1247,3977,ICICIBANK,2021-11-30,2021-12-30,PE,650,4.6,6.45,2.8,6.1,6.2,6.1,950,8554.94,64.32,881375,192500,-,715.85,0.0821917808219178,0.3494682308918046
2048,1291,4079,ICICIBANK,2021-12-01,2021-12-30,PE,650,6.3,6.3,2.95,3.25,3.25,3.25,1024,9207.9,55.9,841500,-39875,727.7,729.45,0.07945205479452055,0.32838581460495136
1626,869,2640,ICICIBANK,2021-11-10,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,7.45,0,0.0,0.0,1375,0,-,784.45,0.136986301369863,0.48951061369171445
1143,386,1213,ICICIBANK,2021-10-21,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,15.05,0,0.0,0.0,1375,0,-,763.35,0.1917808219178082,0.37484728672559203
1652,895,2744,ICICIBANK,2021-11-11,2021-12-30,PE,650,4.0,4.0,4.0,4.0,4.0,8.25,1,8.99,0.06,2750,1375,-,777.15,0.13424657534246576,0.3649782413692758
1591,834,2528,ICICIBANK,2021-11-09,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,7.1,0,0.0,0.0,1375,0,-,790.8,0.13972602739726028,0.497868643511196
872,115,410,ICICIBANK,2021-10-07,2021-12-30,PE,650,0.0,0.0,0.0,18.0,18.0,32.25,0,0.0,0.0,1375,0,-,708.65,0.23013698630136986,0.31425592623203996
956,199,668,ICICIBANK,2021-10-12,2021-12-30,PE,650,0.0,0.0,0.0,18.0,18.0,28.6,0,0.0,0.0,1375,0,708.6,716.4,0.21643835616438356,0.3424965353254384
1729,972,2976,ICICIBANK,2021-11-15,2021-12-30,PE,650,0.0,0.0,0.0,4.0,4.0,6.9,0,0.0,0.0,2750,0,-,779.05,0.1232876712328767,0.38459532929231577
1176,419,1309,ICICIBANK,2021-10-22,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,14.1,0,0.0,0.0,1375,0,-,765.4,0.18904109589041096,0.38146458562699964
1523,766,2287,ICICIBANK,2021-11-04,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,8.9,0,0.0,0.0,1375,0,-,785.35,0.15342465753424658,0.46434009397676296
1216,459,1404,ICICIBANK,2021-10-25,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,5.5,0,0.0,0.0,1375,0,841.7,848.85,0.18082191780821918,0.5354827613743977
1918,1161,3641,ICICIBANK,2021-11-25,2021-12-30,PE,650,1.4,2.35,1.25,1.45,1.45,1.45,276,2473.48,6.73,316250,144375,-,752.6,0.0958904109589041,0.29421917974582185
985,228,754,ICICIBANK,2021-10-13,2021-12-30,PE,650,0.0,0.0,0.0,18.0,18.0,27.85,0,0.0,0.0,1375,0,709.95,716.1,0.2136986301369863,0.3439784894531061
1015,258,840,ICICIBANK,2021-10-14,2021-12-30,PE,650,0.0,0.0,0.0,18.0,18.0,23.1,0,0.0,0.0,1375,0,-,733.15,0.21095890410958903,0.38522275710187
1547,790,2408,ICICIBANK,2021-11-08,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,8.1,0,0.0,0.0,1375,0,-,786.6,0.14246575342465753,0.4844495544164844
1762,1005,3088,ICICIBANK,2021-11-16,2021-12-30,PE,650,0.0,0.0,0.0,4.0,4.0,7.7,0,0.0,0.0,2750,0,-,769.5,0.12054794520547946,0.36972713350526415
1467,710,2168,ICICIBANK,2021-11-03,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,8.7,0,0.0,0.0,1375,0,-,790.7,0.15616438356164383,0.47074189445116177
1947,1190,3753,ICICIBANK,2021-11-26,2021-12-30,PE,650,2.15,6.35,2.1,5.55,6.2,5.55,1270,11415.53,64.91,639375,323125,-,724.25,0.09315068493150686,0.3417672841550383
1853,1096,3417,ICICIBANK,2021-11-23,2021-12-30,PE,650,3.0,3.8,1.5,1.9,2.0,1.9,226,2028.78,8.9,140250,92125,-,754.5,0.10136986301369863,0.30729334575868056
1079,322,1026,ICICIBANK,2021-10-19,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,17.25,0,0.0,0.0,1375,0,-,753.15,0.19726027397260273,0.3501869440010238
1334,577,1741,ICICIBANK,2021-10-28,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,8.85,0,0.0,0.0,1375,0,-,806.2,0.1726027397260274,0.4759004657550679
845,88,324,ICICIBANK,2021-10-06,2021-12-30,PE,650,18.0,18.0,18.0,18.0,18.0,18.0,1,9.19,0.25,1375,1375,-,697.3,0.2328767123287671,0.28510820251081176
1256,499,1516,ICICIBANK,2021-10-26,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,6.2,0,0.0,0.0,1375,0,829.4,835.5,0.1780821917808219,0.5180836616653964
765,8,66,ICICIBANK,2021-10-01,2021-12-30,PE,650,0.0,0.0,0.0,35.1,0.0,37.45,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.42597840004654086
792,35,152,ICICIBANK,2021-10-04,2021-12-30,PE,650,0.0,0.0,0.0,35.1,0.0,34.0,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.45554390408692824
819,62,238,ICICIBANK,2021-10-05,2021-12-30,PE,650,0.0,0.0,0.0,35.1,0.0,34.55,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.4489661633511964
1695,938,2864,ICICIBANK,2021-11-12,2021-12-30,PE,650,0.0,0.0,0.0,4.0,4.0,7.35,0,0.0,0.0,2750,0,-,783.05,0.13150684931506848,0.3799497896600497
1428,671,1985,ICICIBANK,2021-11-01,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,7.3,0,0.0,0.0,1375,0,-,810.7,0.16164383561643836,0.49999689076846254
1047,290,932,ICICIBANK,2021-10-18,2021-12-30,PE,650,10.0,10.0,10.0,10.0,10.0,18.05,1,9.08,0.14,1375,0,-,751.75,0.2,0.34508367072046137
1885,1128,3528,ICICIBANK,2021-11-24,2021-12-30,PE,650,2.45,2.45,1.0,1.25,1.4,1.25,124,1110.58,2.33,171875,31625,760.2,761.8,0.09863013698630137,0.2996325003641325
1430,673,2055,ICICIBANK,2021-11-02,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,7.35,0,0.0,0.0,1375,0,800.95,806.6,0.1589041095890411,0.49673089713099855
1786,1029,3192,ICICIBANK,2021-11-17,2021-12-30,PE,650,2.0,2.0,2.0,2.0,2.0,7.75,1,8.97,0.03,2750,0,-,766.55,0.1178082191780822,0.3113746252990057
1110,353,1119,ICICIBANK,2021-10-20,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,17.25,0,0.0,0.0,1375,0,745.85,754.9,0.19452054794520549,0.3560446028270314
1976,1219,3865,ICICIBANK,2021-11-29,2021-12-30,PE,650,5.05,7.8,3.75,4.9,5.1,4.9,997,8979.02,68.34,688875,49500,-,720.9,0.08493150684931507,0.3338401109463517
1296,539,1628,ICICIBANK,2021-10-27,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,5.55,0,0.0,0.0,1375,0,835,839.85,0.17534246575342466,0.5292465743786094
1370,613,1852,ICICIBANK,2021-10-29,2021-12-30,PE,650,0.0,0.0,0.0,10.0,10.0,8.2,0,0.0,0.0,1375,0,802.05,808.0,0.16986301369863013,0.48294464244430907
1391,634,1943,ICICIBANK,2021-11-01,2021-12-30,PE,660,0.0,0.0,0.0,39.1,0.0,8.75,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.8227723184584126
1886,1129,3529,ICICIBANK,2021-11-24,2021-12-30,PE,660,2.0,2.0,1.6,1.95,1.95,1.95,4,36.4,0.1,8250,2750,760.2,761.8,0.09863013698630137,0.3032580698083938
