Dates,FX_DKK,FX_SEK,FX_CHF,FX_CAD,FX_AUD,FX_JPY,FX_GBP,FX_EUR,FX_NZD,PNL_FX_SEK,PNL_FX_AUD,PNL_FX_GBP,PNL_FX_DKK,PNL_FX_NZD,PNL_FX_EUR,Portfolio_PNL
2020-10-07,0.016599421489404187,0.02140567641091118,0.03348492826954075,-0.043481253544564225,-0.0006311920117696435,0.013345329050095778,-0.03640718355220751,0.013345329050095778,-0.014899700414565564,0.04095500933968555,-0.00017214130458338619,0.00415667131546301,-0.0176102478050445,0.015796688375943606,0.0006574792997950828,0.019167233354677845
2020-07-13,0.021213791957433226,0.02140567641091118,0.033014340034246636,-0.044704578269316175,-0.002070040932632744,0.017239134359830377,-0.04171537559784211,0.017239134359830377,-0.020071589675289547,0.04095500933968555,-0.000564550152790048,0.00476271681144097,-0.022505611625894578,0.02127993439387559,0.0008493139393886496,0.017468116152235234
2020-07-14,0.025806967810451664,0.03152527162710239,0.03470925528848401,-0.04511285262968634,0.0029731867330732298,0.022175664684230822,-0.04187467468187234,0.022175664684230822,-0.02129483126550369,0.06031660804075208,0.0008108598230929903,0.004780904264261056,-0.027378490179851018,0.022576817262085252,0.001092520119537554,0.04338104275096354
2020-07-15,0.027113303538733757,0.03607900568903322,0.03019712894894655,-0.037352471417977706,0.00770436952877207,0.02322829626317824,-0.03916615878925711,0.02322829626317824,-0.015324225019331061,0.06902916715155677,0.00210116762719635,0.004471668305314521,-0.028764375579912432,0.016246770102610105,0.0011443797230640455,0.05619498604759767
2020-07-16,0.024504040655498383,0.03426576906165346,0.02878069835404562,-0.04208092318776957,0.0024246891634753798,0.02077473860457335,-0.04186735843969003,0.02077473860457335,-0.02080284319008141,0.06555994143853308,0.0006612712899195869,0.00478006895619685,-0.02599622091912436,0.02205521064612078,0.001023501222029646,0.046963048213050855
2020-07-17,0.028428174076034596,0.03971536034230749,0.036251147526622174,-0.04248814458046668,0.006010975205650082,0.024639812392345695,-0.040672424957653996,0.024639812392345695,-0.017436355049300967,0.0759865244398013,0.0016393381006485637,0.0046436413272498605,-0.030159315518524164,0.01848605404554701,0.0012139203565524213,0.06298100752901142
2020-07-20,0.02973110567212589,0.04603875690960635,0.03596956314516919,-0.03922904626433421,0.008869751649332125,0.026389899896720914,-0.03327267957254887,0.026389899896720914,-0.014386179664216292,0.0880849398554549,0.002418995474872874,0.00379879955749612,-0.03154158949083315,0.015252252780452159,0.0013001412584603053,0.08443447999257987
2020-07-21,0.03753852271831981,0.05681074972827793,0.04207227650541723,-0.03354415184094506,0.02483326362196614,0.03329066858994256,-0.027743890377382785,0.03329066858994256,-0.004351209312992155,0.10869475652402992,0.006772630700701131,0.003167568102202863,-0.03982444133531261,0.004613159705456055,0.0016401188304958662,0.11955003001708339
2020-07-22,0.04141198947106339,0.058586948662558536,0.04589833100336416,-0.03044859329451166,0.02651676530546787,0.037021040759631196,-0.027508245102070505,0.037021040759631196,-0.0014910557679069791,0.11209311883438988,0.0072317622655221365,0.0031406640722574995,-0.0439337839063147,0.0015808199266714325,0.0018239016711358537,0.12697926351294703
2020-07-23,0.043341249921224234,0.058586948662558536,0.05045350437884044,-0.029911896662283,0.02063441236429131,0.039268231770867024,-0.026958535662774175,0.039268231770867024,-0.005543892753797186,0.11209311883438988,0.00562750256255935,0.0030779027917842185,-0.045980527199717486,0.005877644770345502,0.0019346131842822854,0.12866429006880645
2020-07-24,0.04847603811121126,0.061246523130643826,0.05563581050506661,-0.030314203219879987,0.021620605658177028,0.044442429770177094,-0.022798736588917956,0.044442429770177094,-0.00463959735063213,0.11718162410229632,0.005896461289880555,0.0026029713139457105,-0.05142799972216701,0.004918909206130254,0.0021895284482534713,0.14280802023914338
2020-07-27,0.0567774429643404,0.07362494930217345,0.056464387194442245,-0.02588705001354774,0.02781342761454575,0.05267853134876321,-0.015920512421339517,0.05267853134876321,0.001835331123995143,0.14086499433240923,0.007585393390958865,0.001817672526477044,-0.06023492089631272,-0.001945821259874434,0.0025952933625993727,0.1819544928564394
2020-07-28,0.053610881849710856,0.0692581370750992,0.05858010791930657,-0.027623393008071706,0.029072344945641038,0.0496152229757203,-0.012039127543215011,0.0496152229757203,-0.0016057221375248565,0.1325100686523538,0.007928730549377257,0.0013745280804356042,-0.05687553117577098,0.0017023894118057541,0.0024443745027792605,0.17467015629168142
2020-07-29,0.05996412200218859,0.07539848795229209,0.064454901383599,-0.024679855411068652,0.03326345978218759,0.05610207855783034,-0.007012836172970438,0.05610207855783034,-0.0004047012697873109,0.1442582667796596,0.009071748778646626,0.0008006676736866157,-0.06361565362651475,0.00042906499233563505,0.0027639599734699907,0.19849467424418665
2020-07-30,0.06501462705269356,0.07627032753380913,0.06847023264842822,-0.030816461601036682,0.034237305079905966,0.06076625766230803,0.0006043062445104663,0.06076625766230803,0.0040937242812698615,0.14592633825370738,0.00933733990921502,-6.899469245430067e-05,-0.0689737105646312,-0.004340173625574152,0.002993748328648003,0.21110509345930714
2020-07-31,0.058733220017517684,0.06843060627945374,0.0641073895289953,-0.03001109247351974,0.027010063940225648,0.05494199835615443,-0.0002356448856056792,0.05494199835615443,-0.006355596512878536,0.13092677220266713,0.007366296716137773,2.6903985451884757e-05,-0.06230979552853149,0.006738214511952885,0.0027068067391180406,0.18874795394062088
2020-03-08,0.05683688626277683,0.07194245878164862,0.058812520074914554,-0.0284016504134339,0.024350117139161687,0.05358353342153055,-0.000999878741165361,0.05358353342153055,-0.008769233562207268,0.13764592226669758,0.0066408649870925976,0.00011415789074657256,-0.06029798401067987,0.009297156722871808,0.002639879758849519,0.19343795215526668
2020-04-08,0.06000344737740626,0.07544202133632916,0.06367669041265334,-0.023045464018147443,0.02940345795892585,0.05706933515592938,-0.001305806083421679,0.05706933515592938,-0.007408277868875879,0.1443415582447645,0.008019033064314954,0.0001490861462198133,-0.0636573737312215,0.007854269122258997,0.002811613439971498,0.20494277264586946
2020-05-08,0.06505395242791123,0.07980121924391415,0.06897397783616244,-0.01904972613855227,0.033872731701942604,0.06215278851524475,0.001983919262764422,0.06215278851524475,-0.003632983395907119,0.15268191561500288,0.009237911944778281,-0.0002265075044847125,-0.06901543066933795,0.00385169533502969,0.003062058021943019,0.222248155640278
2020-06-08,0.06631023383494616,0.07893316368835857,0.0675203574127955,-0.022100933355320707,0.03999064048948442,0.06333292844612226,0.004195296416950933,0.06333292844612226,0.0025352127828200954,0.1510210840345057,0.010906413415601649,-0.0004789842710902948,-0.07034821367655762,-0.0026878370156871063,0.003120199531418051,0.2249290281102059
2020-07-08,0.05940935554134519,0.07198268584300671,0.06469986792139337,-0.02782282290954552,0.029073006437521975,0.055755257317049334,-0.002728541367421067,0.055755257317049334,-0.009875074298519526,0.1377228878174236,0.00792891095418789,0.00031152230215088076,-0.06302710451017259,0.010469571000938224,0.0027468732620305964,0.19505955979471667
2020-10-08,0.05498737196585557,0.07110779520433652,0.061232714636721974,-0.025413829333528315,0.028094943003121986,0.05159813506371924,-0.0011195925473169721,0.05159813506371924,-0.011994680657338552,0.13604897882290676,0.007662169435880515,0.00012782582370770735,-0.05833584303434847,0.012716781360765378,0.0025420658857551936,0.19084397521745006
2020-11-08,0.05498737196585557,0.07110779520433652,0.059950898119600526,-0.021675511576519146,0.02711592202410107,0.05176852184170555,-0.00303193095472154,0.05176852184170555,-0.014118789290323064,0.13604897882290676,0.007395166772030785,0.0003461608177376096,-0.05833584303434847,0.014968765039518172,0.0025504602669700932,0.18936001212318143
2020-12-08,0.05942899633133791,0.078113049144792,0.06508474483760562,-0.01755207449218832,0.02977586882516481,0.05551639236981443,-0.004104892328112175,0.05551639236981443,-0.013966744285001442,0.14945197693662116,0.0081205985010759,0.0004686626794094176,-0.06304794133144853,0.014807566659593943,0.002735105192643617,0.2054971167644107
2020-08-13,0.06132413214940491,0.07898261436218312,0.06772976490327498,-0.01569752422062931,0.027960733388136094,0.05806221721706495,-0.0015730525245214455,0.05806221721706495,-0.018679422910723664,0.15111569691986662,0.007625567232778272,0.0001795981360936254,-0.06505848196394459,0.019803956761084096,0.0028605293865085995,0.21239882547127142
2020-08-14,0.06384620024524357,0.07898261436218312,0.06836653375618151,-0.019003090794740052,0.031038086864146774,0.06043228662624045,-0.00011900798484143493,0.06043228662624045,-0.019443131479533693,0.15111569691986662,0.008464835842245446,1.3587348117496855e-05,-0.06773413208688811,0.02061364191822567,0.002977294703404197,0.21675335843307708
2020-08-17,0.06636192351568382,0.07898261436218312,0.0710938064834542,-0.01515591647794512,0.03703446114946274,0.06279675208815572,0.0011800902881220487,0.06279675208815572,-0.01699739623037433,0.15111569691986662,0.010100191919313916,-0.00013473295574372915,-0.0704030510145537,0.018020669139842613,0.00309378393274085,0.22156875617552574
2020-08-18,0.07138074409284823,0.08332666301552794,0.07417630875000014,-0.011587791725731655,0.041054422336044394,0.06793575798537554,0.011559392737942709,0.06793575798537554,-0.01044051913369859,0.15942706955554276,0.01119653241496216,-0.0013197559253403028,-0.07572749404465198,0.011069056601761353,0.0033469654006734557,0.24498276357794263
