DATE, EUR , JPY , GBP , CAD , AUD , NZD , CHF , DKK , NOK , SEK ,
8/9/11, 0.7204 , 77.5100 , 0.6266 , 0.9895 , 0.9455 , 1.2035 , 0.8755 , 5.3647 , 5.4182 , 6.4329 ,
9/9/11, 0.7323 , 77.6100 , 0.6296 , 0.9967 , 0.9551 , 1.2164 , 0.8838 , 5.4535 , 5.5465 , 6.5390 ,
12/9/11, 0.7310 , 77.2100 , 0.6304 , 0.9927 , 0.9665 , 1.2148 , 0.8802 , 5.4449 , 5.6199 , 6.6921 ,
13/9/11, 0.7311 , 76.9600 , 0.6338 , 0.9857 , 0.9697 , 1.2152 , 0.8804 , 5.4452 , 5.6212 , 6.6732 ,
14/9/11, 0.7270 , 76.6200 , 0.6342 , 0.9893 , 0.9725 , 1.2148 , 0.8760 , 5.4145 , 5.6543 , 6.6950 ,
15/9/11, 0.7206 , 76.7000 , 0.6329 , 0.9836 , 0.9682 , 1.2139 , 0.8694 , 5.3673 , 5.5674 , 6.5821 ,
16/9/11, 0.7248 , 76.7900 , 0.6333 , 0.9781 , 0.9652 , 1.2061 , 0.8756 , 5.3976 , 5.5738 , 6.6152 ,
19/9/11, 0.7307 , 76.5800 , 0.6367 , 0.9907 , 0.9783 , 1.2123 , 0.8821 , 5.4421 , 5.6811 , 6.6689 ,
20/9/11, 0.7298 , 76.4500 , 0.6354 , 0.9927 , 0.9731 , 1.2133 , 0.8877 , 5.4358 , 5.6285 , 6.6119 ,
21/9/11, 0.7368 , 76.4600 , 0.6452 , 1.0081 , 0.9957 , 1.2478 , 0.9000 , 5.4865 , 5.7364 , 6.7708 ,
22/9/11, 0.7427 , 76.2400 , 0.6518 , 1.0284 , 1.0265 , 1.2812 , 0.9087 , 5.5290 , 5.8532 , 6.9034 ,
23/9/11, 0.7407 , 76.6100 , 0.6473 , 1.0281 , 1.0226 , 1.2877 , 0.9056 , 5.5128 , 5.8487 , 6.9347 ,
26/9/11, 0.7389 , 76.3600 , 0.6425 , 1.0251 , 1.0170 , 1.2817 , 0.9015 , 5.4984 , 5.7521 , 6.8026 ,
27/9/11, 0.7361 , 76.8100 , 0.6396 , 1.0193 , 1.0087 , 1.2682 , 0.8961 , 5.4784 , 5.7652 , 6.7698 ,
28/9/11, 0.7384 , 76.6100 , 0.6421 , 1.0335 , 1.0224 , 1.2875 , 0.9002 , 5.4958 , 5.7976 , 6.8105 ,
29/9/11, 0.7355 , 76.8300 , 0.6399 , 1.0359 , 1.0223 , 1.2970 , 0.8971 , 5.4725 , 5.7960 , 6.8025 ,
30/9/11, 0.7470 , 77.0600 , 0.6417 , 1.0503 , 1.0350 , 1.3134 , 0.9082 , 5.5585 , 5.8657 , 6.8740 ,
3/10/11, 0.7590 , 76.6300 , 0.6480 , 1.0547 , 1.0496 , 1.3286 , 0.9216 , 5.6482 , 5.9230 , 6.9401 ,
4/10/11, 0.7491 , 76.8100 , 0.6457 , 1.0513 , 1.0447 , 1.3156 , 0.9165 , 5.5752 , 5.8669 , 6.8423 ,
5/10/11, 0.7492 , 76.7900 , 0.6468 , 1.0402 , 1.0353 , 1.3051 , 0.9232 , 5.5758 , 5.8539 , 6.8552 ,
6/10/11, 0.7442 , 76.7200 , 0.6475 , 1.0371 , 1.0261 , 1.2958 , 0.9205 , 5.5399 , 5.8268 , 6.8132 ,
7/10/11, 0.7475 , 76.7300 , 0.6426 , 1.0395 , 1.0238 , 1.2985 , 0.9272 , 5.5652 , 5.8303 , 6.8061 ,
10/10/11, 0.7330 , 76.6800 , 0.6382 , 1.0258 , 1.0012 , 1.2757 , 0.9037 , 5.4558 , 5.7095 , 6.6621 ,
11/10/11, 0.7331 , 76.6500 , 0.6420 , 1.0300 , 1.0048 , 1.2824 , 0.9087 , 5.4575 , 5.6941 , 6.6784 ,
12/10/11, 0.7251 , 77.2600 , 0.6348 , 1.0172 , 0.9843 , 1.2564 , 0.8949 , 5.3986 , 5.6312 , 6.6275 ,
13/10/11, 0.7258 , 76.9000 , 0.6343 , 1.0209 , 0.9813 , 1.2572 , 0.8982 , 5.4036 , 5.6195 , 6.6503 ,
14/10/11, 0.7204 , 77.2200 , 0.6321 , 1.0098 , 0.9671 , 1.2418 , 0.8915 , 5.3636 , 5.5626 , 6.5910 ,
17/10/11, 0.7280 , 76.8300 , 0.6352 , 1.0234 , 0.9845 , 1.2633 , 0.8993 , 5.4201 , 5.6388 , 6.6675 ,
18/10/11, 0.7272 , 76.8200 , 0.6364 , 1.0141 , 0.9744 , 1.2569 , 0.8987 , 5.4143 , 5.6121 , 6.6315 ,
19/10/11, 0.7267 , 76.8100 , 0.6340 , 1.0205 , 0.9781 , 1.2629 , 0.9028 , 5.4110 , 5.6181 , 6.6330 ,
20/10/11, 0.7257 , 76.8000 , 0.6333 , 1.0154 , 0.9774 , 1.2610 , 0.8938 , 5.4032 , 5.6110 , 6.6220 ,
21/10/11, 0.7196 , 76.2900 , 0.6268 , 1.0066 , 0.9638 , 1.2452 , 0.8825 , 5.3580 , 5.5602 , 6.5566 ,
24/10/11, 0.7179 , 76.1000 , 0.6251 , 1.0037 , 0.9547 , 1.2387 , 0.8808 , 5.3452 , 5.5248 , 6.5413 ,
25/10/11, 0.7190 , 76.0900 , 0.6250 , 1.0167 , 0.9590 , 1.2544 , 0.8780 , 5.3528 , 5.5343 , 6.5628 ,
26/10/11, 0.7191 , 76.1800 , 0.6260 , 1.0042 , 0.9616 , 1.2483 , 0.8810 , 5.3531 , 5.5093 , 6.5227 ,
27/10/11, 0.7048 , 75.9500 , 0.6212 , 0.9909 , 0.9320 , 1.2155 , 0.8600 , 5.2467 , 5.4106 , 6.3393 ,
28/10/11, 0.7069 , 75.8200 , 0.6200 , 0.9917 , 0.9346 , 1.2180 , 0.8633 , 5.2601 , 5.4313 , 6.3855 ,
31/10/11, 0.7216 , 78.1700 , 0.6216 , 1.0008 , 0.9497 , 1.2396 , 0.8770 , 5.3695 , 5.5534 , 6.5036 ,
1/11/11, 0.7298 , 78.3700 , 0.6270 , 1.0204 , 0.9681 , 1.2575 , 0.8871 , 5.4301 , 5.6598 , 6.6117 ,
2/11/11, 0.7274 , 78.0500 , 0.6270 , 1.0136 , 0.9665 , 1.2636 , 0.8841 , 5.4126 , 5.6557 , 6.6083 ,
3/11/11, 0.7234 , 78.0600 , 0.6234 , 1.0067 , 0.9601 , 1.2571 , 0.8778 , 5.3837 , 5.5864 , 6.5750 ,
4/11/11, 0.7251 , 78.2400 , 0.6237 , 1.0188 , 0.9639 , 1.2598 , 0.8847 , 5.3967 , 5.6087 , 6.5760 ,
7/11/11, 0.7259 , 78.0500 , 0.6228 , 1.0126 , 0.9635 , 1.2545 , 0.9007 , 5.4040 , 5.6029 , 6.5612 ,
8/11/11, 0.7229 , 77.7300 , 0.6215 , 1.0088 , 0.9622 , 1.2527 , 0.8949 , 5.3817 , 5.5935 , 6.5289 ,
9/11/11, 0.7384 , 77.8200 , 0.6283 , 1.0246 , 0.9859 , 1.2799 , 0.9095 , 5.4965 , 5.7340 , 6.6902 ,
10/11/11, 0.7350 , 77.6500 , 0.6275 , 1.0169 , 0.9846 , 1.2865 , 0.9061 , 5.4694 , 5.6944 , 6.6857 ,
11/11/11, 0.7273 , 77.2000 , 0.6225 , 1.0104 , 0.9731 , 1.2734 , 0.8995 , 5.4117 , 5.6380 , 6.6179 ,
14/11/11, 0.7335 , 77.0700 , 0.6285 , 1.0167 , 0.9799 , 1.2814 , 0.9082 , 5.4592 , 5.7172 , 6.6826 ,
15/11/11, 0.7386 , 77.0300 , 0.6320 , 1.0211 , 0.9825 , 1.2965 , 0.9150 , 5.4971 , 5.7483 , 6.7377 ,
16/11/11, 0.7428 , 77.0600 , 0.6356 , 1.0245 , 0.9919 , 1.3058 , 0.9194 , 5.5282 , 5.7984 , 6.8131 ,
17/11/11, 0.7431 , 76.9800 , 0.6347 , 1.0293 , 1.0000 , 1.3184 , 0.9221 , 5.5302 , 5.8207 , 6.8136 ,
18/11/11, 0.7394 , 76.9100 , 0.6327 , 1.0276 , 0.9992 , 1.3219 , 0.9166 , 5.5033 , 5.7915 , 6.7842 ,
21/11/11, 0.7413 , 76.8900 , 0.6393 , 1.0401 , 1.0162 , 1.3387 , 0.9173 , 5.5172 , 5.7953 , 6.8174 ,
22/11/11, 0.7405 , 76.9700 , 0.6396 , 1.0383 , 1.0170 , 1.3380 , 0.9141 , 5.5099 , 5.7789 , 6.8261 ,
23/11/11, 0.7495 , 77.3100 , 0.6441 , 1.0486 , 1.0322 , 1.3512 , 0.9201 , 5.5730 , 5.8637 , 6.9214 ,
24/11/11, 0.7492 , 77.1200 , 0.6453 , 1.0470 , 1.0272 , 1.3484 , 0.9196 , 5.5713 , 5.8765 , 6.9412 ,
25/11/11, 0.7553 , 77.7300 , 0.6477 , 1.0468 , 1.0298 , 1.3504 , 0.9300 , 5.6175 , 5.9293 , 7.0063 ,
28/11/11, 0.7508 , 77.9800 , 0.6447 , 1.0341 , 1.0096 , 1.3243 , 0.9224 , 5.5844 , 5.8981 , 6.9687 ,
29/11/11, 0.7509 , 77.9300 , 0.6411 , 1.0321 , 1.0000 , 1.3141 , 0.9209 , 5.5841 , 5.8500 , 6.8912 ,
30/11/11, 0.7437 , 77.6200 , 0.6368 , 1.0174 , 0.9725 , 1.2812 , 0.9132 , 5.5305 , 5.7710 , 6.7635 ,
1/12/11, 0.7429 , 77.7000 , 0.6373 , 1.0139 , 0.9762 , 1.2830 , 0.9158 , 5.5228 , 5.8088 , 6.7708 ,
2/12/11, 0.7468 , 77.9900 , 0.6411 , 1.0195 , 0.9790 , 1.2865 , 0.9214 , 5.5517 , 5.7901 , 6.7562 ,
5/12/11, 0.7462 , 77.8200 , 0.6391 , 1.0165 , 0.9736 , 1.2817 , 0.9207 , 5.5489 , 5.7752 , 6.7587 ,
6/12/11, 0.7462 , 77.7300 , 0.6410 , 1.0100 , 0.9761 , 1.2824 , 0.9259 , 5.5474 , 5.7556 , 6.7372 ,
7/12/11, 0.7456 , 77.6800 , 0.6365 , 1.0099 , 0.9714 , 1.2824 , 0.9236 , 5.5430 , 5.7426 , 6.7146 ,
8/12/11, 0.7496 , 77.6400 , 0.6398 , 1.0232 , 0.9836 , 1.2940 , 0.9261 , 5.5736 , 5.7888 , 6.7929 ,
9/12/11, 0.7470 , 77.6500 , 0.6381 , 1.0169 , 0.9789 , 1.2895 , 0.9230 , 5.5545 , 5.7461 , 6.7265 ,
12/12/11, 0.7583 , 77.9400 , 0.6417 , 1.0271 , 0.9928 , 1.3106 , 0.9372 , 5.6386 , 5.8368 , 6.8737 ,
13/12/11, 0.7670 , 78.0000 , 0.6460 , 1.0343 , 0.9983 , 1.3214 , 0.9456 , 5.7036 , 5.9373 , 6.9834 ,
14/12/11, 0.7702 , 78.0700 , 0.6466 , 1.0397 , 1.0091 , 1.3324 , 0.9536 , 5.7249 , 5.9819 , 6.9963 ,
15/12/11, 0.7683 , 77.8600 , 0.6446 , 1.0351 , 1.0079 , 1.3273 , 0.9400 , 5.7098 , 5.9960 , 6.9770 ,
16/12/11, 0.7665 , 77.7600 , 0.6433 , 1.0383 , 1.0017 , 1.3127 , 0.9359 , 5.6962 , 5.9557 , 6.9244 ,
19/12/11, 0.7693 , 78.0500 , 0.6452 , 1.0389 , 1.0105 , 1.3236 , 0.9374 , 5.7185 , 5.9468 , 6.9296 ,
20/12/11, 0.7644 , 77.8900 , 0.6384 , 1.0298 , 0.9921 , 1.3023 , 0.9317 , 5.6821 , 5.8993 , 6.8652 ,
21/12/11, 0.7665 , 78.0600 , 0.6379 , 1.0266 , 0.9898 , 1.2980 , 0.9357 , 5.6973 , 5.9262 , 6.8941 ,
22/12/11, 0.7663 , 78.1700 , 0.6378 , 1.0203 , 0.9873 , 1.2913 , 0.9361 , 5.6965 , 5.9522 , 6.8722 ,
23/12/11, 0.7666 , 78.0900 , 0.6415 , 1.0206 , 0.9851 , 1.2913 , 0.9366 , 5.6994 , 5.9731 , 6.8810 ,
26/12/11, 0.7656 , 77.9800 , 0.6398 , 1.0196 , 0.9834 , 1.2912 , 0.9359 , 5.6911 , 5.9673 , 6.8828 ,
27/12/11, 0.7651 , 77.8800 , 0.6381 , 1.0186 , 0.9845 , 1.2942 , 0.9340 , 5.6865 , 5.9694 , 6.8529 ,
28/12/11, 0.7727 , 77.9400 , 0.6469 , 1.0244 , 0.9907 , 1.3006 , 0.9427 , 5.7454 , 6.0268 , 6.9090 ,
29/12/11, 0.7715 , 77.6400 , 0.6487 , 1.0199 , 0.9865 , 1.2965 , 0.9402 , 5.7353 , 5.9948 , 6.8936 ,
30/12/11, 0.7715 , 76.9100 , 0.6434 , 1.0213 , 0.9795 , 1.2867 , 0.9381 , 5.7340 , 5.9751 , 6.8872 ,
2/1/12, 0.7732 , 76.9000 , 0.6446 , 1.0189 , 0.9771 , 1.2847 , 0.9398 , 5.7467 , 5.9868 , 6.9020 ,
3/1/12, 0.7663 , 76.7400 , 0.6390 , 1.0104 , 0.9636 , 1.2660 , 0.9321 , 5.6982 , 5.9133 , 6.8243 ,
4/1/12, 0.7726 , 76.7200 , 0.6402 , 1.0127 , 0.9644 , 1.2695 , 0.9417 , 5.7458 , 5.9433 , 6.8379 ,
5/1/12, 0.7819 , 77.1200 , 0.6454 , 1.0198 , 0.9743 , 1.2807 , 0.9525 , 5.8146 , 6.0243 , 6.9341 ,
6/1/12, 0.7863 , 76.9700 , 0.6483 , 1.0284 , 0.9777 , 1.2811 , 0.9552 , 5.8452 , 6.0352 , 6.9418 ,
9/1/12, 0.7834 , 76.8600 , 0.6469 , 1.0235 , 0.9766 , 1.2703 , 0.9496 , 5.8248 , 6.0069 , 6.8971 ,
10/1/12, 0.7826 , 76.8500 , 0.6458 , 1.0154 , 0.9696 , 1.2588 , 0.9492 , 5.8202 , 5.9946 , 6.8966 ,
11/1/12, 0.7870 , 76.8500 , 0.6524 , 1.0196 , 0.9699 , 1.2547 , 0.9541 , 5.8522 , 6.0426 , 6.9391 ,
12/1/12, 0.7804 , 76.7600 , 0.6522 , 1.0191 , 0.9678 , 1.2599 , 0.9446 , 5.8034 , 6.0168 , 6.9299 ,
13/1/12, 0.7886 , 76.9700 , 0.6528 , 1.0232 , 0.9688 , 1.2583 , 0.9524 , 5.8641 , 6.0585 , 6.9919 ,
16/1/12, 0.7895 , 76.7800 , 0.6525 , 1.0179 , 0.9696 , 1.2601 , 0.9542 , 5.8699 , 6.0573 , 6.9840 ,
17/1/12, 0.7852 , 76.8300 , 0.6521 , 1.0151 , 0.9638 , 1.2495 , 0.9495 , 5.8376 , 6.0386 , 6.9273 ,
18/1/12, 0.7774 , 76.8200 , 0.6478 , 1.0112 , 0.9581 , 1.2432 , 0.9395 , 5.7809 , 5.9675 , 6.8437 ,
19/1/12, 0.7711 , 77.1100 , 0.6457 , 1.0108 , 0.9598 , 1.2455 , 0.9321 , 5.7341 , 5.9054 , 6.7496 ,
20/1/12, 0.7733 , 77.0100 , 0.6420 , 1.0132 , 0.9538 , 1.2402 , 0.9345 , 5.7501 , 5.9324 , 6.7826 ,
23/1/12, 0.7685 , 77.0200 , 0.6424 , 1.0086 , 0.9501 , 1.2344 , 0.9278 , 5.7140 , 5.8612 , 6.7445 ,
24/1/12, 0.7671 , 77.6700 , 0.6400 , 1.0090 , 0.9531 , 1.2317 , 0.9276 , 5.7032 , 5.8864 , 6.7558 ,
25/1/12, 0.7630 , 77.7800 , 0.6387 , 1.0043 , 0.9437 , 1.2243 , 0.9216 , 5.6726 , 5.8496 , 6.7424 ,
26/1/12, 0.7628 , 77.4500 , 0.6373 , 1.0018 , 0.9406 , 1.2167 , 0.9205 , 5.6711 , 5.8317 , 6.7851 ,
27/1/12, 0.7564 , 76.7000 , 0.6358 , 1.0018 , 0.9383 , 1.2124 , 0.9126 , 5.6233 , 5.8001 , 6.7431 ,
30/1/12, 0.7608 , 76.3500 , 0.6365 , 1.0015 , 0.9435 , 1.2206 , 0.9170 , 5.6559 , 5.8148 , 6.7419 ,
31/1/12, 0.7643 , 76.2700 , 0.6345 , 1.0026 , 0.9415 , 1.2095 , 0.9202 , 5.6818 , 5.8636 , 6.8000 ,
1/2/12, 0.7598 , 76.2000 , 0.6316 , 0.9986 , 0.9341 , 1.2013 , 0.9153 , 5.6485 , 5.8072 , 6.7349 ,
2/2/12, 0.7608 , 76.2200 , 0.6327 , 0.9993 , 0.9335 , 1.2002 , 0.9168 , 5.6552 , 5.8246 , 6.7414 ,
3/2/12, 0.7600 , 76.6000 , 0.6323 , 0.9934 , 0.9284 , 1.1970 , 0.9182 , 5.6496 , 5.7969 , 6.6783 ,
6/2/12, 0.7616 , 76.5500 , 0.6321 , 0.9960 , 0.9323 , 1.1995 , 0.9187 , 5.6614 , 5.8177 , 6.7230 ,
7/2/12, 0.7541 , 76.7600 , 0.6291 , 0.9944 , 0.9252 , 1.1965 , 0.9117 , 5.6054 , 5.7653 , 6.6597 ,
8/2/12, 0.7541 , 77.0400 , 0.6322 , 0.9960 , 0.9260 , 1.1982 , 0.9124 , 5.6047 , 5.7498 , 6.6390 ,
9/2/12, 0.7527 , 77.6700 , 0.6322 , 0.9947 , 0.9272 , 1.1990 , 0.9118 , 5.5937 , 5.7484 , 6.6283 ,
10/2/12, 0.7577 , 77.6100 , 0.6347 , 1.0014 , 0.9369 , 1.2098 , 0.9165 , 5.6319 , 5.7428 , 6.6618 ,
13/2/12, 0.7584 , 77.5700 , 0.6342 , 0.9997 , 0.9318 , 1.1992 , 0.9165 , 5.6369 , 5.7197 , 6.6643 ,
14/2/12, 0.7614 , 78.4400 , 0.6373 , 0.9991 , 0.9354 , 1.1995 , 0.9194 , 5.6596 , 5.7336 , 6.6805 ,
15/2/12, 0.7653 , 78.4300 , 0.6372 , 1.0000 , 0.9348 , 1.2006 , 0.9235 , 5.6885 , 5.7823 , 6.7240 ,
16/2/12, 0.7616 , 78.9400 , 0.6329 , 0.9966 , 0.9298 , 1.2005 , 0.9192 , 5.6608 , 5.7291 , 6.7227 ,
17/2/12, 0.7610 , 79.5500 , 0.6318 , 0.9968 , 0.9341 , 1.2015 , 0.9200 , 5.6567 , 5.7135 , 6.7275 ,
20/2/12, 0.7551 , 79.6300 , 0.6309 , 0.9935 , 0.9297 , 1.1909 , 0.9116 , 5.6136 , 5.6690 , 6.6533 ,
21/2/12, 0.7556 , 79.7400 , 0.6338 , 0.9969 , 0.9378 , 1.1990 , 0.9124 , 5.6187 , 5.6957 , 6.6570 ,
22/2/12, 0.7548 , 80.2900 , 0.6382 , 0.9998 , 0.9400 , 1.2058 , 0.9100 , 5.6132 , 5.6506 , 6.6609 ,
23/2/12, 0.7478 , 80.0000 , 0.6351 , 0.9975 , 0.9331 , 1.1957 , 0.9014 , 5.5605 , 5.6150 , 6.6160 ,
24/2/12, 0.7436 , 81.2000 , 0.6299 , 0.9993 , 0.9351 , 1.1962 , 0.8960 , 5.5290 , 5.5745 , 6.5580 ,
27/2/12, 0.7464 , 80.6100 , 0.6320 , 0.9990 , 0.9295 , 1.1895 , 0.8993 , 5.5502 , 5.6055 , 6.5957 ,
28/2/12, 0.7431 , 80.4600 , 0.6289 , 0.9953 , 0.9289 , 1.1935 , 0.8955 , 5.5251 , 5.5665 , 6.5513 ,
29/2/12, 0.7505 , 81.1500 , 0.6283 , 0.9899 , 0.9318 , 1.1989 , 0.9044 , 5.5798 , 5.5919 , 6.6194 ,
1/3/12, 0.7513 , 81.1200 , 0.6267 , 0.9855 , 0.9252 , 1.1912 , 0.9061 , 5.5854 , 5.5727 , 6.6246 ,
2/3/12, 0.7577 , 81.8100 , 0.6315 , 0.9893 , 0.9317 , 1.2061 , 0.9142 , 5.6330 , 5.6075 , 6.6782 ,
5/3/12, 0.7566 , 81.5600 , 0.6303 , 0.9946 , 0.9371 , 1.2185 , 0.9122 , 5.6242 , 5.6182 , 6.7001 ,
6/3/12, 0.7627 , 80.8900 , 0.6363 , 1.0019 , 0.9476 , 1.2308 , 0.9189 , 5.6699 , 5.7064 , 6.7970 ,
7/3/12, 0.7605 , 81.0900 , 0.6352 , 0.9974 , 0.9449 , 1.2247 , 0.9167 , 5.6540 , 5.6523 , 6.7797 ,
8/3/12, 0.7533 , 81.5600 , 0.6317 , 0.9902 , 0.9395 , 1.2132 , 0.9082 , 5.6003 , 5.5885 , 6.7022 ,
9/3/12, 0.7620 , 82.4600 , 0.6380 , 0.9905 , 0.9455 , 1.2174 , 0.9188 , 5.6653 , 5.7007 , 6.8027 ,
12/3/12, 0.7602 , 82.2300 , 0.6393 , 0.9924 , 0.9509 , 1.2225 , 0.9165 , 5.6517 , 5.6767 , 6.8041 ,
13/3/12, 0.7643 , 82.9400 , 0.6367 , 0.9886 , 0.9476 , 1.2148 , 0.9231 , 5.6826 , 5.6985 , 6.7723 ,
14/3/12, 0.7673 , 83.7300 , 0.6380 , 0.9926 , 0.9567 , 1.2356 , 0.9306 , 5.7049 , 5.8240 , 6.8505 ,
15/3/12, 0.7645 , 83.5700 , 0.6365 , 0.9918 , 0.9501 , 1.2209 , 0.9230 , 5.6842 , 5.7813 , 6.7881 ,
16/3/12, 0.7590 , 83.4300 , 0.6312 , 0.9917 , 0.9443 , 1.2129 , 0.9156 , 5.6438 , 5.7296 , 6.7438 ,
19/3/12, 0.7554 , 83.3500 , 0.6292 , 0.9869 , 0.9428 , 1.2102 , 0.9112 , 5.6164 , 5.7198 , 6.7150 ,
20/3/12, 0.7561 , 83.7000 , 0.6304 , 0.9915 , 0.9542 , 1.2237 , 0.9117 , 5.6221 , 5.7641 , 6.7406 ,
21/3/12, 0.7567 , 83.4100 , 0.6300 , 0.9922 , 0.9561 , 1.2259 , 0.9123 , 5.6262 , 5.7543 , 6.7176 ,
22/3/12, 0.7575 , 82.5400 , 0.6321 , 0.9993 , 0.9626 , 1.2355 , 0.9133 , 5.6323 , 5.7890 , 6.7699 ,
23/3/12, 0.7536 , 82.3500 , 0.6302 , 0.9978 , 0.9554 , 1.2222 , 0.9080 , 5.6034 , 5.7565 , 6.7333 ,
26/3/12, 0.7486 , 82.8200 , 0.6261 , 0.9906 , 0.9493 , 1.2148 , 0.9030 , 5.5659 , 5.6740 , 6.6650 ,
27/3/12, 0.7511 , 83.1700 , 0.6269 , 0.9948 , 0.9560 , 1.2186 , 0.9052 , 5.5851 , 5.7040 , 6.6878 ,
28/3/12, 0.7509 , 82.9000 , 0.6294 , 0.9983 , 0.9626 , 1.2243 , 0.9052 , 5.5843 , 5.7403 , 6.6594 ,
29/3/12, 0.7518 , 82.4600 , 0.6266 , 0.9964 , 0.9631 , 1.2235 , 0.9063 , 5.5915 , 5.7444 , 6.6646 ,
30/3/12, 0.7495 , 82.8700 , 0.6247 , 0.9987 , 0.9666 , 1.2214 , 0.9025 , 5.5765 , 5.6926 , 6.6147 ,
2/4/12, 0.7507 , 82.0800 , 0.6241 , 0.9906 , 0.9598 , 1.2145 , 0.9037 , 5.5858 , 5.6751 , 6.6052 ,
3/4/12, 0.7557 , 82.8100 , 0.6284 , 0.9911 , 0.9680 , 1.2212 , 0.9101 , 5.6225 , 5.7241 , 6.6414 ,
4/4/12, 0.7609 , 82.4600 , 0.6293 , 0.9963 , 0.9737 , 1.2273 , 0.9159 , 5.6613 , 5.7526 , 6.6961 ,
5/4/12, 0.7653 , 82.3700 , 0.6318 , 0.9931 , 0.9710 , 1.2255 , 0.9198 , 5.6947 , 5.7921 , 6.7528 ,
6/4/12, 0.7636 , 81.6400 , 0.6301 , 0.9972 , 0.9702 , 1.2201 , 0.9173 , 5.6804 , 5.7875 , 6.7522 ,
9/4/12, 0.7630 , 81.4900 , 0.6292 , 0.9976 , 0.9696 , 1.2171 , 0.9172 , 5.6771 , 5.7785 , 6.7558 ,
10/4/12, 0.7644 , 80.6700 , 0.6304 , 1.0045 , 0.9755 , 1.2271 , 0.9185 , 5.6859 , 5.8087 , 6.8050 ,
11/4/12, 0.7628 , 80.8600 , 0.6287 , 1.0038 , 0.9709 , 1.2223 , 0.9174 , 5.6736 , 5.8103 , 6.8000 ,
12/4/12, 0.7583 , 80.8900 , 0.6266 , 0.9943 , 0.9580 , 1.2080 , 0.9112 , 5.6407 , 5.7658 , 6.7459 ,
13/4/12, 0.7646 , 80.9300 , 0.6310 , 0.9997 , 0.9643 , 1.2154 , 0.9195 , 5.6881 , 5.7861 , 6.7897 ,
16/4/12, 0.7609 , 80.4100 , 0.6289 , 0.9994 , 0.9656 , 1.2189 , 0.9145 , 5.6603 , 5.7458 , 6.7652 ,
17/4/12, 0.7618 , 80.8500 , 0.6280 , 0.9902 , 0.9625 , 1.2180 , 0.9153 , 5.6671 , 5.7475 , 6.7698 ,
18/4/12, 0.7620 , 81.2600 , 0.6241 , 0.9912 , 0.9653 , 1.2256 , 0.9158 , 5.6686 , 5.7517 , 6.7457 ,
19/4/12, 0.7612 , 81.6100 , 0.6230 , 0.9957 , 0.9680 , 1.2290 , 0.9151 , 5.6621 , 5.7442 , 6.7303 ,
20/4/12, 0.7565 , 81.5200 , 0.6203 , 0.9924 , 0.9634 , 1.2217 , 0.9089 , 5.6273 , 5.7170 , 6.6864 ,
23/4/12, 0.7601 , 81.1800 , 0.6199 , 0.9913 , 0.9691 , 1.2293 , 0.9135 , 5.6551 , 5.7398 , 6.7560 ,
24/4/12, 0.7577 , 81.3200 , 0.6194 , 0.9871 , 0.9695 , 1.2297 , 0.9104 , 5.6378 , 5.7342 , 6.7367 ,
25/4/12, 0.7566 , 81.3400 , 0.6187 , 0.9833 , 0.9659 , 1.2294 , 0.9093 , 5.6287 , 5.7198 , 6.7241 ,
26/4/12, 0.7565 , 80.9900 , 0.6178 , 0.9843 , 0.9625 , 1.2276 , 0.9090 , 5.6274 , 5.7404 , 6.7169 ,
27/4/12, 0.7544 , 80.2700 , 0.6148 , 0.9804 , 0.9550 , 1.2158 , 0.9064 , 5.6123 , 5.7242 , 6.7153 ,
30/4/12, 0.7553 , 79.8200 , 0.6160 , 0.9872 , 0.9589 , 1.2217 , 0.9075 , 5.6194 , 5.7216 , 6.7232 ,
1/5/12, 0.7555 , 80.0900 , 0.6165 , 0.9854 , 0.9677 , 1.2265 , 0.9078 , 5.6194 , 5.7201 , 6.7254 ,
2/5/12, 0.7600 , 80.1400 , 0.6173 , 0.9863 , 0.9678 , 1.2333 , 0.9131 , 5.6526 , 5.7424 , 6.7385 ,
3/5/12, 0.7603 , 80.1800 , 0.6181 , 0.9885 , 0.9743 , 1.2505 , 0.9135 , 5.6550 , 5.7461 , 6.7549 ,
4/5/12, 0.7643 , 79.8500 , 0.6192 , 0.9961 , 0.9821 , 1.2571 , 0.9182 , 5.6844 , 5.7986 , 6.8171 ,
7/5/12, 0.7662 , 79.9200 , 0.6177 , 0.9931 , 0.9807 , 1.2583 , 0.9206 , 5.6980 , 5.8004 , 6.8260 ,
8/5/12, 0.7689 , 79.8700 , 0.6189 , 0.9987 , 0.9880 , 1.2694 , 0.9236 , 5.7165 , 5.8278 , 6.8541 ,
9/5/12, 0.7735 , 79.6400 , 0.6200 , 1.0026 , 0.9949 , 1.2752 , 0.9290 , 5.7496 , 5.8412 , 6.8864 ,
10/5/12, 0.7730 , 79.9300 , 0.6193 , 1.0021 , 0.9919 , 1.2734 , 0.9285 , 5.7461 , 5.8683 , 6.9434 ,
11/5/12, 0.7742 , 79.9400 , 0.6223 , 1.0005 , 0.9980 , 1.2776 , 0.9299 , 5.7553 , 5.8590 , 6.9553 ,
14/5/12, 0.7798 , 79.8500 , 0.6214 , 1.0037 , 1.0042 , 1.2878 , 0.9367 , 5.7969 , 5.9328 , 7.0532 ,
