gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,at,bkvlps,csho,dltt,dpvieb,lt,sale,wcap,costat,mkvalt
64821,20141231,2014,FS,C,D,STD,ARE,15271109,ALEXANDRIA R E EQUITIES INC,USD,8136.036,,,3617.501,,4226.478,,,A,
64821,20141231,2014,INDL,C,D,STD,ARE,15271109,ALEXANDRIA R E EQUITIES INC,USD,8136.036,48.4338,71.464,3617.501,,4226.478,727.431,,A,
64821,20151231,2015,FS,C,D,STD,ARE,15271109,ALEXANDRIA R E EQUITIES INC,USD,8911.12,,,3730.933,,4617.156,,,A,
64821,20151231,2015,INDL,C,D,STD,ARE,15271109,ALEXANDRIA R E EQUITIES INC,USD,8911.12,49.7309,72.549,3730.933,,4617.156,845.125,,A,
64821,20161231,2016,FS,C,D,STD,ARE,15271109,ALEXANDRIA R E EQUITIES INC,USD,10354.888,,,3948.471,,4972.61,,,A,
64821,20161231,2016,INDL,C,D,STD,ARE,15271109,ALEXANDRIA R E EQUITIES INC,USD,10354.888,53.3717,87.666,3948.471,,4972.61,921.522,,A,
64821,20171231,2017,FS,C,D,STD,ARE,15271109,ALEXANDRIA R E EQUITIES INC,USD,12103.953,,,4757.516,,5620.784,,,A,13030.7926
64821,20171231,2017,INDL,C,D,STD,ARE,15271109,ALEXANDRIA R E EQUITIES INC,USD,12103.953,58.88,99.784,4757.516,,5620.784,1143.523,,A,13030.7926
64821,20181231,2018,FS,C,D,STD,ARE,15271109,ALEXANDRIA R E EQUITIES INC,USD,14464.956,,,5469.654,,6570.242,,,A,12793.0229
64821,20181231,2018,INDL,C,D,STD,ARE,15271109,ALEXANDRIA R E EQUITIES INC,USD,14464.956,65.5571,111.012,5469.654,,6570.242,1508.203,,A,12793.0229
64821,20191231,2019,FS,C,D,STD,ARE,15271109,ALEXANDRIA R E EQUITIES INC,USD,18390.503,,,7027.737,,8224.025,,,A,19518.864
64821,20191231,2019,INDL,C,D,STD,ARE,15271109,ALEXANDRIA R E EQUITIES INC,USD,18390.503,73.3926,120.8,7027.737,,8224.025,1736.079,,A,19518.864
64853,20100331,2009,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,1014.008,1.9698,269.106,289.837,490.098,483.924,978.393,396.091,A,1340.1479
64853,20110331,2010,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,1025.393,2.4561,275.376,177.557,541.318,349.038,1051.756,465.222,A,1765.1602
64853,20120331,2011,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,964.584,2.4273,276.992,119.102,594.286,292.253,871.352,421.182,A,1379.4202
64853,20130331,2012,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,931.999,2.2809,280.16,82.123,538.494,292.985,964.147,330.523,A,1490.4512
64853,20140331,2013,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,920.312,2.3743,284.858,0.018,552.901,243.961,1148.231,317.445,A,2244.681
64853,20150331,2014,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,6892.379,41.4142,149.059,0,609.576,719.219,1710.966,1174.795,A,11880.0023
64853,20160331,2015,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,6596.819,39.2482,127.386,988.13,751.898,1597.147,2610.726,1135.409,A,6421.5283
64853,20170331,2016,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,6522.323,38.7203,126.464,989.154,981.328,1625.601,3032.574,1042.777,A,8670.3718
64853,20180331,2017,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,6381.519,37.8047,126.322,983.29,911.91,1605.955,2973.536,1402.526,A,8899.3849
64853,20190331,2018,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,5808.024,36.6166,119.063,919.27,1218.507,1448.345,3090.325,1249.227,A,8540.389
64891,20100331,2009,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,4648.9,31.7373,98.2,320.3,1083.3,1532.3,4978.9,1528.5,A,8350.928
64891,20110331,2010,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,4981.1,34.9704,94.5,332.3,1021.5,1676.4,5660.3,1646,A,11684.925
64891,20120331,2011,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,5416.4,39.4013,92.7,312.7,1174.4,1763.9,6859.5,1953.7,A,16160.391
64891,20130331,2012,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,5418.2,41.6348,90.9,38.4,1321.3,1633.6,6944.8,1841.5,A,15390.279
64891,20140331,2013,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,6090,45.4791,88.7,555,1526,2056,7450,2359,A,14274.491
64891,20150331,2014,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,6106,45.0869,86.3,536,1679,2215,7620,2138,A,11348.45
64891,20160331,2015,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,6213,45.1628,82.9,863,1904,2469,7405,1855,A,7979.954
64891,20170331,2016,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,5652,40.7358,81,839.1,2020.7,2352.4,6652.8,1794.6,A,6611.22
64891,20180331,2017,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,6143.3,42.5264,81.3,524.4,2193.5,2685.9,6182.3,1961.2,A,9089.34
64891,20190331,2018,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,5942.8,42.0896,78.1,901.7,2102.8,2655.6,6313,2394.7,A,10128.008
64925,20101231,2010,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,13348.263,,,7314.183,,8328.418,,,A,12071.1339
64925,20101231,2010,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,13348.263,31.1888,140.199,7314.183,,8328.418,1595.845,,A,12071.1339
64925,20111231,2011,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,14782.966,,,8455.152,,9313.798,,,A,
64925,20111231,2011,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,14782.966,32.8544,148.108,8455.152,,9313.798,1850.337,,A,
64925,20121231,2012,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,15462.321,,,8807.056,,9619.033,,,A,16040.9018
64925,20121231,2012,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,15462.321,33.6216,151.601,8807.056,,9619.033,1936.825,,A,16040.9018
64925,20131231,2013,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,20162.251,,,10635.133,,12967.712,,,A,
64925,20131231,2013,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,20162.251,36.2207,152.983,10635.133,,12967.712,2221.834,,A,
64925,20141231,2014,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,19886.767,,,10007.243,,11878.506,,,A,19704.2407
64925,20141231,2014,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,19886.767,35.9033,153.114,10007.243,,11878.506,2419.57,,A,19704.2407
64925,20151231,2015,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,18379.456,,,8639.649,,10492.529,,,A,
64925,20151231,2015,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,18379.456,35.8734,153.58,8639.649,,10492.529,2519.715,,A,
64925,20161231,2016,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,18851.643,,,7991.386,,10919.719,,,A,19343.7062
64925,20161231,2016,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,18851.643,36.3242,153.79,7991.386,,10919.719,2568.397,,A,19343.7062
64925,20171231,2017,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,19372.233,,,10252.978,,11269.777,,,A,
64925,20171231,2017,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,19372.233,36.3775,154.325,10252.978,,11269.777,2622.769,,A,
64925,20181231,2018,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,20256.477,,,10988.087,,12042.509,,,A,17384.2479
64925,20181231,2018,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,20256.477,36.7943,154.458,10988.087,,12042.509,2728.256,,A,17384.2479
64925,20191231,2019,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,21284.905,,,12218.86,,13262.304,,,A,21339.3494
64925,20191231,2019,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,21284.905,35.4331,154.79,12218.86,,13262.304,3032.51,,A,21339.3494
65417,20101231,2010,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,8316,3.3603,469,2915,3273,6647,11343,-135,A,23004.45
65417,20111231,2011,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,8834,3.963,460,2997,3225,6918,12626,-129,A,27144.6
65417,20121231,2012,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,9011,4.7761,451,2932,3139,6699,13633,-279,A,29946.4
65417,20131231,2013,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,8695,4.8894,443,2918,3391,6427,13084,-574,A,33495.23
65417,20141231,2014,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,8345,3.5645,434,3077,3584,6732,13279,-765,A,31616.9
65417,20151231,2015,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,8075,2.169,420,3054,3643,7100,13105,-1400,A,30681
65417,20161231,2016,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,5478,-15.9324,355,9061,2029,11134,6366,113,A,22482.15
65417,20171231,2017,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,5311,-19.0783,332,9429,1480,11645,5878,995,A,27094.52
65417,20181231,2018,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,4130,-25.902,306,9751,1116,12056,5688,-94,A,28127.52
65417,20191231,2019,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,5231,-26.72,300,10771,1136,13247,5597,-14,A,30219
65609,20101231,2010,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,1995.699,7.2513,166.048,0,118.897,791.631,9274.305,710.161,A,13315.3891
65609,20111231,2011,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,2138.041,7.6387,163.441,0,93.243,889.567,10336.346,734.911,A,11404.913
65609,20121231,2012,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,2804.225,9.325,161.327,0,115.156,1299.853,11359.113,440.073,A,10199.0929
65609,20131231,2013,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,2802.818,6.2566,150.197,500,140.092,1863.094,12752.076,394.504,A,8763.995
65609,20141231,2014,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,3214.338,7.1489,146.458,500,161.217,2167.323,13470.067,529.599,A,10968.2396
65609,20151231,2015,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,3184.358,8.0196,143.455,500,188.265,2033.908,13476.084,282.101,A,8897.0791
65609,20161231,2016,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,3687.758,8.9046,141.258,500,217.092,2429.911,13144.413,162.384,A,10348.5611
65609,20171231,2017,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,4235.834,10.2173,139.542,750,267.583,2810.089,14869.38,523.487,A,12431.7968
65609,20181231,2018,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,4427.412,11.6189,137.284,1341.352,270.546,2832.325,16631.172,1319.751,A,11544.2116
65609,20191231,2019,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,4641.06,12.3854,134.895,1351.892,281.553,2970.33,15309.508,1084.08,A,10548.789
65772,20101231,2010,INDL,C,D,STD,MTD,592688105,METTLER-TOLEDO INTL INC,USD,2283.063,23.796,32.425,670.301,318.342,1511.479,1968.178,602.709,A,4902.9843
65772,20111231,2011,INDL,C,D,STD,MTD,592688105,METTLER-TOLEDO INTL INC,USD,2203.474,24.7274,31.59,476.715,340.745,1422.337,2309.328,409.019,A,4666.1589
65772,20121231,2012,INDL,C,D,STD,MTD,592688105,METTLER-TOLEDO INTL INC,USD,2117.4,27.2022,30.41,347.131,380.005,1290.181,2341.528,302.243,A,5878.253
65772,20131231,2013,INDL,C,D,STD,MTD,592688105,METTLER-TOLEDO INTL INC,USD,2152.819,31.7107,29.487,395.96,418.712,1217.767,2378.972,349.799,A,7153.2513
65772,20141231,2014,INDL,C,D,STD,MTD,592688105,METTLER-TOLEDO INTL INC,USD,2009.11,25.4787,28.243,335.79,423.31,1289.515,2485.983,170.54,A,8542.3778
65772,20151231,2015,INDL,C,D,STD,MTD,592688105,METTLER-TOLEDO INTL INC,USD,2018.485,21.427,27.09,576.984,436.995,1438.028,2395.447,267.688,A,9187.0317
65772,20161231,2016,INDL,C,D,STD,MTD,592688105,METTLER-TOLEDO INTL INC,USD,2166.777,16.7157,26.02,875.056,459.47,1731.834,2508.257,309.269,A,10890.9312
65772,20171231,2017,INDL,C,D,STD,MTD,592688105,METTLER-TOLEDO INTL INC,USD,2549.805,21.4275,25.541,960.17,509.107,2002.525,2725.053,317.05,A,15823.1603
65772,20181231,2018,INDL,C,D,STD,MTD,592688105,METTLER-TOLEDO INTL INC,USD,2618.847,23.6764,24.922,985.021,515.662,2028.784,2935.586,311.426,A,14095.3848
65772,20191231,2019,INDL,C,D,STD,MTD,592688105,METTLER-TOLEDO INTL INC,USD,2789.321,17.4417,24.125,1296.287,563.944,2368.541,3008.652,355.135,A,19137.88
66065,20101231,2010,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,3693,-0.3299,60.621,2700,1787,3713,2237,156,A,1379.1278
66065,20111231,2011,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,4143,1.6381,62.878,2647,1893,4040,2611,-141,A,1858.0449
66065,20121231,2012,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,11026,16.9276,92.984,6734,2187,9452,4117,-8,A,4232.6317
66065,20131231,2013,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,11231,19.8094,93.289,6569,2569,9383,4955,76,A,7271.8776
66065,20141231,2014,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,12467,18.3698,97.878,7434,2896,10669,5685,68,A,9984.5348
66065,20151231,2015,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,12083,16.0826,91.776,7555,3262,10607,5817,61,A,6657.431
66065,20161231,2016,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,11988,19.5673,84.222,7193,3691,10340,5762,177,A,8892.1588
66065,20171231,2017,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,15030,36.7731,84.464,8717,4284,11924,6641,104,A,14520.2062
66065,20181231,2018,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,18133,42.6051,79.873,10844,4975,14730,8047,-355,A,8189.3787
66065,20191231,2019,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,18970,51.5048,74.362,10964,5773,15140,9351,-356,A,12401.3507
66368,20101231,2010,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,2444.006,3.916,172.736,581.626,232.291,1767.576,680.578,1525.244,A,5643.2851
66368,20111231,2011,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,1856.179,-0.5527,159.422,690.086,267.096,1944.286,771.978,788.858,A,5694.5538
66368,20121231,2012,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,2062.476,-0.0608,153.392,697.614,269.141,2071.799,873.592,948.446,A,5954.6774
66368,20131231,2013,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,2660.767,-3.1674,133.724,750,316.098,3084.325,965.087,-225.987,A,7994.0207
66368,20141231,2014,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,2154.859,-7.4584,118.452,750,375.077,3038.325,1010.117,-429.949,A,6751.764
66368,20151231,2015,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,2357.737,-9.725,110.072,1235.354,425.753,3428.184,1059.366,464.944,A,9615.8899
66368,20161231,2016,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,2334.572,-11.646,103.091,1237.189,464.784,3535.167,1142.167,320.393,A,7842.1324
66368,20171231,2017,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,2941.188,-12.9138,97.591,1782.529,488.65,4201.459,1165.095,885.625,A,11168.314
66368,20181231,2018,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,1914.504,-11.5421,120.037,1785.047,497.263,3299.978,1214.969,369.444,A,17800.2867
66368,20191231,2019,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,1854.009,-12.767,116.715,1792.129,516.654,3344.109,1231.661,313.423,A,22488.6462
66446,20101231,2010,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,4341.212,15.6189,215.479,0,428.025,974.293,3931.218,1095.969,A,4292.3417
66446,20111231,2011,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,4699.114,16.0959,210.112,0,519.808,1309.851,4623.829,984.078,A,4525.8125
66446,20121231,2012,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,5140.757,17.6684,213.18,0,555.03,1368.841,5920.269,1320.548,A,5817.6822
66446,20131231,2013,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,5793.245,19.5626,216.443,0,631.939,1551.926,6522.842,1269.798,A,6830.9411
66446,20141231,2014,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,6312.024,20.6947,218.146,72.489,739.545,1786.484,7851.25,1416.651,A,6193.1649
66446,20151231,2015,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,5213.543,19.3105,159.783,475.364,755.272,2125.728,7572.436,1073.775,A,3235.6058
66446,20161231,2016,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,5354.059,22.0824,151.226,353.562,862.825,2011.357,7651.319,1083.517,A,5270.2261
66446,20171231,2017,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,6480.154,24.6481,153.828,670.721,981.275,2684.525,9466.478,1377.84,A,6016.2131
66446,20181231,2018,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,7075.787,25.4549,141.59,1040.532,1092.44,3470.334,11171.423,1519.977,A,4261.859
66446,20191231,2019,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,8331.682,28.4511,142.36,1488.716,1250.197,4277.851,12160.953,1567.937,A,5795.4756
100243,20100630,2010,INDL,C,D,STD,AMCR,G0250X107,AMCOR PLC,USD,9591.05,11.2948,305.412,1638.76,3495.371,6093.983,8352.376,-567.481,A,
100243,20110630,2011,INDL,C,D,STD,AMCR,G0250X107,AMCOR PLC,USD,11723.959,12.8994,306.867,3287.855,4320.703,7700.961,13320.88,332.477,A,
100243,20120630,2012,INDL,C,D,STD,AMCR,G0250X107,AMCOR PLC,USD,11602.097,11.1902,301.046,3066.399,4496.163,8142.738,12480.652,-481.195,A,
100243,20130630,2013,INDL,C,D,STD,AMCR,G0250X107,AMCOR PLC,USD,11384.03,10.9698,301.39,2912.27,4258.517,7992.155,11387.787,-461.274,A,
100243,20140630,2014,INDL,C,D,STD,AMCR,G0250X107,AMCOR PLC,USD,9141.645,6.7433,301.294,3003.914,2822.821,7000.679,10231.5,30.544,A,
100243,20150630,2015,INDL,C,D,STD,AMCR,G0250X107,AMCOR PLC,USD,8547.1,4.9787,294.496,2572.6,2661.1,6960.1,9611.8,-261.4,A,
100243,20160630,2016,INDL,C,D,STD,AMCR,G0250X107,AMCOR PLC,USD,8682.1,2.713,288.938,3428.4,2789.7,7836.6,9421.3,-452.1,A,
100243,20170630,2017,INDL,C,D,STD,AMCR,G0250X107,AMCOR PLC,USD,9083.3,2.8404,289.363,3486.4,2945.5,8191.8,9101,-725.9,A,
100243,20180630,2018,INDL,C,D,STD,AMCR,G0250X107,AMCOR PLC,USD,9046.7,3.5315,289.308,2671,3001.5,7956.2,9319.1,-1411,A,
100243,20190630,2019,INDL,C,D,STD,AMCR,G0250X107,AMCOR PLC,USD,17165,3.4528,1624.5,5309,3100.3,11490.3,9458.2,668.3,A,18665.505
100873,20101231,2010,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,14429,10.4579,276.059,8464,562,11533,5126,47,A,
100873,20111231,2011,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,14504,12.882,359.648,6619,681,9863,5532,-27,A,10677.9491
100873,20121231,2012,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,14585,13.5992,362.52,6229,747,9607,5612,-75,A,11089.4868
100873,20131231,2013,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,15530,15.1307,378.635,6492,716,9723,5703,599,A,17375.5602
100873,20141231,2014,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,15376,13.5638,372.758,6465,846,10243,6288,221,A,16673.4653
100873,20151231,2015,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,15303,12.2344,362.338,7028,780,10676,6172,221,A,16884.9508
100873,20161231,2016,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,15730,11.4752,357.466,7738,825,11437,6309,628,A,14995.6987
100873,20171231,2017,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,16866,11.926,355.945,8357,1004,12423,6572,585,A,12956.398
100873,20181231,2018,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,15179,8.0136,355.272,8280,1033,12136,6515,346,A,8288.4958
100873,20191231,2019,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,14319,6.1631,356.15,7765,1128,11931,6498,-524,A,7229.845
104432,20101231,2010,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,5572.371,82.8822,21,3125.848,894.627,3831.845,2012.128,-515.076,A,
104432,20111231,2011,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,5562.411,87.8316,21,2837.499,1062.993,3717.948,2219.324,-665.303,A,
104432,20121231,2012,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,5938.427,96.1326,21,2764.12,1251.484,3919.643,2276.246,-780.16,A,
104432,20131231,2013,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,6650.978,12.7165,205.16,2841.214,1466.113,4019.712,2570.294,-892.564,A,7277.0252
104432,20141231,2014,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,11573.077,15.4585,227.63,5607.157,1725.087,8054.264,3125.881,-1802.864,A,10643.9788
104432,20151231,2015,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,12264.757,16.5963,227.815,5767.697,2043.185,8483.877,4345.048,-2026.108,A,13349.959
104432,20161231,2016,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,12973.911,19.9685,227.244,5838.494,2442.898,8436.185,4874.34,-1901.725,A,9664.6873
104432,20171231,2017,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,14094.869,25.1599,228.529,5688.392,2881.023,8345.103,5396.175,-1971.684,A,12169.1693
104432,20181231,2018,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,15205.97,27.3971,217.651,5810.873,3405.911,9242.969,6055.126,-2600.187,A,9226.2259
104432,20191231,2019,INDL,C,D,STD,NCLH,G66721104,NORWEGIAN CRUISE LINE HLDGS,USD,16684.599,30.5778,213.082,6262.578,3983.612,10169.02,6462.376,-2854.245,A,12446.1196
105365,20101231,2010,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,10368.014,8.7827,398.677,5512.492,2692.312,6863.456,1985.335,861.979,A,20587.6803
105365,20111231,2011,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,12232.43,8.3508,393.642,7134.492,2907.642,8822.288,2443.532,63.18,A,23622.4564
105365,20121231,2012,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,14089.129,9.0437,395.091,8693.345,3281.261,10404.948,2875.96,197.35,A,30528.6816
105365,20131231,2013,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,20272.571,8.9503,394.864,14408.146,3666.728,16682.531,3361.407,27.898,A,31518.0445
105365,20141231,2014,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,21331.545,9.9646,396.699,13711.084,4068.982,17278.193,4100.048,-981.724,A,39213.6962
105365,20151231,2015,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,26904.272,15.6875,423.885,17068.807,4530.874,20191.454,4771.516,-203.561,A,41095.6508
105365,20161231,2016,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,30879.15,15.8321,427.103,18294.659,5134.498,22811.73,5785.668,58.601,A,45136.245
105365,20171231,2017,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,33214.3,14.5518,428.82,19430.3,5848.9,25260,6663.9,-474,A,61179.7494
105365,20181231,2018,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,33010.4,12.0984,441.06,18405.1,6470.1,26106,7106.4,-2304.8,A,69771.2814
105365,20191231,2019,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,42801.6,11.4146,442.89,27637.6,7241.2,36214.7,7580.3,-2933.9,A,101784.9798
110179,20101231,2010,FS,C,D,STD,VTR,92276F100,VENTAS INC,USD,5758.021,,,2616.89,,3367.816,,,A,
110179,20101231,2010,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,5758.021,15.1765,157.265,2616.89,,3367.816,1016.203,,A,
110179,20111231,2011,FS,C,D,STD,VTR,92276F100,VENTAS INC,USD,17271.91,,,6109.799,,7813.129,,,A,15922.0402
110179,20111231,2011,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,17271.91,32.1145,288.809,6109.799,,7813.129,1764.939,,A,15922.0402
110179,20121231,2012,FS,C,D,STD,VTR,92276F100,VENTAS INC,USD,18980,,,7718.007,,9716.082,,,A,
110179,20121231,2012,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,18980,30.9016,291.866,7718.007,,9716.082,2503.453,,A,
110179,20131231,2013,FS,C,D,STD,VTR,92276F100,VENTAS INC,USD,19731.494,,,9223.383,,10671.023,,,A,
110179,20131231,2013,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,19731.494,29.9953,294.189,9223.383,,10671.023,2809.545,,A,
110179,20141231,2014,FS,C,D,STD,VTR,92276F100,VENTAS INC,USD,21226.171,,,10142.245,,12299.758,,,A,21400.3707
110179,20141231,2014,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,21226.171,29.0822,298.471,10142.245,,12299.758,3075.607,,A,21400.3707
110179,20151231,2015,FS,C,D,STD,VTR,92276F100,VENTAS INC,USD,22261.918,,,10573.211,,12439.962,,,A,
