20020416 00:00,863500,868500,855800,862500,7449200
20020417 00:00,870500,872000,840000,849300,10492300
20020418 00:00,869700,891000,843700,889100,13770500
20020419 00:00,899000,900300,876000,888000,8620200
20020422 00:00,889500,889500,873600,879300,6532000
20020423 00:00,883500,890800,872400,873100,4839300
20020424 00:00,882000,882500,862700,863500,6385800
20020425 00:00,860500,869200,857700,867300,6718900
20020426 00:00,867000,869600,847200,848000,6482900
20020429 00:00,847100,851000,835500,839000,6196300
20020430 00:00,839100,852300,835300,838100,8641700
20020501 00:00,838500,846500,816700,841500,12196600
20020502 00:00,837500,848000,831300,839700,6365100
20020503 00:00,831000,835000,811100,818200,8658100
20020506 00:00,817000,818700,773000,775100,12710200
20020507 00:00,768900,775000,759200,763200,17722800
20020508 00:00,782000,828000,782000,822700,12246900
20020509 00:00,819000,830000,790000,798900,9820400
20020510 00:00,799500,805000,792500,796100,7224700
20020513 00:00,802500,822900,795000,821300,6358400
20020514 00:00,845000,854600,821900,854100,8831500
20020515 00:00,846000,864900,840500,841900,7936300
20020516 00:00,842000,860000,834000,856000,6550400
20020517 00:00,862500,864000,850000,857000,5606300
20020520 00:00,854500,854600,839300,843900,4365000
20020521 00:00,844100,870000,833000,834500,4138100
20020522 00:00,837600,843900,827400,840900,4715900
20020523 00:00,842500,850500,825200,842100,6724800
20020524 00:00,836500,837500,826200,830500,3899600
20020528 00:00,828000,831100,816900,822000,4379300
20020529 00:00,815000,820000,810000,816400,4283400
20020530 00:00,806000,819600,802200,818800,6911000
20020531 00:00,820500,820500,801900,805000,4752300
20020603 00:00,807500,809100,780000,781000,8052900
20020604 00:00,781100,796500,776000,792500,7172900
20020605 00:00,796500,808000,791100,805900,6963000
20020606 00:00,805500,809500,788900,796200,5384700
20020607 00:00,784800,788500,770000,783500,9077100
20020610 00:00,777500,788000,766000,767500,6803200
20020611 00:00,778500,791000,752000,754000,7717100
20020612 00:00,754000,759500,732500,748000,12662600
20020613 00:00,754500,774000,752300,754700,8673800
20020614 00:00,742000,767700,732500,762100,8264200
20020617 00:00,761800,777500,751600,771000,7513200
20020618 00:00,756000,769000,754700,758000,6915700
20020619 00:00,742000,752000,732500,733000,9080900
20020620 00:00,740000,740900,714300,715800,10418900
20020621 00:00,700000,709900,681900,689900,13740800
20020624 00:00,672500,714900,672500,697400,13867600
20020625 00:00,703000,714500,684100,686900,8226100
20020626 00:00,661000,705900,661000,700900,11180700
20020627 00:00,712000,721500,691000,720100,10250700
20020628 00:00,713500,736200,712500,720100,8639500
20020701 00:00,720100,724100,671600,675500,11666800
20020702 00:00,678500,694000,676700,687600,11782500
20020703 00:00,679500,707100,678700,705500,8342300
20020705 00:00,724500,742500,720000,734000,5247500
20020708 00:00,730000,734800,710300,712800,9299100
20020709 00:00,714000,722500,694500,696000,10625800
20020710 00:00,706000,712500,685300,687500,9931900
20020711 00:00,680000,697500,675500,694500,10684000
20020712 00:00,700000,717500,688000,692000,8151900
20020715 00:00,684000,706000,666000,706000,10325100
20020716 00:00,695100,713900,684800,690200,9852300
20020717 00:00,710000,716000,690200,706200,10804400
20020718 00:00,705000,742000,700000,721100,15348600
20020719 00:00,709600,755700,700000,705400,10976800
20020722 00:00,712500,721900,683100,685200,14667300
20020723 00:00,682500,700000,666600,671100,12659400
20020724 00:00,660000,700000,657000,695700,13381900
20020725 00:00,689000,700000,673000,693500,10947500
20020726 00:00,687500,694700,656600,662800,11105000
20020729 00:00,703700,714000,680000,711300,12136000
20020730 00:00,705000,728000,700200,717100,9399000
20020731 00:00,707500,716000,691100,705000,11951800
20020801 00:00,704000,707000,672200,679200,8446900
20020802 00:00,682100,682300,671200,679100,6383200
20020805 00:00,679400,683500,658000,659200,6922700
20020806 00:00,670000,694200,666100,678900,8098600
20020807 00:00,690000,699000,668000,691700,7863300
20020808 00:00,692000,720500,683500,716900,8382100
20020809 00:00,706100,743000,704000,717800,6607400
20020812 00:00,710500,726400,706100,719300,5001000
20020813 00:00,715500,738000,711900,714000,7631200
20020814 00:00,719500,750200,713500,749500,7839000
20020815 00:00,754000,767100,746000,764500,9253000
20020816 00:00,765000,799800,759800,794600,11132100
20020819 00:00,793500,828500,790100,824900,10223900
20020820 00:00,815600,820000,801800,811700,7506800
20020821 00:00,819000,823300,795500,809300,7644600
20020822 00:00,809500,824500,802000,820100,5147100
20020823 00:00,812000,814800,793500,801700,5464800
20020826 00:00,804000,808900,610000,795300,6818800
20020827 00:00,804000,804400,773000,779600,6785900
20020828 00:00,760000,770100,737800,761100,6297800
20020829 00:00,756000,773500,751500,766300,5665500
20020830 00:00,755500,763500,751000,753700,4405500
20020903 00:00,742000,750000,723000,723500,6319500
20020904 00:00,723500,765500,716000,736600,6008200
20020905 00:00,727400,733200,715000,720800,6367600
20020906 00:00,737500,739900,730700,732100,4405600
20020909 00:00,724500,749800,718500,743600,5386900
20020910 00:00,746000,756000,738500,755500,5514600
20020911 00:00,764000,775000,740600,742600,5161600
20020912 00:00,740500,740500,716400,718400,6649700
20020913 00:00,715000,728800,690000,725100,5443000
20020916 00:00,720000,727200,712300,723300,4014500
20020917 00:00,730000,751200,713500,716600,6026400
20020918 00:00,706500,709000,688600,695500,12098500
20020919 00:00,648000,669000,646500,649000,21340000
20020920 00:00,654000,660000,639000,639600,12883400
20020923 00:00,637500,654000,622500,634000,8136200
20020924 00:00,610800,633000,595500,597600,15903500
20020925 00:00,612000,637700,610000,630100,12624300
20020926 00:00,642000,648800,613300,620100,11876300
20020927 00:00,614300,634900,603100,603200,7984500
20020930 00:00,595500,598900,579900,583000,12373100
20021001 00:00,592000,619800,590000,611100,11087800
20021002 00:00,611800,620000,583500,596000,10248100
20021003 00:00,603000,611600,589500,599900,10724100
20021004 00:00,595000,675700,557000,565700,14231900
20021007 00:00,566000,585000,566000,569500,9442700
20021008 00:00,577800,580900,540500,570500,14629500
20021009 00:00,560500,570600,548100,551000,12167800
20021010 00:00,546500,584800,540100,575800,13631000
20021011 00:00,620000,639200,615000,637500,17139700
20021014 00:00,615400,639000,615400,634500,7629200
20021015 00:00,677500,684800,665800,684800,13560800
20021016 00:00,666000,670100,642400,650600,14175400
20021017 00:00,728000,730000,712300,722100,20747300
20021018 00:00,717300,740000,702600,739500,11590200
20021021 00:00,736500,759000,729400,755400,10716300
20021022 00:00,745000,756800,736200,744500,10261100
20021023 00:00,744000,752000,724600,746400,11932600
20021024 00:00,755000,755500,717500,721400,10367300
20021025 00:00,725000,746200,721600,744800,7262100
20021028 00:00,751500,775000,745600,765600,12381200
20021029 00:00,765600,770500,742000,768000,11649000
20021030 00:00,770000,798500,760200,784900,12524300
20021031 00:00,786700,797900,700000,789400,8947300
20021101 00:00,789000,805000,783200,803700,9145500
20021104 00:00,804000,838100,804000,824900,11900500
20021105 00:00,817500,827500,804700,816600,9989700
20021106 00:00,808000,818800,800500,816500,9956600
20021107 00:00,800000,800000,610000,786900,10387300
20021108 00:00,785000,793000,768500,775500,7597100
20021111 00:00,775900,783600,767000,773100,6944700
20021112 00:00,775000,799000,773000,789800,8525400
20021113 00:00,795000,809900,775000,793100,11324900
20021114 00:00,803800,809900,777000,807100,9404200
20021115 00:00,803800,804000,790100,800400,9480400
20021118 00:00,808000,810000,788000,790900,7086600
20021119 00:00,782400,794500,778400,785300,6745900
20021120 00:00,779500,816000,779000,814900,8639000
20021121 00:00,820500,849200,820500,847600,12266800
20021122 00:00,839500,851700,838000,845000,8701400
20021125 00:00,846300,862500,796200,861500,8264200
20021126 00:00,861500,861500,843900,850600,8232900
20021127 00:00,859000,881200,858500,877200,8087800
20021129 00:00,877100,880500,867600,871000,3036600
20021202 00:00,886000,894600,863000,872600,9550800
20021203 00:00,867200,870300,851500,852300,6797200
20021204 00:00,834100,852100,823500,837500,9842400
20021205 00:00,849000,849900,826000,830400,6863600
20021206 00:00,815000,830600,810700,822900,7435900
20021209 00:00,810000,813300,795000,796100,8001500
20021210 00:00,786000,810000,786000,808200,6688000
20021211 00:00,808000,824800,800000,814500,6367100
20021212 00:00,812500,816900,797000,801700,6797300
20021213 00:00,792500,795800,782700,791700,6980800
20021216 00:00,796000,817900,790500,815800,7919900
20021217 00:00,806000,817700,800300,803000,5777000
20021218 00:00,792500,796900,782400,791000,6349900
20021219 00:00,786000,803400,783500,787000,7095200
20021220 00:00,794000,807800,787400,798200,7671600
20021223 00:00,1595800,1595800,794400,804600,5740900
20021224 00:00,802000,810000,797400,799600,2631300
20021226 00:00,798100,807000,782600,784900,5982300
20021227 00:00,785000,844900,766100,773200,6248900
20021230 00:00,770000,774300,756000,762600,7964700
20021231 00:00,771000,784600,771000,775300,7236400
20030102 00:00,788000,805600,781900,805600,7359300
20030103 00:00,807000,816000,802100,815500,5828700
20030106 00:00,819000,848000,818100,836000,7447000
20030107 00:00,839500,861800,837500,858700,11709900
20030108 00:00,855500,856900,840700,841100,9074900
20030109 00:00,847500,870200,847500,869600,10249800
20030110 00:00,858500,880400,857000,877500,9817600
20030113 00:00,883100,889500,873500,875200,10360200
20030114 00:00,829900,885100,829900,885000,7353200
20030115 00:00,885800,886500,869500,875400,8204100
20030116 00:00,874000,877100,853800,862000,9362900
20030117 00:00,837400,837400,811800,812500,16187400
20030121 00:00,813000,818500,805000,806100,8316800
20030122 00:00,800000,807700,794000,794600,9128100
20030123 00:00,801500,813600,797700,810300,8106200
20030124 00:00,806000,810500,788200,789800,7594000
20030127 00:00,779900,795000,776100,783700,8789800
20030128 00:00,785000,804700,783600,801000,7836300
20030129 00:00,795000,807000,785700,803400,7629200
20030130 00:00,813000,813000,783200,783500,7163300
20030131 00:00,777000,786200,770200,782000,9223600
20030203 00:00,782000,788700,777500,781800,6351200
20030204 00:00,781800,781800,762500,770400,7037200
20030205 00:00,778500,789000,768600,771700,7292500
20030206 00:00,771100,782000,765100,775500,7504400
20030207 00:00,779700,781500,766100,770900,8028100
20030210 00:00,771000,780200,764000,779200,7893200
20030211 00:00,783000,789700,773100,773900,8334500
20030212 00:00,775000,780900,765300,765400,5377200
20030213 00:00,761000,763500,743100,757700,10541000
20030214 00:00,764000,774000,753500,773500,7804000
20030218 00:00,780200,795100,779100,793100,7429900
20030219 00:00,790800,797000,781000,795800,5334300
20030220 00:00,795700,800500,787100,790000,6086500
20030221 00:00,794900,799900,781600,799700,7238800
20030224 00:00,797000,799900,785600,786200,6619800
20030225 00:00,779000,793700,769000,791000,7428000
20030226 00:00,784500,790500,773000,773000,8133500
20030227 00:00,779000,785900,767500,772500,9595100
20030228 00:00,770000,784700,770000,779000,6021000
20030303 00:00,789000,790000,771200,773400,6354300
20030304 00:00,776000,777500,765300,766300,5479800
20030305 00:00,767000,777100,762500,777000,6431100
20030306 00:00,770000,777800,767000,771500,5640500
20030307 00:00,757200,779900,757200,777600,7886600
20030310 00:00,774500,774500,755000,756800,6334000
20030311 00:00,758200,763300,752000,752400,8117800
20030312 00:00,752500,758700,731700,751500,12352000
20030313 00:00,760000,786800,753100,784700,10126600
20030314 00:00,784500,794800,781100,790700,9512000
20030317 00:00,780000,826700,778400,825700,14871200
20030318 00:00,824600,835000,814900,824800,10495000
20030319 00:00,820900,825000,810800,820500,10304400
20030320 00:00,817100,824900,806400,821500,8928600
20030321 00:00,827700,846300,827700,844100,11846600
20030324 00:00,825000,844700,822400,823200,8504600
20030325 00:00,820000,840000,807000,834900,8853500
20030326 00:00,830000,832500,811800,815200,9916100
20030327 00:00,807500,823300,805100,814700,7031400
20030328 00:00,810500,819900,805000,808000,6196400
20030331 00:00,792600,814700,783100,783100,9841200
20030401 00:00,785000,795600,781200,787300,7690000
20030402 00:00,799000,819700,787300,814400,9481900
20030403 00:00,823200,834800,815000,819200,9426200
20030404 00:00,823500,825500,800400,807500,8755300
20030407 00:00,826000,829000,802500,803800,8508700
20030408 00:00,806200,807000,784700,800000,7788100
20030409 00:00,799500,807400,786300,787500,8309500
20030410 00:00,791000,792500,781300,790500,6593900
20030411 00:00,801000,813000,784500,787500,7423200
20030414 00:00,785000,800000,781600,799200,7860000
20030415 00:00,800700,828500,797100,827500,13019500
20030416 00:00,833800,844000,827400,829400,10446200
20030417 00:00,818900,844000,818900,842500,8480300
20030421 00:00,844000,845100,831000,833400,6613000
20030422 00:00,833600,860600,826000,857400,9296600
20030423 00:00,852400,859700,849700,856800,6888800
20030424 00:00,846500,857000,846300,851900,5754300
20030425 00:00,852100,852800,838600,839400,6828200
20030428 00:00,840500,855000,836200,851100,6331800
20030429 00:00,853400,864900,849700,856600,8493200
20030430 00:00,856600,856700,846800,848600,7668100
20030501 00:00,853000,862300,840000,858300,7701600
20030502 00:00,844500,874900,844500,873700,9942300
20030505 00:00,872000,880000,821700,866400,7304600
20030506 00:00,863000,883400,860000,874300,7312700
20030507 00:00,869500,878100,865000,867000,7382100
20030508 00:00,863700,867800,857500,861300,7015300
20030509 00:00,869000,877000,863800,875500,5969300
20030512 00:00,875500,892600,871000,889400,8230200
20030513 00:00,887800,901000,885600,899200,8310400
20030514 00:00,900000,904000,883000,888100,7515900
20030515 00:00,895000,899600,890000,898700,6835000
20030516 00:00,896700,898900,889500,890500,6012800
20030519 00:00,880500,884700,864100,864800,6992800
20030520 00:00,865800,872400,848900,859200,7341200
20030521 00:00,857700,861800,850800,861400,6480700
20030522 00:00,862500,868000,858000,861300,5838400
20030523 00:00,857500,859500,851000,853200,5601100
20030527 00:00,845100,879000,845100,876900,6603900
20030528 00:00,876000,887000,874000,876500,6061600
20030529 00:00,875700,885900,872000,873700,6557300
20030530 00:00,874500,886800,874500,880400,5557200
20030602 00:00,890000,890800,870000,873100,6290900
20030603 00:00,843200,874200,752800,838800,21082000
20030604 00:00,840000,849600,838300,843000,10106000
20030605 00:00,840000,849000,817500,817500,13697200
20030606 00:00,822500,832300,798400,800300,14746100
20030609 00:00,800000,819900,798100,819200,9377500
20030610 00:00,823500,829200,812100,817500,8793400
20030611 00:00,827500,841500,822900,839500,9350000
20030612 00:00,848000,849800,835500,839800,6788800
20030613 00:00,841500,842900,825100,828100,5714900
20030616 00:00,831000,845500,825500,845400,6412900
20030617 00:00,849500,849500,838000,842200,5617200
20030618 00:00,841500,849900,830200,846800,5713900
20030619 00:00,849500,852900,845000,846600,6772300
20030620 00:00,850000,852400,846900,849200,9696400
20030623 00:00,847900,847900,829700,832600,6195400
20030624 00:00,829500,841800,828500,836900,4818900
20030625 00:00,835500,841600,820900,824800,5260200
20030626 00:00,837000,843800,827800,843000,6514500
20030627 00:00,841500,846500,832200,834200,4427000
20030630 00:00,839000,842000,825500,826000,5398200
20030701 00:00,814000,892000,814000,835900,5420200
20030702 00:00,839500,848900,837500,847300,5742800
20030703 00:00,842500,846900,834800,841300,3009500
20030707 00:00,848000,864500,823100,860000,6989100
20030708 00:00,860900,867500,851900,862400,5407300
20030709 00:00,861000,863500,848500,854000,6588200
20030710 00:00,850000,852200,834700,840700,7453800
20030711 00:00,841000,852800,837000,849000,4363800
20030714 00:00,860000,865800,855000,855100,6140000
20030715 00:00,861500,870000,858200,863200,7700900
20030716 00:00,870000,870300,858500,869000,7823700
20030717 00:00,867500,867500,825000,832400,13487900
20030718 00:00,838500,840200,832100,836800,8576100
20030721 00:00,832000,834300,822100,825600,6763800
20030722 00:00,825000,832600,815200,819400,8832200
20030723 00:00,820000,827700,817300,823500,5101300
20030724 00:00,829500,829900,815200,815500,5372100
20030725 00:00,818500,853500,815700,835400,5993800
20030728 00:00,836700,837000,820400,824100,6275800
20030729 00:00,825500,828800,816000,818700,7093200
20030730 00:00,824500,824500,805800,809600,5864100
20030731 00:00,818000,833000,811000,811500,7573800
20030801 00:00,811500,819600,800500,811500,6157000
20030804 00:00,807500,813600,800600,810300,6046500
20030805 00:00,811300,813300,798000,798400,6961000
20030806 00:00,797000,806800,787300,797300,7306300
20030807 00:00,798500,808200,793800,806800,5100700
20030808 00:00,810500,812700,803500,808700,4517800
20030811 00:00,808700,815000,802800,810100,4195700
20030812 00:00,814500,815400,806500,814800,4538600
20030813 00:00,816500,822500,805800,811400,5022000
20030814 00:00,810000,817500,806900,815500,4447300
20030815 00:00,818000,819800,812000,816900,2770800
20030818 00:00,820500,836800,819000,835400,6825700
20030819 00:00,831000,838100,825600,832800,6025000
20030820 00:00,820000,833100,820000,831000,4743800
20030821 00:00,833900,838500,828700,830400,4812900
20030822 00:00,828600,847200,828600,829700,6890000
20030825 00:00,828500,839000,817500,820000,4907900
20030826 00:00,816500,825400,805900,824800,5300700
20030827 00:00,820000,825300,819000,820600,3692400
20030828 00:00,820000,823400,812700,819300,5391100
20030829 00:00,819500,821100,815600,820000,3782700
20030902 00:00,824000,860000,823000,857800,12159000
20030903 00:00,862400,873000,860000,863600,10224100
20030904 00:00,863300,882900,856900,879000,9277000
20030905 00:00,870000,882600,867500,869900,7448300
20030908 00:00,884500,896600,883500,891300,8960800
20030909 00:00,892000,899700,889300,893800,8100900
20030910 00:00,889900,891100,876100,878600,7594600
20030911 00:00,868500,884200,864000,878900,9281800
20030912 00:00,876000,890100,872000,887000,6763300
20030915 00:00,887000,899600,883900,884900,6782500
20030916 00:00,884900,904100,884900,902500,7657000
20030917 00:00,904000,919400,902000,906300,9044600
20030918 00:00,906300,924300,904600,920600,8163200
20030919 00:00,924500,934700,918000,932500,8420000
20030922 00:00,932800,932800,909000,913900,7153900
20030923 00:00,915000,920900,905000,912900,7475000
20030924 00:00,910800,918500,893300,894400,7229700
20030925 00:00,894000,909700,892000,893900,6367600
20030926 00:00,894100,901500,890000,891600,4894800
20030929 00:00,892500,901800,890700,895000,5263700
20030930 00:00,892000,892500,879000,883600,6514300
20031001 00:00,887500,906000,887000,902600,6743100
20031002 00:00,895500,904500,892200,900800,7350200
20031003 00:00,910000,919500,905700,907200,7165100
20031006 00:00,907400,917600,905100,911200,3724200
20031007 00:00,905000,915200,904000,915100,4920700
20031008 00:00,920000,928700,919500,926000,6333200
20031009 00:00,933000,936000,922000,924500,7336400
20031010 00:00,924000,931800,923600,927500,4233300
20031013 00:00,931000,935400,925800,931100,5080400
20031014 00:00,926500,932100,923200,928000,4516900
20031015 00:00,939000,945400,927500,927900,10598800
20031016 00:00,892700,900000,886600,892000,16419600
20031017 00:00,892800,896800,888100,892400,9362300
20031020 00:00,893500,894000,888600,890000,6567200
20031021 00:00,892500,893400,887000,889300,5089700
20031022 00:00,882500,890100,872800,884800,5526000
20031023 00:00,876000,886000,875300,882400,6312900
20031024 00:00,881500,886400,877200,884500,5283200
20031027 00:00,888000,891000,880500,885000,4343600
20031028 00:00,890500,898600,885200,898100,6408700
20031029 00:00,896000,899400,891500,894400,4784500
20031030 00:00,900000,901700,890600,892000,6324000
20031031 00:00,892000,899500,892000,893600,4221800
20031103 00:00,899000,908400,894800,897000,5696124
20031104 00:00,896800,898000,888600,890800,4942699
20031105 00:00,885200,888800,880000,884800,6150800
20031106 00:00,883300,895900,877200,892800,5718100
20031107 00:00,894000,896000,882600,883200,5262100
20031110 00:00,895500,920000,894500,899000,8056800
20031111 00:00,900000,900300,888900,893100,4639900
20031112 00:00,894500,911600,893100,907000,5825300
20031113 00:00,904000,914800,901600,911100,5195700
20031114 00:00,910200,914200,898100,902500,4208900
20031117 00:00,899000,900500,890300,897700,4581200
20031118 00:00,899200,901800,889000,889100,4890100
20031119 00:00,883200,898300,883200,894000,3944700
20031120 00:00,893000,897900,883800,884500,4940500
20031121 00:00,884000,888500,882300,886000,4862800
20031124 00:00,890300,897400,889500,897100,4507300
20031125 00:00,896600,898500,892700,894600,3600400
20031126 00:00,897900,900900,891100,898400,3964500
20031128 00:00,899000,906800,896200,905400,2248700
20031201 00:00,909000,913600,904400,910200,5030100
20031202 00:00,905700,914800,904700,906900,4609300
20031203 00:00,911500,914400,903700,904200,4698200
20031204 00:00,900500,914400,900300,914300,5059900
20031205 00:00,913000,913000,905000,906900,5526800
20031208 00:00,905200,914700,905200,912800,4783900
20031209 00:00,911500,921600,906100,906400,6626900
20031210 00:00,906900,927400,906600,917600,6795500
20031211 00:00,919600,929700,919200,924400,6195200
20031212 00:00,927000,931600,922400,927300,5836000
20031215 00:00,934300,937700,920800,921100,5654300
20031216 00:00,921100,941200,918800,939700,7307300
20031217 00:00,938500,938700,928200,933800,5835500
20031218 00:00,930000,933800,925000,927200,6216300
20031219 00:00,932300,932500,926700,930800,5975800
20031222 00:00,928300,935000,927800,934100,4015400
20031223 00:00,930700,934400,923400,928300,3441900
20031224 00:00,928000,928000,921800,922700,1930100
20031226 00:00,923700,930000,923000,929000,1412500
20031229 00:00,931000,937300,930000,936000,3825900
20031230 00:00,932700,935000,923600,926300,3770800
20031231 00:00,926600,928500,921600,924400,3498400
20040102 00:00,928600,930500,912000,914700,5054700
20040105 00:00,920000,930900,915500,928900,5005300
20040106 00:00,922000,931900,921000,930400,4695200
20040107 00:00,931400,933800,924700,927300,4493900
20040108 00:00,932100,932100,920300,929900,5879100
20040109 00:00,917500,923500,910000,912000,6741600
20040112 00:00,912100,921400,912100,916300,4903100
20040113 00:00,914500,915100,890100,898100,8465700
20040114 00:00,899000,904600,897500,903100,4804800
20040115 00:00,950700,956500,935500,940500,19313200
20040116 00:00,950000,959000,947100,952600,8762900
20040120 00:00,960000,974400,957300,972500,9104800
20040121 00:00,972300,980400,966400,977900,6541500
20040122 00:00,978400,981600,973200,975200,4061000
20040123 00:00,978200,982100,971000,980000,4992600
20040126 00:00,979000,998100,975600,998100,5890200
20040127 00:00,994000,996700,987000,987300,5104400
20040128 00:00,991500,994200,972800,974400,5903300
20040129 00:00,981000,986000,965500,980300,6556200
20040130 00:00,980200,993300,978400,992300,5756200
20040202 00:00,991500,999400,985000,993900,5863600
20040203 00:00,990000,999900,989500,999700,5482400
20040204 00:00,993800,1004300,993000,1001300,8133100
20040205 00:00,1000000,1000900,982600,988700,5828100
20040206 00:00,988500,992400,982500,988900,5780400
20040209 00:00,993100,994400,986000,986600,3551300
20040210 00:00,984500,999700,984100,995400,3843200
20040211 00:00,992000,1003100,988000,999700,5212000
20040212 00:00,1000600,1003000,993600,993800,3663100
20040213 00:00,991000,1000900,990800,997000,3404200
20040217 00:00,999900,1000000,993200,994500,3647000
20040218 00:00,993100,997700,981500,985400,4781800
20040219 00:00,984200,992300,975200,978100,5121800
20040220 00:00,986000,986000,971900,973300,5370000
20040223 00:00,974000,975100,954600,960000,6412300
20040224 00:00,952000,974600,952000,967600,6737000
20040225 00:00,965000,970900,962300,965800,3249100
20040226 00:00,962700,972600,962500,968300,3796100
20040227 00:00,968000,973800,961000,965000,4022100
20040301 00:00,965000,972500,961500,970600,4225100
20040302 00:00,976000,976000,966200,967800,4718900
20040303 00:00,965700,968900,956000,968400,4619800
20040304 00:00,965800,969200,922700,964000,3443600
20040305 00:00,959500,969800,955600,964600,3906000
20040308 00:00,964900,968800,945900,945900,5060500
20040309 00:00,943000,952800,937700,945900,6194200
20040310 00:00,943800,949800,926800,930500,6602700
20040311 00:00,920000,929800,911500,912700,8477200
20040312 00:00,920000,933800,916800,932400,6250100
20040315 00:00,926000,926900,908800,917900,6077900
20040316 00:00,924000,927000,914200,924300,4603000
20040317 00:00,925700,937900,924500,933800,4492900
20040318 00:00,930500,931800,918200,928800,4468600
20040319 00:00,928600,929700,915100,917400,5579100
20040322 00:00,912700,914800,902800,910200,6336300
20040323 00:00,916000,921600,906800,913400,5028900
20040324 00:00,915700,924900,910400,918400,6048300
20040325 00:00,921500,926300,914500,924500,5390800
20040326 00:00,923900,932500,921600,928000,4104700
20040329 00:00,929900,936100,921800,926500,4612200
20040330 00:00,926700,926700,913500,922800,5209600
20040331 00:00,920700,922400,915100,917700,4321000
20040401 00:00,916700,926800,916200,924400,4143200
20040402 00:00,935500,945500,933300,942000,5671500
20040405 00:00,939500,943700,935100,941800,3751000
20040406 00:00,936000,937900,930200,936600,3983900
20040407 00:00,933700,935800,925100,932400,3971500
20040408 00:00,940000,943900,925500,930000,3841300
20040412 00:00,935000,943600,934000,938000,3103600
20040413 00:00,937900,940400,925000,929600,4922600
20040414 00:00,921000,938200,921000,938200,4989900
20040415 00:00,938000,940900,930600,939700,6189000
20040416 00:00,923000,923500,910400,922100,10774900
20040419 00:00,919000,928000,911900,919500,3949900
20040420 00:00,920000,924800,907500,907600,4275700
20040421 00:00,911500,914200,906900,913800,4262200
20040422 00:00,905000,915100,897000,907500,7905100
20040423 00:00,910000,916100,903600,913900,4673300
20040426 00:00,907500,915600,903500,904500,4286800
20040427 00:00,906500,919900,905600,911500,4562500
20040428 00:00,903000,909800,902100,903900,4562500
20040429 00:00,900100,902600,881900,891300,7470300
20040430 00:00,890100,987100,880100,881700,4673500
20040503 00:00,881300,885200,872000,879600,5415700
20040504 00:00,880200,897400,880000,889400,5482200
20040505 00:00,897500,897500,884300,889000,3974500
20040506 00:00,881000,891000,875900,883000,4492600
20040507 00:00,877500,894000,876200,881100,5284100
20040510 00:00,876000,881000,863700,869400,6432200
20040511 00:00,872000,881500,868200,871900,6270100
20040512 00:00,872500,872500,851200,867500,8227200
20040513 00:00,867900,874100,862600,871500,4990900
20040514 00:00,866500,873500,860700,863700,4886200
20040517 00:00,853000,860300,850500,854700,5062500
20040518 00:00,860800,864900,855300,860600,4353200
20040519 00:00,874000,888800,865000,870500,7230300
20040520 00:00,870600,879500,870500,873400,3862000
20040521 00:00,875900,881800,869100,872000,4923500
20040524 00:00,877500,878400,865500,871000,3663500
20040525 00:00,867500,889200,865500,887100,5223200
20040526 00:00,886400,888500,880400,884500,4220400
20040527 00:00,887500,890800,879800,885900,3990600
20040528 00:00,884800,888500,882500,886100,2436200
20040601 00:00,880000,884800,873000,881500,4631500
20040602 00:00,886400,886400,878900,880100,3853300
20040603 00:00,878500,881000,874200,875000,2882300
20040604 00:00,879500,884900,875000,876300,3680400
20040607 00:00,887500,889900,880100,886400,3702300
20040608 00:00,886400,905000,884000,898900,5313300
20040609 00:00,899000,905500,898100,900900,4792500
20040610 00:00,902300,907500,898900,904300,3384300
20040614 00:00,900500,905800,896200,900700,3865800
20040615 00:00,904900,912100,902300,905200,4344800
20040616 00:00,902500,909300,900900,903800,3140000
20040617 00:00,905000,905600,900700,904500,4219400
20040618 00:00,902000,908000,899000,900400,5299500
20040621 00:00,904000,904300,871300,895300,3681300
20040622 00:00,892800,902400,891300,900900,3867700
20040623 00:00,901000,908400,898400,907800,4105000
20040624 00:00,902800,909200,898400,900100,3837000
20040625 00:00,899500,902300,889400,894400,4233400
20040628 00:00,897100,899000,883600,887100,4094800
20040629 00:00,883500,884900,879000,883500,4197200
20040630 00:00,883000,885000,877000,882000,4038000
20040701 00:00,882800,884400,865700,874600,4831300
20040702 00:00,874500,875500,866000,870200,2742000
20040706 00:00,865000,867300,851300,857600,6192300
20040707 00:00,853000,859400,850500,853200,5334100
20040708 00:00,850000,850100,836000,836500,7301600
20040709 00:00,844000,845000,835100,839000,6476400
20040712 00:00,840000,852500,834200,849400,5818000
20040713 00:00,859000,860900,849500,852800,5706600
20040714 00:00,848400,852400,837800,841200,6122000
20040715 00:00,841300,846300,836100,840800,6528700
20040716 00:00,860500,864800,759000,844000,10228600
20040719 00:00,845000,858500,844000,852700,7483000
20040720 00:00,856300,864900,853000,863500,5534200
20040721 00:00,867500,871100,853100,853200,5022500
20040722 00:00,850000,864000,846800,860300,5734600
20040723 00:00,857000,860600,845000,849100,3895000
20040726 00:00,848500,855800,845100,851800,4384500
20040727 00:00,856000,863000,854500,859300,3908900
20040728 00:00,858800,862800,848800,859300,5435100
20040729 00:00,862500,872200,862300,867900,4119900
20040730 00:00,864500,874000,863900,870500,3264000
20040802 00:00,868700,873900,864200,867500,3225600
20040803 00:00,867000,868000,854400,856500,3788200
20040804 00:00,853000,866500,852500,859400,4022500
20040805 00:00,859700,864200,850100,851500,3686700
