20150914 00:00,6556300,6561200,6495100,6524700,1479867
20150915 00:00,6567100,6689100,6531900,6650700,1720138
20150916 00:00,6655500,6681500,6622000,6655200,1279575
20150917 00:00,6674900,6819000,6651100,6716700,2159898
20150918 00:00,6651500,6698000,6600500,6609200,2984897
20150921 00:00,6654000,6690600,6582000,6669800,1852699
20150922 00:00,6571500,6588000,6451800,6532000,2624533
20150923 00:00,6529000,6602800,6509600,6532900,1410316
20150924 00:00,6489700,6566700,6421500,6549100,1832707
20150925 00:00,6585800,6585800,6397500,6401500,2297926
20150928 00:00,6390500,6429000,6178400,6242500,2282361
20150929 00:00,6255000,6346800,6180300,6226100,1849376
20150930 00:00,6318300,6393300,6290000,6383700,2529147
20151001 00:00,6381600,6438100,6312400,6420000,2085977
20151002 00:00,6380100,6569900,6335000,6569900,1976984
20151005 00:00,6619400,6731100,6558700,6716800,1731535
20151006 00:00,6693500,6788000,6632000,6716400,2091141
20151007 00:00,6774000,6787400,6581100,6700000,2117370
20151008 00:00,6694500,6717500,6544900,6670000,1894796
20151009 00:00,6674900,6741300,6623800,6712400,1558414
20151012 00:00,6691900,6779800,6667600,6764300,1315730
20151013 00:00,6744300,6883400,6728700,6831700,2033596
20151014 00:00,6846200,6900300,6789000,6804100,1509044
20151015 00:00,6857400,6942400,6843900,6930200,2271477
20151016 00:00,6954000,6962800,6891400,6953200,1704508
20151019 00:00,6940000,7002000,6922100,6999500,1474948
20151020 00:00,6978900,6980500,6737300,6800000,2557704
20151021 00:00,6832100,6848400,6706800,6718000,1616569
20151022 00:00,6754400,6880000,6717000,6811400,3227857
20151023 00:00,7490800,7524900,7178900,7193300,5800218
20151026 00:00,7222500,7349900,7199900,7311200,2343604
20151027 00:00,7270000,7359100,7242000,7328200,1838142
20151028 00:00,7330000,7373700,7271700,7369200,1886186
20151029 00:00,7366300,7467900,7352600,7448500,1792434
20151030 00:00,7455600,7463100,7365800,7373900,1922830
20151102 00:00,7380100,7482200,7314500,7477400,1953821
20151103 00:00,7454300,7517000,7411600,7488200,1722747
20151104 00:00,7499000,7599100,7486400,7553100,2041287
20151105 00:00,7588100,7662300,7573100,7606700,2211748
20151106 00:00,7593900,7630000,7550100,7616000,1585851
20151109 00:00,7590000,7632800,7491800,7547700,1737454
20151110 00:00,7534800,7606100,7484500,7582600,1422362
20151111 00:00,7623800,7690800,7597500,7652500,2046637
20151112 00:00,7601800,7657700,7558700,7565300,1464749
20151113 00:00,7540400,7553300,7394500,7400700,2303299
20151116 00:00,7402100,7516600,7343300,7504200,2372279
20151117 00:00,7524700,7549700,7440500,7459800,1819901
20151118 00:00,7490500,7611000,7473900,7600100,1755940
20151119 00:00,7597800,7632300,7573100,7599400,1377782
20151120 00:00,7692800,7794000,7641100,7770000,2683152
20151123 00:00,7774700,7829300,7735100,7767000,1714785
20151124 00:00,7729600,7757000,7581200,7696300,2327158
20151125 00:00,7716900,7730000,7665300,7692600,1158284
20151127 00:00,7700000,7741500,7671200,7717700,676018
20151130 00:00,7718700,7751000,7611200,7628500,1471233
20151201 00:00,7669400,7850000,7653800,7837900,1932889
20151202 00:00,7852500,7930600,7764200,7778500,2253590
20151203 00:00,7807000,7844800,7615300,7682000,1834436
20151204 00:00,7697100,7822100,7656800,7792100,2219803
20151207 00:00,7800600,7810000,7667900,7729900,1762678
20151208 00:00,7646300,7785000,7625500,7751400,1417732
20151209 00:00,7711000,7760600,7520800,7625500,2143891
20151210 00:00,7635900,7660300,7552000,7600400,1534086
20151211 00:00,7500000,7574400,7487400,7504200,2000582
20151214 00:00,7512600,7641500,7368000,7625400,2373748
20151215 00:00,7677900,7747500,7580000,7600900,2255977
20151216 00:00,7651900,7811100,7570900,7765900,2488224
20151217 00:00,7813000,7815700,7692900,7698300,1740190
20151218 00:00,7667000,7739600,7565800,7568500,2910048
20151221 00:00,7630500,7664500,7541500,7608000,1660305
20151222 00:00,7642700,7704800,7613800,7671300,1738985
20151223 00:00,7706900,7720000,7575800,7685100,1478102
20151224 00:00,7690200,7692000,7641200,7658400,421093
20151228 00:00,7700000,7828500,7676500,7822400,1527658
20151229 00:00,7869900,7988100,7859900,7939600,1855819
